"bulgakov_istoriya" "bulgakov_vvedenie" "gorsky_istoriya1" "gorsky_istoriya2" "gorsky_vasiliy" "gumilevsky_otcy" "gumilevsky_rus" "gumilevsky_vvedenie" "orlinsky_besedy" "orlinsky_orthodox" "rzhanicyn_deva" "rzhanicyn_lik1" "rzhanicyn_lik2"
"мессии" 0 0.0353079639074147 0.363313759452495 0.203408044212465 0 0 0 0.0117637832326876 0 0 0 0.037913494044422 0.0125223053564161
"мысли" 0.02768677033824 0.0627697136131816 0.0295720501879937 0.0230273257599018 0 0.0997828256148383 0.0282885431400283 0.145086659869814 0.0488659038156127 0.0190041809198024 0.0589771674109024 0.037913494044422 0.0375669160692483
"столько" 0.0230723086152 0.027461749705767 0.109839043555405 0.092109303039607 0.0435308343409915 0.0851088806714797 0.066006600660066 0.0941102658615011 0.0122164759539032 0.00542976597708639 0.0168506192602578 0.018956747022211 0.0219140343737282
"собою" 0.0876747727377601 0 0.0126737357948545 0.0230273257599018 0.0532043530834341 0.0469566238187474 0.0754361150400754 0.0745039604736883 0.0244329519078063 0.0488678937937775 0.0589771674109024 0.0473918675555275 0.0626115267820806
"души" 0.00461446172304001 0.0863083562181248 0.0253474715897089 0.0191894381332515 0.0193470374848851 0.0704349357281212 0.044004400440044 0.0196063053878127 0.0529380624669137 0.122169734484444 0.00842530963012891 0.018956747022211 0.0532197977647685
"евр" 0 0.109846998823068 0 0.00383788762665029 0 0.0234783119093737 0 0.113716571249314 0.0203607932565053 0.0570125427594071 0.0168506192602578 0.113740482133266 0.100178442851329
"именно" 0.11997600479904 0.0863083562181248 0.0211228929914241 0.0537304267731041 0.033857315598549 0.0234783119093737 0.022002200220022 0.0627401772410007 0.0447937451643116 0.00814464896562958 0.092678405931418 0.0600296989036681 0.0406974924083524
"мне" 0.00461446172304001 0.0392310710082385 0.0506949431794179 0.118974516426159 0.0193470374848851 0.0704349357281212 0.0471475719000471 0.0196063053878127 0.0407215865130105 0.0271488298854319 0.0589771674109024 0.0410729518814571 0.0626115267820806
"отцу" 0.00461446172304001 0.0235386426049431 0.00844915719656964 0.026865213386552 0.0532043530834341 0.0469566238187474 0.00628634292000629 0.0235275664653753 0.0244329519078063 0.0380083618396047 0.0337012385205156 0.161132349688793 0.112700748207745
"аз" 0 0.0549234994115339 0.0168983143931393 0.0191894381332515 0.00967351874244256 0.00880436696601514 0.0157158573000157 0.0745039604736883 0.0203607932565053 0.0760167236792094 0.0168506192602578 0.129537771318442 0.103309019190433
"такое" 0.00922892344608001 0.0313848568065908 0.0887161505639812 0.0575683143997544 0.0386940749697703 0.041087045841404 0.0282885431400283 0.109795310171751 0.0325772692104084 0.0434381278166911 0.0674024770410313 0.0410729518814571 0.0281751870519363
"братия" 0 0 0.00422457859828482 0.0115136628799509 0.00483675937122128 0.020543522920702 0.0188590287600189 0 0.329844850755385 0.12759950046153 0.0674024770410313 0.00947837351110549 0.00313057633910403
"всей" 0.0969036961838401 0.0588466065123578 0.0549195217777027 0.0383788762665029 0.00967351874244256 0.0381522568527323 0.100581486720101 0.0352913496980629 0.0244329519078063 0.00814464896562958 0.0421265481506445 0.0442324097184923 0.0406974924083524
"откровения" 0 0.329540996469204 0.0126737357948545 0 0 0 0.00314317146000314 0.18429927064544 0 0.0407232448281479 0.00842530963012891 0.00315945783703516 0.00939172901731209
"тебе" 0.01384338516912 0.0196155355041193 0.0506949431794179 0.0460546515198035 0 0.0264131008980454 0.0282885431400283 0.0470551329307505 0.0895874903286232 0.0678720747135798 0.0252759288903867 0.0884648194369846 0.0469586450865604
"девы" 0 0 0.0506949431794179 0 0 0.0117391559546869 0 0 0 0.013574414942716 0.741427247451344 0.0947837351110549 0.0469586450865604
"деян" 0 0.0588466065123578 0.0253474715897089 0.00383788762665029 0.00483675937122128 0.00586957797734343 0 0.117637832326876 0.171030663354644 0.0352934788510615 0.0168506192602578 0.0631891567407033 0.0688726794602886
"ещё" 0 0.196155355041193 0 0 0 0 0.0345748860600346 0.0235275664653753 0.07737101437472 0 0.168506192602578 0.0537107832295978 0.0970478665122249
"некоторые" 0.115361543076 0.0431541781090624 0.0337966287862786 0.0460546515198035 0.0532043530834341 0.0763045137054646 0.0597202577400597 0.0196063053878127 0.0162886346052042 0.013574414942716 0.0252759288903867 0.0442324097184923 0.0344363397301443
"наконец" 0.12920492824512 0.129462534327187 0.046470364581133 0.0383788762665029 0.0290205562273277 0.061630568762106 0.044004400440044 0.0470551329307505 0.00407215865130105 0.00271488298854319 0.00842530963012891 0.0157972891851758 0.0281751870519363
"письмо" 0 0 0.0126737357948545 0 0.619105199516324 0.0557609907847626 0 0 0 0 0.00842530963012891 0 0
"слов" 0.02768677033824 0.0117693213024716 0.0506949431794179 0.0345409886398526 0.0580411124546554 0.0909784586488231 0.0125726858400126 0.0470551329307505 0.0162886346052042 0.00814464896562958 0.0337012385205156 0.101102650785125 0.0594809504429765
"одного" 0.0553735406764801 0.0588466065123578 0.0506949431794179 0.0460546515198035 0.0580411124546554 0.0557609907847626 0.0597202577400597 0.0392126107756254 0.00814431730260211 0.0244339468968887 0.0589771674109024 0.0284351205333165 0.0375669160692483
"сами" 0.0230723086152 0.145154962730483 0.0295720501879937 0.0844335277863064 0.00967351874244256 0.0352174678640606 0.0314317146000314 0.0274488275429378 0.0895874903286232 0.0461530108052343 0.00842530963012891 0.0126378313481407 0.0125223053564161
"христу" 0.03230123206128 0.0117693213024716 0.00422457859828482 0.0115136628799509 0 0.00586957797734343 0.00942951438000943 0.0156850443102502 0.0855153316773221 0.00814464896562958 0.00842530963012891 0.19588638589618 0.125223053564161
"любви" 0 0.0980776775205963 0.0126737357948545 0.0383788762665029 0.0435308343409915 0.0381522568527323 0.066006600660066 0.043133871853188 0.0651545384208169 0.0298637128739751 0.00842530963012891 0.056870241066633 0.0344363397301443
"два" 0.0830603110147201 0.0510003923107101 0.0506949431794179 0.00383788762665029 0.0386940749697703 0.0704349357281212 0.0628634292000629 0.0196063053878127 0 0.0162892979312592 0.0758277866711602 0.0600296989036681 0.0406974924083524
"человеческого" 0 0.105923891722244 0.0126737357948545 0.0460546515198035 0 0.00880436696601514 0.00628634292000629 0.0548976550858756 0.0122164759539032 0.0760167236792094 0.0758277866711602 0.037913494044422 0.109570171868641
"ясно" 0.0230723086152 0.0470772852098862 0.0253474715897089 0.0307031010132023 0.033857315598549 0.0352174678640606 0.0125726858400126 0.133322876637126 0.0366494278617095 0.0434381278166911 0.0337012385205156 0.0537107832295978 0.0375669160692483
"должен" 0.00461446172304001 0.0392310710082385 0.156309408136538 0.0767577525330058 0.0386940749697703 0.0352174678640606 0.0157158573000157 0.0470551329307505 0.0285051105591074 0.0380083618396047 0.00842530963012891 0.0157972891851758 0.0406974924083524
"самом" 0.0599880023995201 0.0470772852098862 0.0633686789742723 0.0498925391464538 0.0241837968561064 0.0234783119093737 0.0251453716800251 0.0745039604736883 0.0162886346052042 0.0325785958625183 0.0842530963012891 0.0537107832295978 0.0281751870519363
"могли" 0.0692169258456001 0.0666928207140055 0.0929407291622661 0.092109303039607 0.0435308343409915 0.0381522568527323 0.0314317146000314 0.0156850443102502 0.0203607932565053 0.0298637128739751 0 0.0126378313481407 0.0313057633910403
"павел" 0 0.0117693213024716 0 0 0.00483675937122128 0.00586957797734343 0 0.0548976550858756 0.150669870098139 0.0868762556333822 0.0168506192602578 0.0916242772740198 0.0751338321384967
"самое" 0.03230123206128 0.0510003923107101 0.0168983143931393 0.0460546515198035 0.0386940749697703 0.0381522568527323 0.044004400440044 0.101952788016626 0.0366494278617095 0.0217190639083456 0.101103715561547 0.0347540362073868 0.0219140343737282
"спасения" 0.01845784689216 0.00392310710082385 0.0126737357948545 0 0 0.020543522920702 0.0157158573000157 0.0352913496980629 0.166958504703343 0.0760167236792094 0.0421265481506445 0.0537107832295978 0.0751338321384967
"аще" 0 0.0353079639074147 0.00422457859828482 0.0191894381332515 0 0.00880436696601514 0 0.0235275664653753 0.0977318076312253 0.119454851495901 0.00842530963012891 0.0821459037629143 0.0751338321384967
"бытие" 0 0.0863083562181248 0 0 0 0.0117391559546869 0.00314317146000314 0.19998431495569 0.00814431730260211 0.105880436553185 0.0168506192602578 0.0410729518814571 0.0281751870519363
"епископа" 0.0738313875686401 0 0 0 0.232164449818622 0.0557609907847626 0.106867829640107 0 0.0162886346052042 0.00542976597708639 0.00842530963012891 0.0157972891851758 0.0438280687474564
"лица" 0.00922892344608001 0.0156924284032954 0.0211228929914241 0.00767577525330058 0.0290205562273277 0.0381522568527323 0.022002200220022 0.086267743706376 0.0203607932565053 0.0461530108052343 0 0.139016144829547 0.0500892214256645
"благодати" 0.00461446172304001 0.027461749705767 0.00844915719656964 0.00383788762665029 0 0.0264131008980454 0.0345748860600346 0.0117637832326876 0.280978946939773 0.0325785958625183 0.0252759288903867 0.0473918675555275 0.0250446107128322
"быт" 0 0.105923891722244 0.00422457859828482 0.00383788762665029 0.00483675937122128 0.00293478898867171 0 0.0823464826288134 0.00407215865130105 0.105880436553185 0.0674024770410313 0.0726675302518088 0.0563503741038725
"сих" 0.03230123206128 0.0117693213024716 0.046470364581133 0.0460546515198035 0.0483675937122128 0.0146739449433586 0.0314317146000314 0.0156850443102502 0.0488659038156127 0.0271488298854319 0.0674024770410313 0.0789864459258791 0.0751338321384967
"словах" 0 0.00392310710082385 0.0126737357948545 0.0498925391464538 0 0.0381522568527323 0.00628634292000629 0.0235275664653753 0.0203607932565053 0.0162892979312592 0.109529025191676 0.167451265362864 0.0813949848167047
"там" 0.0830603110147201 0.0156924284032954 0.11406362215369 0.0767577525330058 0.0532043530834341 0.0381522568527323 0.0502907433600503 0.043133871853188 0.00814431730260211 0.013574414942716 0.00842530963012891 0.0221162048592462 0.0187834580346242
"иисусу" 0 0 0.0337966287862786 0.0844335277863064 0 0 0 0.00784252215512509 0.0488659038156127 0.00542976597708639 0.00842530963012891 0.180089096711004 0.109570171868641
"нельзя" 0.0738313875686401 0.0353079639074147 0.0506949431794179 0.0460546515198035 0.0483675937122128 0.0586957797734343 0.0157158573000157 0.0901890047839385 0.0162886346052042 0.013574414942716 0.0337012385205156 0.0252756626962813 0.0344363397301443
"дело" 0.0230723086152 0.0117693213024716 0.0422457859828482 0.0383788762665029 0.0725513905683192 0.0528262017960909 0.044004400440044 0.0823464826288134 0.0325772692104084 0.0244339468968887 0.0168506192602578 0.0252756626962813 0.0469586450865604
"всеми" 0.02768677033824 0.0549234994115339 0.0506949431794179 0.026865213386552 0.0532043530834341 0.0322826788753889 0.0157158573000157 0.0196063053878127 0.0285051105591074 0.0597274257479503 0.00842530963012891 0.0726675302518088 0.0406974924083524
"действия" 0.00461446172304001 0.0313848568065908 0.00844915719656964 0.0460546515198035 0.0145102781136638 0.0293478898867171 0.0188590287600189 0.0509763940083131 0.179174980657246 0.0190041809198024 0.00842530963012891 0.0505513253925626 0.0438280687474564
"ис" 0 0.0196155355041193 0.00422457859828482 0 0.0193470374848851 0 0 0.168614226335189 0.00407215865130105 0.0190041809198024 0.0758277866711602 0.113740482133266 0.0970478665122249
"нём" 0 0.0745390349156532 0 0 0.00483675937122128 0 0.022002200220022 0.00392126107756254 0.0977318076312253 0 0.0337012385205156 0.135856686992512 0.118961900885953
"своими" 0.0646024641225601 0.0431541781090624 0.0295720501879937 0.0805956401596561 0.0870616686819831 0.0234783119093737 0.0314317146000314 0.0235275664653753 0.0366494278617095 0.0434381278166911 0 0.00631891567407033 0.0469586450865604
"земле" 0.0230723086152 0.0510003923107101 0.0380212073845634 0.0383788762665029 0.0290205562273277 0.00880436696601514 0.0188590287600189 0.0313700886205003 0.0162886346052042 0.133029266438616 0 0.0442324097184923 0.0281751870519363
"бо" 0 0.0196155355041193 0 0.00767577525330058 0 0.00586957797734343 0.0408612289800409 0.0313700886205003 0.0651545384208169 0.0950209045990118 0.0421265481506445 0.075826988088844 0.0782644084776007
"лк" 0 0 0 0 0 0 0 0 0.0285051105591074 0.0461530108052343 0.15165557334232 0.0947837351110549 0.197226309363554
"показывает" 0.00461446172304001 0.00392310710082385 0.0168983143931393 0.00767577525330058 0.00483675937122128 0.0909784586488231 0.044004400440044 0.133322876637126 0.0325772692104084 0.0488678937937775 0.0505518577807734 0.0252756626962813 0.0219140343737282
"сколько" 0.01384338516912 0.0235386426049431 0.0633686789742723 0.0575683143997544 0.0435308343409915 0.0675001467394494 0.0377180575200377 0.0745039604736883 0.0325772692104084 0.0407232448281479 0.0168506192602578 0.00631891567407033 0.0187834580346242
"иже" 0.00461446172304001 0.027461749705767 0.00844915719656964 0 0.00967351874244256 0 0.00942951438000943 0.0156850443102502 0.073298855723419 0.0651571917250366 0.0168506192602578 0.129537771318442 0.0939172901731209
"лице" 0.00922892344608001 0.0117693213024716 0.0126737357948545 0.00767577525330058 0 0.0322826788753889 0.0188590287600189 0.0313700886205003 0.00407215865130105 0.0271488298854319 0.0505518577807734 0.186408012385075 0.0720032557993927
"отцов" 0.0230723086152 0.0117693213024716 0.00422457859828482 0 0.0290205562273277 0.176087339320303 0.00942951438000943 0.0156850443102502 0.0285051105591074 0.00542976597708639 0.176931502232707 0.0410729518814571 0.0281751870519363
"сии" 0.01845784689216 0 0.00844915719656964 0.0230273257599018 0.0532043530834341 0.00586957797734343 0.0314317146000314 0.0117637832326876 0.101803966282526 0.0678720747135798 0.0337012385205156 0.0695080724147736 0.0626115267820806
"вас" 0.01384338516912 0.0078462142016477 0.0253474715897089 0.092109303039607 0.0145102781136638 0.0264131008980454 0.0251453716800251 0.00784252215512509 0.101803966282526 0.0570125427594071 0.00842530963012891 0.0505513253925626 0.0406974924083524
"чего" 0.01845784689216 0.0313848568065908 0.0591441003759875 0.0614062020264047 0.0435308343409915 0.0440218348300757 0.0408612289800409 0.0588189161634382 0.0447937451643116 0.0407232448281479 0.00842530963012891 0.00947837351110549 0.0281751870519363
"которая" 0.0784458492916801 0.0549234994115339 0.0591441003759875 0.0537304267731041 0.0483675937122128 0.0322826788753889 0.0157158573000157 0.0156850443102502 0.0366494278617095 0.0244339468968887 0.101103715561547 0.018956747022211 0.0219140343737282
"отцом" 0.00461446172304001 0 0 0 0.00483675937122128 0.082174091682808 0.00314317146000314 0.0470551329307505 0.0407215865130105 0.0217190639083456 0.0252759288903867 0.126378313481407 0.0876561374949128
"откровение" 0 0.251078854452727 0.0126737357948545 0 0 0 0 0.207826837110815 0 0.0298637128739751 0 0 0
"суть" 0.0230723086152 0.0627697136131816 0.0126737357948545 0.0230273257599018 0.00483675937122128 0.0117391559546869 0.0125726858400126 0.043133871853188 0.0407215865130105 0.114025085518814 0.0252759288903867 0.0410729518814571 0.0406974924083524
"раз" 0.0784458492916801 0.0117693213024716 0.0506949431794179 0.0729198649063555 0.0386940749697703 0.0469566238187474 0.0942951438000943 0.00392126107756254 0.0325772692104084 0.00542976597708639 0.0252759288903867 0.00947837351110549 0.0250446107128322
"апостолов" 0.0415301555073601 0.0156924284032954 0.0126737357948545 0.0537304267731041 0 0.020543522920702 0 0.0470551329307505 0.0977318076312253 0.0515827767823207 0.0505518577807734 0.0505513253925626 0.0469586450865604
"божиим" 0.00922892344608001 0 0.0337966287862786 0.0153515505066012 0.00483675937122128 0.020543522920702 0.00942951438000943 0.0745039604736883 0.0610823797695158 0.0542976597708639 0.0168506192602578 0.0884648194369846 0.0626115267820806
"весьма" 0.0507590789534401 0.0941545704197725 0.0337966287862786 0.0153515505066012 0.0290205562273277 0.0645653577507777 0.044004400440044 0.0313700886205003 0.00407215865130105 0.0162892979312592 0.0168506192602578 0.0442324097184923 0.0281751870519363
"пишет" 0.01384338516912 0.00392310710082385 0 0 0.033857315598549 0.0704349357281212 0.0471475719000471 0.0470551329307505 0.0285051105591074 0.0542976597708639 0.0589771674109024 0.037913494044422 0.0657421031211846
"григорий" 0.01845784689216 0 0.00844915719656964 0 0.324062877871826 0.0498914128074191 0.0157158573000157 0.0196063053878127 0.0325772692104084 0 0.0589771674109024 0.00315945783703516 0.0375669160692483
"именем" 0.0922892344608001 0.0313848568065908 0.0211228929914241 0.00383788762665029 0.0193470374848851 0.041087045841404 0.00942951438000943 0.0509763940083131 0.0244329519078063 0.00271488298854319 0.0674024770410313 0.0726675302518088 0.0688726794602886
"имени" 0.0553735406764801 0.00392310710082385 0.0253474715897089 0.0115136628799509 0.0193470374848851 0.020543522920702 0.0471475719000471 0.0274488275429378 0.0488659038156127 0.0190041809198024 0.0505518577807734 0.0789864459258791 0.0720032557993927
"видеть" 0.01845784689216 0.0235386426049431 0.0802669933674116 0.0383788762665029 0.0435308343409915 0.041087045841404 0.0251453716800251 0.0509763940083131 0.0488659038156127 0.0217190639083456 0 0.0347540362073868 0.0406974924083524
"земли" 0.01384338516912 0.0196155355041193 0.0337966287862786 0.026865213386552 0.00967351874244256 0.00293478898867171 0.0377180575200377 0.0509763940083131 0.0285051105591074 0.133029266438616 0.0168506192602578 0.0284351205333165 0.0281751870519363
"место" 0.01845784689216 0.0196155355041193 0.0549195217777027 0.0498925391464538 0.111245465538089 0.0440218348300757 0.0597202577400597 0.0352913496980629 0.00814431730260211 0.0217190639083456 0.0337012385205156 0.0157972891851758 0.0219140343737282
"ними" 0.0553735406764801 0.0588466065123578 0.0549195217777027 0.103622965919558 0.0580411124546554 0.0264131008980454 0.0408612289800409 0.00392126107756254 0.0285051105591074 0.0162892979312592 0.0252759288903867 0.0126378313481407 0.0156528816955201
"имеет" 0.00922892344608001 0.0823852491173009 0.0380212073845634 0.0614062020264047 0.00967351874244256 0.0176087339320303 0 0.0627401772410007 0.0610823797695158 0.0407232448281479 0.0589771674109024 0.0284351205333165 0.0250446107128322
"многих" 0.0784458492916801 0.0666928207140055 0.0253474715897089 0.0153515505066012 0.0145102781136638 0.0352174678640606 0.0251453716800251 0.00784252215512509 0.0203607932565053 0.0271488298854319 0.0252759288903867 0.0663486145777385 0.0563503741038725
"образ" 0 0.0431541781090624 0.0295720501879937 0.0537304267731041 0.0386940749697703 0.0469566238187474 0.0157158573000157 0.0548976550858756 0.0366494278617095 0.0325785958625183 0.0168506192602578 0.0442324097184923 0.0438280687474564
"сказал" 0 0.0196155355041193 0.046470364581133 0.103622965919558 0.0145102781136638 0.0469566238187474 0.0282885431400283 0.0274488275429378 0.0285051105591074 0.0108595319541728 0.0758277866711602 0.037913494044422 0.0500892214256645
"этих" 0.18919293064464 0.129462534327187 0.0591441003759875 0.0383788762665029 0.0145102781136638 0.0293478898867171 0 0.0156850443102502 0 0.013574414942716 0 0 0.0156528816955201
"этот" 0.0922892344608001 0.0510003923107101 0.105614464957121 0.103622965919558 0.0290205562273277 0.0146739449433586 0.00628634292000629 0.0117637832326876 0.0122164759539032 0.0352934788510615 0 0 0.0250446107128322
"видим" 0 0.0588466065123578 0.0168983143931393 0.0191894381332515 0.00967351874244256 0.020543522920702 0.0754361150400754 0.0627401772410007 0.0244329519078063 0.103165553564641 0.0168506192602578 0.00631891567407033 0.00939172901731209
"иметь" 0.00922892344608001 0.0784621420164771 0.0591441003759875 0.065244089653055 0.0628778718258767 0.0440218348300757 0.0157158573000157 0.0313700886205003 0.0447937451643116 0.00814464896562958 0.0337012385205156 0.00315945783703516 0.0344363397301443
"которым" 0.03230123206128 0.0392310710082385 0.0591441003759875 0.0345409886398526 0.0483675937122128 0.041087045841404 0.0314317146000314 0.0235275664653753 0.0325772692104084 0.0162892979312592 0.0337012385205156 0.0410729518814571 0.0406974924083524
"марии" 0 0 0.168983143931393 0 0 0.0117391559546869 0 0.00392126107756254 0.00407215865130105 0.0162892979312592 0.421265481506445 0.0410729518814571 0.0250446107128322
"ней" 0.0784458492916801 0.0666928207140055 0.0760424147691268 0.0307031010132023 0.0145102781136638 0.0234783119093737 0.0282885431400283 0.0117637832326876 0.00407215865130105 0.0217190639083456 0.0842530963012891 0.0221162048592462 0.0438280687474564
"рода" 0.03230123206128 0.121616320125539 0.0211228929914241 0.0230273257599018 0.0193470374848851 0.0117391559546869 0.00942951438000943 0.0156850443102502 0.0162886346052042 0.0814464896562958 0.0168506192602578 0.0315945783703517 0.0406974924083524
"бытия" 0 0.0902314633189486 0.00844915719656964 0 0.00967351874244256 0.00880436696601514 0 0.180378009567877 0.0203607932565053 0.097735787587555 0.0252759288903867 0.00315945783703516 0.00313057633910403
"вообще" 0.0553735406764801 0.141231855629659 0.046470364581133 0.0460546515198035 0.0193470374848851 0.0176087339320303 0.0157158573000157 0.0196063053878127 0.0285051105591074 0.00271488298854319 0.0421265481506445 0.0347540362073868 0.0219140343737282
"действительно" 0.0692169258456001 0.121616320125539 0.0422457859828482 0.0422167638931532 0.0435308343409915 0.00586957797734343 0.00314317146000314 0.0274488275429378 0.0122164759539032 0.00542976597708639 0.0505518577807734 0.0315945783703517 0.0469586450865604
"тело" 0.00461446172304001 0.027461749705767 0.00844915719656964 0 0.0145102781136638 0.0264131008980454 0.0282885431400283 0.00392126107756254 0.0570102211182148 0.0651571917250366 0.00842530963012891 0.00631891567407033 0.153398240616097
"учит" 0 0.0078462142016477 0 0.00383788762665029 0.00483675937122128 0.0264131008980454 0 0.0705826993961258 0.101803966282526 0.171037628278221 0.0168506192602578 0 0.00313057633910403
"всякого" 0.0230723086152 0.0549234994115339 0.0211228929914241 0.0460546515198035 0.0145102781136638 0.0117391559546869 0.0125726858400126 0.0509763940083131 0.0407215865130105 0.0624423087364935 0.0505518577807734 0.0347540362073868 0.0344363397301443
"матери" 0.00461446172304001 0.00392310710082385 0.071817836170842 0 0.0435308343409915 0.00586957797734343 0.0314317146000314 0 0.0122164759539032 0.0244339468968887 0.488667958547477 0.00947837351110549 0.0250446107128322
"писание" 0.00922892344608001 0 0 0.00767577525330058 0.0145102781136638 0.0675001467394494 0.00628634292000629 0.0941102658615011 0.0162886346052042 0.108595319541728 0.0421265481506445 0.0284351205333165 0.0219140343737282
"послании" 0 0 0 0 0.0386940749697703 0.0234783119093737 0.00942951438000943 0.0470551329307505 0.0325772692104084 0.0108595319541728 0.0589771674109024 0.120059397807336 0.103309019190433
"силы" 0 0.0902314633189486 0.0380212073845634 0.0345409886398526 0.0193470374848851 0.020543522920702 0.00942951438000943 0.0352913496980629 0.0366494278617095 0.0461530108052343 0.00842530963012891 0.0473918675555275 0.0469586450865604
"сказать" 0.0784458492916801 0.0706159278148294 0.0591441003759875 0.065244089653055 0.00483675937122128 0.0234783119093737 0.0314317146000314 0.0235275664653753 0.0162886346052042 0.00814464896562958 0.0842530963012891 0.018956747022211 0.0219140343737282
"смысле" 0.02768677033824 0.0627697136131816 0.0253474715897089 0.00767577525330058 0 0.0176087339320303 0.00628634292000629 0.0627401772410007 0.00407215865130105 0 0.202207431123094 0.0853053615999494 0.0469586450865604
"народ" 0.0738313875686401 0.0078462142016477 0.101389886358836 0.0729198649063555 0.0193470374848851 0.00880436696601514 0.0722929435800723 0.0352913496980629 0 0.00814464896562958 0 0.0410729518814571 0.0125223053564161
"святых" 0.0507590789534401 0.00392310710082385 0.00844915719656964 0.0115136628799509 0.0241837968561064 0.0440218348300757 0.0565770862800566 0.00784252215512509 0.0366494278617095 0.0651571917250366 0.00842530963012891 0.0473918675555275 0.0438280687474564
"будто" 0.0507590789534401 0.0706159278148294 0.0337966287862786 0.0191894381332515 0.0483675937122128 0.0293478898867171 0.00314317146000314 0.0470551329307505 0.00407215865130105 0.00814464896562958 0.168506192602578 0.0221162048592462 0.0406974924083524
"крещение" 0.0230723086152 0 0.0253474715897089 0.0115136628799509 0.00967351874244256 0.0176087339320303 0.0314317146000314 0.00392126107756254 0.321700533452783 0.00542976597708639 0.00842530963012891 0.00315945783703516 0.00939172901731209
"словом" 0.01845784689216 0.0235386426049431 0.0168983143931393 0.0460546515198035 0.0241837968561064 0.0352174678640606 0.00942951438000943 0.0352913496980629 0.0122164759539032 0.0515827767823207 0.0842530963012891 0.0537107832295978 0.0469586450865604
"человеком" 0 0.10200078462142 0.00844915719656964 0 0.00483675937122128 0.0117391559546869 0.00942951438000943 0.0235275664653753 0.0244329519078063 0.0162892979312592 0.101103715561547 0.0600296989036681 0.106439595529537
"какие" 0.0692169258456001 0.0627697136131816 0.0591441003759875 0.0191894381332515 0.0386940749697703 0.0117391559546869 0.0408612289800409 0.0235275664653753 0.0488659038156127 0.0325785958625183 0.0505518577807734 0.0126378313481407 0.00939172901731209
"лет" 0.0599880023995201 0.0078462142016477 0.0929407291622661 0.0191894381332515 0.0532043530834341 0.0352174678640606 0.0848656294200849 0.00392126107756254 0.00814431730260211 0.0325785958625183 0 0 0.0344363397301443
"одной" 0.0738313875686401 0.0666928207140055 0.0422457859828482 0.0537304267731041 0.0580411124546554 0.0264131008980454 0.0502907433600503 0.0274488275429378 0.0122164759539032 0 0.0168506192602578 0.018956747022211 0.0187834580346242
"своем" 0.0784458492916801 0.0078462142016477 0.0549195217777027 0.0614062020264047 0.0483675937122128 0.0440218348300757 0.00942951438000943 0.0548976550858756 0 0.0651571917250366 0 0 0.0125223053564161
"силу" 0 0.0549234994115339 0.0168983143931393 0.0614062020264047 0.00483675937122128 0.0234783119093737 0.00942951438000943 0.0392126107756254 0.0610823797695158 0.0190041809198024 0.0168506192602578 0.0600296989036681 0.0594809504429765
"несколько" 0.10613261962992 0.0156924284032954 0.0633686789742723 0.0383788762665029 0.033857315598549 0.061630568762106 0.0597202577400597 0.00392126107756254 0.0122164759539032 0.00814464896562958 0 0.018956747022211 0.0156528816955201
"иногда" 0.0461446172304001 0.0353079639074147 0.0211228929914241 0.00767577525330058 0.0483675937122128 0.0557609907847626 0.0377180575200377 0.0509763940083131 0.0285051105591074 0.0108595319541728 0.0758277866711602 0.0252756626962813 0.0250446107128322
"истинного" 0.00461446172304001 0.0902314633189486 0.00422457859828482 0.0115136628799509 0.0193470374848851 0.00880436696601514 0.00314317146000314 0.0705826993961258 0.0162886346052042 0.0407232448281479 0.0252759288903867 0.0789864459258791 0.0469586450865604
"какое" 0.01845784689216 0.0588466065123578 0.0675932575725571 0.0345409886398526 0.0145102781136638 0.0146739449433586 0.0251453716800251 0.0117637832326876 0.0203607932565053 0.0515827767823207 0.101103715561547 0.0347540362073868 0.0187834580346242
"виде" 0.0230723086152 0.0313848568065908 0.0675932575725571 0.0383788762665029 0.0193470374848851 0.0498914128074191 0.0377180575200377 0.0823464826288134 0.00407215865130105 0.0325785958625183 0.00842530963012891 0.00947837351110549 0.0156528816955201
"видно" 0.0415301555073601 0.0156924284032954 0.0253474715897089 0.0383788762665029 0.0677146311970979 0.0293478898867171 0.0534339148200534 0.0352913496980629 0.0122164759539032 0.00814464896562958 0.0505518577807734 0.0473918675555275 0.0281751870519363
"божием" 0 0 0.00422457859828482 0.0115136628799509 0.0145102781136638 0.0440218348300757 0.00314317146000314 0.141165398792252 0.0162886346052042 0.0923060216104686 0.0168506192602578 0.0347540362073868 0.0125223053564161
"вот" 0.01845784689216 0.0078462142016477 0.0675932575725571 0.0959471906662573 0.00483675937122128 0.0352174678640606 0.0251453716800251 0.0117637832326876 0.0325772692104084 0.0162892979312592 0.092678405931418 0.0284351205333165 0.0281751870519363
"иоан" 0 0.0980776775205963 0.0422457859828482 0.0575683143997544 0 0 0 0.250960708964003 0 0 0 0 0
"котором" 0.0230723086152 0.0353079639074147 0.0591441003759875 0.0345409886398526 0.0677146311970979 0.0352174678640606 0.00942951438000943 0.0196063053878127 0.0529380624669137 0.013574414942716 0.0168506192602578 0.037913494044422 0.0344363397301443
"многие" 0.0599880023995201 0.0588466065123578 0.0126737357948545 0.0460546515198035 0.033857315598549 0.0440218348300757 0.0408612289800409 0.00784252215512509 0.0285051105591074 0.0162892979312592 0.0589771674109024 0.0252756626962813 0.0187834580346242
