"aksakovis_publ1" "aksakovis_publ2" "aksakovks_publ1" "aksakovks_publ2" "annenkov_letters" "annenkov_notes1" "annenkov_notes2" "herzen_natura1" "herzen_natura2" "herzen_notes" "herzen_russkie" "samarin_publ1" "samarin_publ2"
"таком" 0.0483358652119873 0.0194836824159766 0 0.0395178818415333 0.0144512847192115 0 0.00552333609500138 0 0.0130677957242172 0.0113520263367011 0.0243348475016223 0.0120460157802807 0.0268856626093758
"форме" 0.0345256180085624 0.0194836824159766 0 0 0 0.0154554727829124 0.00276166804750069 0.016915894174166 0.0209084731587476 0.0170280395050517 0.00811161583387411 0.018069023670421 0.0268856626093758
"вещи" 0 0 0 0.0197589409207666 0.0346830833261077 0.0154554727829124 0.00276166804750069 0.0202990730089993 0.0418169463174952 0.0113520263367011 0 0 0.00244415114630689
"влияние" 0 0.0194836824159766 0 0.0197589409207666 0.00578051388768462 0.00927328366974746 0.00828500414250207 0.0101495365044996 0.0339762688829648 0.0170280395050517 0 0.0301150394507017 0.00977660458522755
"глаза" 0 0 0 0 0.0404635972137923 0.00309109455658249 0.00828500414250207 0.0236822518438325 0.0156813548690607 0.051084118515155 0.0162232316677482 0.00602300789014034 0.00488830229261377
"иоанн" 0 0 0 0.2963841138115 0.00289025694384231 0 0 0 0 0 0 0 0
"лежит" 0.00690512360171247 0.0292255236239649 0.0291953754525283 0.00658631364025555 0.0115610277753692 0.00309109455658249 0.0110466721900028 0.0202990730089993 0.0104542365793738 0.0170280395050517 0.0162232316677482 0.0150575197253508 0.0171090580241482
"начале" 0.0138102472034249 0.00974184120798831 0.017517225271517 0.0131726272805111 0.00578051388768462 0.0123643782263299 0.0138083402375035 0.0338317883483321 0.0261355914484345 0.0170280395050517 0.0162232316677482 0 0.00488830229261377
"недавно" 0.0138102472034249 0.0487092060399415 0.00583907509050566 0.0131726272805111 0.0202317986068962 0.0216376618960774 0.00276166804750069 0 0.00261355914484345 0.00567601316835055 0 0.0210805276154912 0.0293298137556827
"некоторых" 0.0138102472034249 0.00974184120798831 0.00583907509050566 0.0197589409207666 0.0115610277753692 0.0309109455658249 0.00276166804750069 0.00676635766966642 0.0130677957242172 0 0 0.0301150394507017 0.0171090580241482
"области" 0.0552409888136998 0.0292255236239649 0 0.0131726272805111 0.00289025694384231 0 0.00276166804750069 0.0101495365044996 0.0182949140139041 0.00567601316835055 0 0.0120460157802807 0.0391064183409102
"откуда" 0.0138102472034249 0.0389673648319532 0.00583907509050566 0 0.03757334026995 0.00309109455658249 0.00552333609500138 0.016915894174166 0.0130677957242172 0.0113520263367011 0.00811161583387411 0.00602300789014034 0.0195532091704551
"палата" 0 0 0 0 0.0202317986068962 0.0216376618960774 0.0883733775200221 0 0 0 0 0 0
"руку" 0 0.00974184120798831 0.052551675814551 0 0.0115610277753692 0.0154554727829124 0.0220933443800055 0.0101495365044996 0.0104542365793738 0.0397320921784539 0 0.00602300789014034 0.00733245343892066
"чуть" 0.0138102472034249 0.0681928884559182 0.017517225271517 0.00658631364025555 0.0231220555507385 0.0247287564526599 0.00828500414250207 0.00338317883483321 0.00784067743453034 0.0340560790101033 0.00811161583387411 0 0.00733245343892066
"явление" 0.0690512360171247 0.00974184120798831 0.0291953754525283 0.0592768227622999 0.00578051388768462 0 0.00276166804750069 0.016915894174166 0.00784067743453034 0 0.00811161583387411 0.00301150394507017 0.0195532091704551
"бэкона" 0 0 0 0 0 0 0 0 0.117610161517955 0 0 0 0
"видеть" 0.0138102472034249 0.0194836824159766 0.0291953754525283 0.0329315682012777 0.03757334026995 0.00927328366974746 0.00552333609500138 0.0135327153393328 0.0104542365793738 0.0170280395050517 0 0.00301150394507017 0.00244415114630689
"дух" 0.0138102472034249 0.0584510472479299 0 0.0197589409207666 0.00289025694384231 0.00618218911316497 0.00276166804750069 0.0236822518438325 0.0261355914484345 0.0283800658417528 0.0162232316677482 0.00301150394507017 0.0122207557315344
"людьми" 0.00690512360171247 0 0.00583907509050566 0.0395178818415333 0.00867077083152692 0.0154554727829124 0.0165700082850041 0 0.00261355914484345 0.0170280395050517 0.0162232316677482 0.0210805276154912 0.0244415114630689
"моих" 0 0.0194836824159766 0 0 0.0260123124945808 0 0.00276166804750069 0 0.00261355914484345 0.0567601316835055 0.00811161583387411 0 0.0513271740724446
"париже" 0 0 0 0 0.0231220555507385 0.0525486074619023 0.0414250207125104 0 0.0052271182896869 0.0113520263367011 0 0.00301150394507017 0
"причина" 0.00690512360171247 0.0194836824159766 0 0.0197589409207666 0 0 0.0110466721900028 0.0236822518438325 0.0418169463174952 0 0 0.0150575197253508 0.0171090580241482
"прочим" 0.0138102472034249 0.00974184120798831 0 0.0131726272805111 0.0115610277753692 0.0216376618960774 0.0193316763325048 0.00676635766966642 0.0156813548690607 0.0113520263367011 0.00811161583387411 0.0150575197253508 0.0146649068778413
"самим" 0.00690512360171247 0 0.0116781501810113 0.0197589409207666 0.0144512847192115 0.00927328366974746 0.0110466721900028 0.0135327153393328 0.0156813548690607 0.00567601316835055 0 0.018069023670421 0.0244415114630689
"такая" 0.0414307416102748 0.0292255236239649 0.0116781501810113 0.00658631364025555 0.00867077083152692 0.00618218911316497 0.00552333609500138 0.0236822518438325 0.0209084731587476 0.0170280395050517 0.0243348475016223 0 0.0122207557315344
"тела" 0.00690512360171247 0 0 0 0.00289025694384231 0 0 0.0473645036876649 0.0679525377659296 0 0 0.00301150394507017 0.00488830229261377
"бланки" 0 0 0 0 0 0.0803684584711446 0.0469483568075117 0 0 0 0.00811161583387411 0 0
"бэкон" 0 0 0 0 0 0 0 0.0135327153393328 0.104542365793738 0 0 0 0
"законов" 0.0414307416102748 0 0 0.0131726272805111 0.00289025694384231 0.00309109455658249 0.0110466721900028 0.00338317883483321 0.0130677957242172 0 0.00811161583387411 0.0451725591760525 0.0195532091704551
"затем" 0.0207153708051374 0 0 0.00658631364025555 0.0115610277753692 0.00618218911316497 0.0220933443800055 0 0 0 0 0.0271035355056315 0.0415505694872171
"зато" 0 0.0292255236239649 0.035034450543034 0.0131726272805111 0.0202317986068962 0.00927328366974746 0.00276166804750069 0.0236822518438325 0.00261355914484345 0.0227040526734022 0.0486696950032446 0 0.00977660458522755
"земских" 0 0.0487092060399415 0 0.0395178818415333 0 0 0 0 0 0 0 0.00602300789014034 0.0757686855355135
"мнению" 0.0414307416102748 0.0194836824159766 0.017517225271517 0.072449450042811 0.0115610277753692 0.00618218911316497 0.00828500414250207 0 0.0052271182896869 0 0 0.0090345118352105 0.0195532091704551
"моего" 0 0.00974184120798831 0.0233563003620227 0.00658631364025555 0.0202317986068962 0.00618218911316497 0 0.00338317883483321 0.00261355914484345 0.0624361448518561 0 0 0.0391064183409102
"невозможно" 0.0207153708051374 0.0389673648319532 0 0.0131726272805111 0.00867077083152692 0.00927328366974746 0.00276166804750069 0.0270654306786657 0.0313627097381214 0.0170280395050517 0 0 0.0122207557315344
"нисколько" 0.0345256180085624 0 0 0.0329315682012777 0.00289025694384231 0.0185465673394949 0.00552333609500138 0.0101495365044996 0.0052271182896869 0.0170280395050517 0.0162232316677482 0.00602300789014034 0.0317739649019895
"оба" 0 0.0194836824159766 0.017517225271517 0 0.00578051388768462 0.0123643782263299 0.0165700082850041 0.0135327153393328 0.0156813548690607 0.0170280395050517 0.0243348475016223 0.00301150394507017 0.0244415114630689
"разные" 0.0138102472034249 0 0 0.0131726272805111 0.00867077083152692 0.0123643782263299 0.0110466721900028 0.016915894174166 0.0182949140139041 0.0227040526734022 0 0.0271035355056315 0.00977660458522755
"решительно" 0.0138102472034249 0 0 0.0131726272805111 0.0404635972137923 0.0123643782263299 0.00552333609500138 0 0.0130677957242172 0.0170280395050517 0 0.00301150394507017 0.0268856626093758
"сделал" 0.00690512360171247 0.00974184120798831 0.0116781501810113 0.0329315682012777 0.0173415416630538 0.0154554727829124 0.0110466721900028 0.0135327153393328 0.0209084731587476 0.0227040526734022 0.00811161583387411 0 0.00733245343892066
"сперва" 0 0.00974184120798831 0.00583907509050566 0.0395178818415333 0.0231220555507385 0.0247287564526599 0.0248550124275062 0 0.0104542365793738 0 0.00811161583387411 0.0090345118352105 0.00733245343892066
"частных" 0 0.00974184120798831 0 0.00658631364025555 0.00578051388768462 0.0154554727829124 0.00828500414250207 0.016915894174166 0.0130677957242172 0 0 0.0511955670661929 0.0122207557315344
"человеческого" 0.0414307416102748 0.00974184120798831 0 0 0.00867077083152692 0.00309109455658249 0.00276166804750069 0.0270654306786657 0.0339762688829648 0.00567601316835055 0 0.00602300789014034 0.0195532091704551
"ii" 0.0207153708051374 0.00974184120798831 0 0.0395178818415333 0.00289025694384231 0 0.00276166804750069 0 0.0418169463174952 0.0170280395050517 0.0243348475016223 0.0090345118352105 0.0171090580241482
"бывает" 0.0138102472034249 0 0 0.00658631364025555 0.0173415416630538 0.00927328366974746 0.00828500414250207 0.00676635766966642 0.0182949140139041 0.0397320921784539 0.0324464633354964 0.0240920315605613 0
"делает" 0.00690512360171247 0.0194836824159766 0.00583907509050566 0.0197589409207666 0.0173415416630538 0.00309109455658249 0.00552333609500138 0.0304486095134989 0.0209084731587476 0.0113520263367011 0.0324464633354964 0.00602300789014034 0.00488830229261377
"душа" 0 0 0.017517225271517 0.00658631364025555 0.00289025694384231 0.00618218911316497 0 0.0338317883483321 0.0130677957242172 0.0567601316835055 0 0 0.0268856626093758
"закона" 0.0207153708051374 0 0 0.00658631364025555 0 0.00618218911316497 0.00828500414250207 0.00338317883483321 0.0104542365793738 0 0.00811161583387411 0.0632415828464735 0.0171090580241482
"историю" 0 0 0 0.0658631364025555 0.0144512847192115 0.00309109455658249 0.00828500414250207 0.00676635766966642 0.0209084731587476 0.0283800658417528 0.0324464633354964 0.00602300789014034 0.00733245343892066
"м" 0 0 0.00583907509050566 0 0.0115610277753692 0.0463664183487373 0.044186688760011 0 0 0 0 0 0.0171090580241482
"никакого" 0.0276204944068499 0 0 0.0263452545610222 0.0115610277753692 0.0185465673394949 0.0193316763325048 0.00676635766966642 0.0182949140139041 0 0.0243348475016223 0.0090345118352105 0.00733245343892066
"общего" 0.0138102472034249 0 0 0.00658631364025555 0 0.00618218911316497 0.00276166804750069 0.0135327153393328 0.0052271182896869 0 0.0243348475016223 0.0301150394507017 0.043994720633524
"площади" 0 0 0 0 0.03757334026995 0.0278198510092424 0.0414250207125104 0.0101495365044996 0 0 0.0162232316677482 0 0.00244415114630689
"последний" 0.0207153708051374 0 0.00583907509050566 0.0197589409207666 0.0144512847192115 0.0154554727829124 0.0276166804750069 0.00676635766966642 0.0104542365793738 0 0.0162232316677482 0.018069023670421 0.00488830229261377
"таких" 0.0552409888136998 0.0194836824159766 0.00583907509050566 0.0131726272805111 0.00578051388768462 0.00618218911316497 0.00552333609500138 0.00676635766966642 0.0130677957242172 0 0.00811161583387411 0.0210805276154912 0.021997360316762
"форма" 0.0138102472034249 0 0.0116781501810113 0 0 0.00618218911316497 0.0110466721900028 0.0439813248528317 0.0339762688829648 0 0.00811161583387411 0 0.0146649068778413
"франция" 0.0207153708051374 0 0 0 0.0144512847192115 0.0463664183487373 0.0248550124275062 0 0.00784067743453034 0.0113520263367011 0.0486696950032446 0 0
"царя" 0.0138102472034249 0 0.0116781501810113 0.184416781927155 0.00289025694384231 0 0 0 0 0 0 0.0210805276154912 0.00733245343892066
"аристотеля" 0 0 0 0 0.00289025694384231 0 0 0.0304486095134989 0.0836338926349903 0 0 0 0
"бог" 0 0.00974184120798831 0.035034450543034 0 0.0173415416630538 0.0154554727829124 0.00552333609500138 0.0101495365044996 0.00784067743453034 0.0454081053468044 0.00811161583387411 0.0090345118352105 0.00977660458522755
"борьба" 0 0 0 0.0526905091220444 0.00867077083152692 0.0123643782263299 0 0.0338317883483321 0.0130677957242172 0 0.0243348475016223 0.0090345118352105 0.0146649068778413
"великий" 0 0 0.0467126007240453 0.0461041954817888 0.0144512847192115 0.00309109455658249 0.00828500414250207 0.016915894174166 0.023522032303591 0.00567601316835055 0.00811161583387411 0.00301150394507017 0.00244415114630689
"выходит" 0.0207153708051374 0 0.017517225271517 0.00658631364025555 0.0231220555507385 0.00618218911316497 0 0.0135327153393328 0.0130677957242172 0.0113520263367011 0.0162232316677482 0.0090345118352105 0.021997360316762
"дворянства" 0.00690512360171247 0 0 0 0.00578051388768462 0 0 0 0 0 0 0.0421610552309824 0.0611037786576722
"двумя" 0 0.00974184120798831 0 0 0.0260123124945808 0.00618218911316497 0.0303783485225076 0.0101495365044996 0.0130677957242172 0.0113520263367011 0.00811161583387411 0.0150575197253508 0.00733245343892066
"депутатов" 0.00690512360171247 0 0 0 0.0173415416630538 0.0463664183487373 0.0414250207125104 0 0 0 0 0.0090345118352105 0.00488830229261377
"книге" 0 0 0 0 0 0.00309109455658249 0.00276166804750069 0.00676635766966642 0.00261355914484345 0 0 0 0.0904335924133548
"мыслей" 0.00690512360171247 0 0 0.0131726272805111 0.0115610277753692 0.00618218911316497 0.00552333609500138 0.0101495365044996 0.0104542365793738 0.0170280395050517 0 0.0210805276154912 0.0342181160482964
"называется" 0.0552409888136998 0 0.017517225271517 0.0263452545610222 0.0462441111014769 0.00927328366974746 0.00276166804750069 0.00676635766966642 0 0 0.00811161583387411 0.00602300789014034 0.00488830229261377
"наук" 0 0 0 0 0.00289025694384231 0.00309109455658249 0.00828500414250207 0.0575140401921646 0.0496576237520255 0 0 0 0.00244415114630689
"находится" 0.0138102472034249 0.0584510472479299 0.0116781501810113 0.00658631364025555 0.0144512847192115 0.0185465673394949 0.0110466721900028 0.016915894174166 0.0130677957242172 0 0.00811161583387411 0.0120460157802807 0.00244415114630689
"начинается" 0.0276204944068499 0.0292255236239649 0.017517225271517 0.0197589409207666 0.0173415416630538 0.00309109455658249 0.00828500414250207 0.0202990730089993 0.023522032303591 0.0113520263367011 0.00811161583387411 0 0.00244415114630689
"нашем" 0.0414307416102748 0.0194836824159766 0.00583907509050566 0.0197589409207666 0.00289025694384231 0.00927328366974746 0 0.00338317883483321 0.0130677957242172 0 0.0486696950032446 0.018069023670421 0.0195532091704551
"определения" 0.0207153708051374 0 0.00583907509050566 0.00658631364025555 0 0 0 0.0541308613573313 0.0313627097381214 0 0 0.018069023670421 0.00733245343892066
"песня" 0 0 0.21604577834871 0 0.00578051388768462 0.00927328366974746 0 0 0 0 0 0 0
"писать" 0.00690512360171247 0 0.00583907509050566 0.0263452545610222 0.03757334026995 0.00309109455658249 0.00552333609500138 0.0101495365044996 0.00261355914484345 0.0283800658417528 0.00811161583387411 0 0.0244415114630689
"прим" 0 0 0.00583907509050566 0 0 0 0 0 0 0 0.0243348475016223 0 0.0928777435596617
"пример" 0.0276204944068499 0 0.00583907509050566 0.0131726272805111 0.00578051388768462 0.00618218911316497 0.00276166804750069 0.0101495365044996 0.00784067743453034 0.0113520263367011 0.00811161583387411 0.0421610552309824 0.0171090580241482
"свет" 0.0138102472034249 0.0194836824159766 0.0233563003620227 0.00658631364025555 0.0231220555507385 0 0.0110466721900028 0.0202990730089993 0.0156813548690607 0.0170280395050517 0.0243348475016223 0 0.00733245343892066
"целью" 0 0.0194836824159766 0 0.0197589409207666 0.00289025694384231 0.0216376618960774 0.0138083402375035 0.016915894174166 0.0156813548690607 0 0.00811161583387411 0.0210805276154912 0.0122207557315344
"церкви" 0.00690512360171247 0.00974184120798831 0.0116781501810113 0.00658631364025555 0.0664759097083731 0.00309109455658249 0.00552333609500138 0 0.0052271182896869 0.0113520263367011 0.0324464633354964 0.00301150394507017 0.00488830229261377
"язык" 0.0138102472034249 0.00974184120798831 0.017517225271517 0 0.00289025694384231 0 0.00276166804750069 0.0270654306786657 0.0339762688829648 0.0113520263367011 0.0162232316677482 0.0090345118352105 0.0146649068778413
"si" 0 0 0 0 0.00289025694384231 0.0401842292355723 0.0579950289975145 0 0 0.00567601316835055 0.0324464633354964 0 0.00488830229261377
"вечно" 0 0.00974184120798831 0 0 0.00578051388768462 0 0.00276166804750069 0.081196292035997 0.0209084731587476 0.0170280395050517 0 0.00301150394507017 0.00244415114630689
"внешней" 0.0759563596188372 0.00974184120798831 0.0116781501810113 0.0263452545610222 0 0 0 0.0236822518438325 0.00784067743453034 0.00567601316835055 0.00811161583387411 0.00301150394507017 0.0244415114630689
"всякой" 0.0276204944068499 0.0194836824159766 0.0116781501810113 0.00658631364025555 0.00578051388768462 0.00618218911316497 0.00828500414250207 0.00676635766966642 0.023522032303591 0 0 0.0210805276154912 0.0171090580241482
"второй" 0.0207153708051374 0 0.017517225271517 0.0131726272805111 0.00867077083152692 0.0185465673394949 0.0248550124275062 0.00338317883483321 0.00261355914484345 0.0170280395050517 0.00811161583387411 0.0150575197253508 0.00977660458522755
"дворянство" 0.0138102472034249 0 0 0 0 0 0 0 0 0 0.0243348475016223 0.0210805276154912 0.0708803832428997
"другом" 0.0207153708051374 0 0.0233563003620227 0.0197589409207666 0.0173415416630538 0.00618218911316497 0.00828500414250207 0.0101495365044996 0.0156813548690607 0.00567601316835055 0 0.0120460157802807 0.0146649068778413
"жить" 0.0207153708051374 0.00974184120798831 0.0233563003620227 0.0197589409207666 0.0144512847192115 0.00309109455658249 0.00276166804750069 0.0270654306786657 0.00261355914484345 0.0340560790101033 0.00811161583387411 0.0150575197253508 0.00488830229261377
"конце" 0 0.00974184120798831 0 0 0.0202317986068962 0.00309109455658249 0.0276166804750069 0.0101495365044996 0.00784067743453034 0.0113520263367011 0.00811161583387411 0.00301150394507017 0.0293298137556827
"личного" 0.0621461124154122 0.0194836824159766 0.00583907509050566 0.00658631364025555 0 0 0 0.0135327153393328 0.0052271182896869 0 0.00811161583387411 0.00301150394507017 0.0488830229261378
"мое" 0 0 0.0116781501810113 0 0.0289025694384231 0.00309109455658249 0 0.0101495365044996 0.00261355914484345 0.0624361448518561 0 0.00301150394507017 0.0293298137556827
"настоящее" 0.0138102472034249 0.0779347296639065 0.0116781501810113 0 0.00578051388768462 0.0154554727829124 0.00276166804750069 0.016915894174166 0.00261355914484345 0.00567601316835055 0.00811161583387411 0.018069023670421 0.0171090580241482
"науке" 0 0.00974184120798831 0 0 0 0 0 0.0236822518438325 0.0601118603313993 0 0.00811161583387411 0 0.021997360316762
"организации" 0.0483358652119873 0 0 0 0 0.0154554727829124 0.0165700082850041 0.00676635766966642 0 0 0 0.0331265433957718 0.0244415114630689
"помещики" 0 0 0 0 0 0 0 0 0 0.00567601316835055 0.00811161583387411 0.108414142022526 0.00733245343892066
"праве" 0.00690512360171247 0 0 0 0.00289025694384231 0.00927328366974746 0.00552333609500138 0.00338317883483321 0.0052271182896869 0 0.0162232316677482 0.0782991025718244 0.00733245343892066
"пусть" 0 0 0 0.00658631364025555 0.00289025694384231 0.0370931346789898 0.0193316763325048 0.0135327153393328 0.00261355914484345 0.0227040526734022 0.00811161583387411 0.0150575197253508 0.0122207557315344
"составляют" 0.0483358652119873 0 0.017517225271517 0 0.0231220555507385 0.00309109455658249 0.00552333609500138 0.0135327153393328 0.0209084731587476 0.0113520263367011 0.0162232316677482 0.0120460157802807 0
"состояния" 0 0 0 0 0.00578051388768462 0.0154554727829124 0.00276166804750069 0.00676635766966642 0.0104542365793738 0 0.00811161583387411 0.0421610552309824 0.0293298137556827
"средство" 0 0 0 0.00658631364025555 0.00578051388768462 0.0185465673394949 0.00552333609500138 0.0236822518438325 0.0182949140139041 0.00567601316835055 0.00811161583387411 0.0210805276154912 0.0171090580241482
"среды" 0.0345256180085624 0 0 0.0131726272805111 0 0.00309109455658249 0 0.0304486095134989 0.0104542365793738 0 0 0 0.0488830229261378
"таки" 0.00690512360171247 0.0194836824159766 0 0.00658631364025555 0.00867077083152692 0.00618218911316497 0 0.00338317883483321 0.00261355914484345 0.0113520263367011 0.00811161583387411 0.0090345118352105 0.0586596275113653
"трех" 0.00690512360171247 0 0.0233563003620227 0 0.0317928263822654 0.00927328366974746 0.0138083402375035 0.00338317883483321 0 0.0283800658417528 0.0243348475016223 0.018069023670421 0.00488830229261377
"форму" 0.0345256180085624 0 0.00583907509050566 0.00658631364025555 0.00289025694384231 0.00618218911316497 0.00552333609500138 0.016915894174166 0.0392033871726517 0 0.0243348475016223 0.00602300789014034 0.00977660458522755
"человеком" 0.00690512360171247 0 0.00583907509050566 0 0.0202317986068962 0.00927328366974746 0.0110466721900028 0.0236822518438325 0.0209084731587476 0.0227040526734022 0 0.00301150394507017 0.0122207557315344
"двор" 0 0 0.128459651991125 0 0.0144512847192115 0.0247287564526599 0 0 0 0.0113520263367011 0 0.00602300789014034 0.00244415114630689
"единственно" 0.00690512360171247 0.00974184120798831 0 0.00658631364025555 0.00289025694384231 0.00309109455658249 0.00552333609500138 0.0135327153393328 0.00784067743453034 0 0.0162232316677482 0.0481840631211227 0.0195532091704551
"живой" 0.0552409888136998 0.00974184120798831 0.0116781501810113 0.00658631364025555 0 0.00309109455658249 0 0.0236822518438325 0.0104542365793738 0.0397320921784539 0.0162232316677482 0.0150575197253508 0.00488830229261377
"имения" 0 0 0 0 0 0 0.00276166804750069 0.00338317883483321 0 0 0 0.114437149912666 0
"иное" 0.0207153708051374 0.00974184120798831 0.00583907509050566 0 0.00289025694384231 0 0.00552333609500138 0.0202990730089993 0.0209084731587476 0.0113520263367011 0.00811161583387411 0.00602300789014034 0.0317739649019895
"ламартин" 0 0 0 0 0.00289025694384231 0.0680040802448147 0.0469483568075117 0 0 0 0 0 0
"организма" 0.151912719237674 0.00974184120798831 0 0 0 0 0 0.0101495365044996 0.0130677957242172 0 0 0.0090345118352105 0.0146649068778413
"отчасти" 0.0207153708051374 0.0389673648319532 0.0233563003620227 0.0197589409207666 0.00289025694384231 0 0.0110466721900028 0.00676635766966642 0.0130677957242172 0.0113520263367011 0 0.0090345118352105 0.021997360316762
"республики" 0.0138102472034249 0 0 0 0.00578051388768462 0.0494575129053198 0.0497100248550124 0 0 0 0.0162232316677482 0 0
"связи" 0.00690512360171247 0.0194836824159766 0.00583907509050566 0.0131726272805111 0.00578051388768462 0.00618218911316497 0 0.0236822518438325 0.0130677957242172 0.00567601316835055 0.0162232316677482 0.0120460157802807 0.0268856626093758
"случаях" 0.0138102472034249 0 0.00583907509050566 0 0.00578051388768462 0 0.00276166804750069 0.0101495365044996 0.0130677957242172 0 0.00811161583387411 0.054207071011263 0.0171090580241482
"сын" 0 0.0194836824159766 0.157655027443653 0.0395178818415333 0 0.00309109455658249 0 0.00338317883483321 0 0 0.00811161583387411 0.00301150394507017 0.00244415114630689
"тебе" 0 0.00974184120798831 0.145976877262642 0.0263452545610222 0.00867077083152692 0 0.00552333609500138 0 0.00784067743453034 0.0113520263367011 0 0 0
"число" 0.00690512360171247 0.0292255236239649 0 0 0.00289025694384231 0.0247287564526599 0.0220933443800055 0.016915894174166 0.0052271182896869 0 0 0.0301150394507017 0.00488830229261377
"national" 0 0 0 0 0.00578051388768462 0.0463664183487373 0.0635183650925159 0 0 0 0 0 0
"аристотель" 0 0 0 0 0 0 0 0.108261722714663 0.0182949140139041 0 0 0 0
"великое" 0.00690512360171247 0.00974184120798831 0.0233563003620227 0.0263452545610222 0.0115610277753692 0.00618218911316497 0.00276166804750069 0.00676635766966642 0.0313627097381214 0.00567601316835055 0.0324464633354964 0.00301150394507017 0.00488830229261377
"вид" 0 0 0.017517225271517 0.00658631364025555 0.0260123124945808 0.00927328366974746 0 0.00676635766966642 0.0156813548690607 0.0340560790101033 0.00811161583387411 0 0.0195532091704551
"видимому" 0.0345256180085624 0.0389673648319532 0 0.0131726272805111 0 0.00309109455658249 0.00552333609500138 0.00338317883483321 0.0052271182896869 0 0.00811161583387411 0.0271035355056315 0.0293298137556827
"год" 0 0.0487092060399415 0.00583907509050566 0.0131726272805111 0.0317928263822654 0.00618218911316497 0.00552333609500138 0 0.00261355914484345 0.0170280395050517 0.00811161583387411 0.0240920315605613 0.00733245343892066
"декрет" 0 0 0 0 0 0.0958239312540571 0.0220933443800055 0 0 0 0 0 0
"дороги" 0 0 0.0233563003620227 0.00658631364025555 0.00867077083152692 0.0216376618960774 0.0220933443800055 0.0135327153393328 0.00784067743453034 0.00567601316835055 0.0324464633354964 0.0090345118352105 0.00244415114630689
"желание" 0 0.0194836824159766 0.00583907509050566 0.0526905091220444 0.0144512847192115 0.00618218911316497 0 0.00676635766966642 0.0182949140139041 0.00567601316835055 0 0.0120460157802807 0.0171090580241482
"журнал" 0 0 0 0 0.0144512847192115 0.0370931346789898 0.0469483568075117 0 0 0 0 0.0120460157802807 0.00244415114630689
"каждом" 0.00690512360171247 0.00974184120798831 0 0.0197589409207666 0.00578051388768462 0.0185465673394949 0.0193316763325048 0.0202990730089993 0.0104542365793738 0.0227040526734022 0.0162232316677482 0.0090345118352105 0
"каких" 0.0414307416102748 0.00974184120798831 0.00583907509050566 0 0.00578051388768462 0.00618218911316497 0.00276166804750069 0.0101495365044996 0.0156813548690607 0.0113520263367011 0 0.0240920315605613 0.0171090580241482
"комиссия" 0 0.00974184120798831 0 0 0.00289025694384231 0.0309109455658249 0.0662800331400166 0 0 0 0 0 0.00733245343892066
"крепостных" 0 0 0 0 0 0.00618218911316497 0 0 0 0 0.0162232316677482 0.0963681262422454 0.00733245343892066
"науку" 0.00690512360171247 0.00974184120798831 0 0 0.00289025694384231 0.00309109455658249 0.00276166804750069 0.0270654306786657 0.0444305054623386 0.00567601316835055 0.0567813108371188 0 0.00244415114630689
"ниже" 0 0.00974184120798831 0 0.00658631364025555 0 0.00927328366974746 0.00828500414250207 0.0101495365044996 0.0182949140139041 0.0113520263367011 0.00811161583387411 0.0391495512859122 0.0122207557315344
"никакой" 0.0759563596188372 0 0 0.00658631364025555 0.00578051388768462 0.0123643782263299 0.00828500414250207 0.00676635766966642 0.00784067743453034 0.00567601316835055 0.00811161583387411 0.018069023670421 0.0122207557315344
"новым" 0.0138102472034249 0.0292255236239649 0 0.0395178818415333 0.0173415416630538 0.00927328366974746 0.0165700082850041 0.00338317883483321 0.00784067743453034 0.00567601316835055 0 0.0150575197253508 0.00733245343892066
"относится" 0.0207153708051374 0.00974184120798831 0.00583907509050566 0.00658631364025555 0 0 0.00828500414250207 0.016915894174166 0.0130677957242172 0.00567601316835055 0.0243348475016223 0.0271035355056315 0.0171090580241482
"первая" 0.00690512360171247 0.00974184120798831 0.0116781501810113 0 0.0202317986068962 0.0309109455658249 0.00828500414250207 0.0101495365044996 0.00261355914484345 0.0113520263367011 0 0.00301150394507017 0.0195532091704551
"писал" 0 0 0 0.00658631364025555 0.00867077083152692 0.00618218911316497 0.00828500414250207 0.00338317883483321 0.00784067743453034 0.0283800658417528 0 0.0120460157802807 0.0415505694872171
"правительством" 0.00690512360171247 0.00974184120798831 0 0.0197589409207666 0 0.00927328366974746 0.0110466721900028 0 0 0 0.0243348475016223 0.0602300789014034 0.00977660458522755
"процесс" 0.0276204944068499 0 0.00583907509050566 0 0.0144512847192115 0 0.0110466721900028 0.0575140401921646 0.0130677957242172 0 0 0 0.00733245343892066
"руках" 0.0207153708051374 0.00974184120798831 0 0 0.0317928263822654 0.0247287564526599 0.0165700082850041 0.00338317883483321 0.0052271182896869 0.00567601316835055 0 0.00602300789014034 0.00977660458522755
"статье" 0.0207153708051374 0 0.0116781501810113 0.00658631364025555 0.0144512847192115 0 0.00552333609500138 0 0 0 0 0.0301150394507017 0.0391064183409102
"чувство" 0.0138102472034249 0 0 0.0526905091220444 0.0115610277753692 0.00618218911316497 0.0165700082850041 0.0135327153393328 0.0209084731587476 0.0113520263367011 0.00811161583387411 0.00301150394507017 0.00244415114630689
"mais" 0 0 0 0 0.00289025694384231 0.0432753237921548 0.0662800331400166 0 0 0 0 0 0
"vive" 0 0 0 0 0.00289025694384231 0.0463664183487373 0.0635183650925159 0 0 0 0 0 0
