"fem_bez" "fem_knjazhna" "fem_mimochka" "fem_semeinye" "fem_zhena" "musc_kreytserova" "musc_polunoshchniki" "musc_slepoy" "musc_step" "musc_zoloto"
"fem_bez" 0 0.895632643964482 1.32123847642643 1.16913345608456 1.25548254540781 1.54299393326193 1.50597564109637 1.24261502906705 1.35778025066385 1.35283678776028
"fem_knjazhna" 0.895632643964482 0 1.36821253119584 1.21880076878059 1.33928516322166 1.6051117237366 1.56221419862765 1.4005303514817 1.45463667508031 1.406670087242
"fem_mimochka" 1.32123847642643 1.36821253119584 0 0.717725253807578 0.765776024176775 0.979964954659538 1.04691070805954 0.839107154514033 0.840654653000128 0.883439629866839
"fem_semeinye" 1.16913345608456 1.21880076878059 0.717725253807578 0 0.892039805670916 1.15709838573637 1.15034893710736 0.765434145067572 0.946074853962803 0.911993991869161
"fem_zhena" 1.25548254540781 1.33928516322166 0.765776024176775 0.892039805670916 0 0.935832328246385 1.11951715758194 0.831400682481777 0.940527289638794 0.914879775713469
"musc_kreytserova" 1.54299393326193 1.6051117237366 0.979964954659538 1.15709838573637 0.935832328246385 0 0.952644967925997 1.18033015607334 1.2287471092005 1.15563501838738
"musc_polunoshchniki" 1.50597564109637 1.56221419862765 1.04691070805954 1.15034893710736 1.11951715758194 0.952644967925997 0 1.12871455920164 1.08202523859438 1.01654496963876
"musc_slepoy" 1.24261502906705 1.4005303514817 0.839107154514033 0.765434145067572 0.831400682481777 1.18033015607334 1.12871455920164 0 0.57880133315558 0.719346422260322
"musc_step" 1.35778025066385 1.45463667508031 0.840654653000128 0.946074853962803 0.940527289638794 1.2287471092005 1.08202523859438 0.57880133315558 0 0.705815818618697
"musc_zoloto" 1.35283678776028 1.406670087242 0.883439629866839 0.911993991869161 0.914879775713469 1.15563501838738 1.01654496963876 0.719346422260322 0.705815818618697 0
