"gener_mandelshtam_t0.1" "gener_mandelshtam_t0.3" "gener_mandelshtam_t0.5" "gener_mandelshtam_t0.7" "gener_mandelshtam_t1" "gener_nekrasov_t0.1" "gener_nekrasov_t0.3" "gener_nekrasov_t0.5" "gener_nekrasov_t0.7" "gener_nekrasov_t1" "natur_mandelshtam_b1" "natur_mandelshtam_b2" "natur_mandelshtam_b3" "natur_mandelshtam_b4" "natur_nekrasov_b1" "natur_nekrasov_b10" "natur_nekrasov_b11" "natur_nekrasov_b12" "natur_nekrasov_b2" "natur_nekrasov_b3" "natur_nekrasov_b4" "natur_nekrasov_b5" "natur_nekrasov_b6" "natur_nekrasov_b7" "natur_nekrasov_b8" "natur_nekrasov_b9"
"natur_nekrasov_b11" 1.96573825048176 1.46994888087693 1.22177371801649 0.947395879908966 0.71844533209427 1.97738279591506 1.53113262718226 1.07719701960308 0.759730148966309 0.504017256586795 0.74475910287912 0.661885809898211 0.720764364107785 0.632699180909057 0.583767654745751 0.482488440130349 0 0.461182962134394 0.563962688048697 0.60475587271549 0.687085010338792 0.787894280958315 0.809225374421788 0.743673832602795 0.544990220156001 0.486412122578953
"natur_nekrasov_b12" 2.01255246493173 1.44101105421268 1.14916831981911 0.931941381627066 0.678086267336059 2.02395673463676 1.44327744907918 0.998968018515276 0.722745868430642 0.440014263734126 0.694978944674707 0.680984370735192 0.67989111253889 0.643642300209558 0.54255282312326 0.572722903626544 0.461182962134394 0 0.573646452526858 0.597432969059812 0.611839736527293 0.683767877479514 0.816320935660554 0.707161793424866 0.495756148800956 0.549203314617569
"natur_nekrasov_b2" 2.0103300030178 1.43618997282047 1.1144531243554 0.891253389375586 0.694587637717258 2.04278722380356 1.4447524420812 0.952994952530414 0.681470653743452 0.549055298984726 0.737022415064897 0.725814012098187 0.683426257162377 0.714253396278585 0.479539058639221 0.542186866390815 0.563962688048697 0.573646452526858 0 0.552414862684149 0.673713276591786 0.730624111311908 0.832921451764056 0.699453423323374 0.534537763315691 0.600003790439439
"natur_nekrasov_b3" 1.90699796499843 1.37999185471616 1.09210786960933 0.824712437416749 0.724821344199387 1.91231540506887 1.36882897815143 0.896766412667148 0.579001202914238 0.590639923965423 0.77956959731264 0.778882291946453 0.718400576997563 0.746812156225868 0.586309716227719 0.452542015265187 0.60475587271549 0.597432969059812 0.552414862684149 0 0.612220846592474 0.74154364840398 0.698629372212237 0.856622927626865 0.484035674592036 0.567406951470931
"natur_nekrasov_b4" 1.90772985924767 1.26626103612003 0.958825755603176 0.786819619863678 0.638740208009709 1.89585326405438 1.37657093691694 0.954974247354077 0.648831775661954 0.621208567852497 0.636035984161006 0.698412010307244 0.57872082920121 0.658494591387754 0.625727161926021 0.679443578979844 0.687085010338792 0.611839736527293 0.673713276591786 0.612220846592474 0 0.588154063286443 0.850927440281289 0.813983555158429 0.465486971757367 0.709029052905657
"natur_nekrasov_b5" 2.06600404239419 1.48026224229091 1.12340383014034 0.955963823208394 0.694043999325215 2.09384078807089 1.58554836116661 1.10604844828479 0.814199212917002 0.68328770646848 0.737435800772658 0.703498252997048 0.714303440544307 0.729125770810601 0.631206629280281 0.75419930215267 0.787894280958315 0.683767877479514 0.730624111311908 0.74154364840398 0.588154063286443 0 0.745566871680794 0.712326935557624 0.582126754755213 0.790440132219759
"natur_nekrasov_b6" 2.33057591398275 1.73494618587648 1.39296028011686 1.11512794346556 0.932874501711078 2.29136306362857 1.73271443468099 1.16933269188925 0.804078319804684 0.746035342276917 1.04324520284486 0.947446548223533 1.00140102637532 0.918661895229032 0.706561637271211 0.750089553360757 0.809225374421788 0.816320935660554 0.832921451764056 0.698629372212237 0.850927440281289 0.745566871680794 0 0.669609948655269 0.738785259750432 0.809356713836596
"natur_nekrasov_b7" 2.26601460289856 1.67454516394378 1.3095953042224 1.07852026849107 0.784834438261283 2.25193355385897 1.70267942912993 1.16876981806338 0.826581048631057 0.711847394107467 0.887176382088163 0.77169606928352 0.856057275871086 0.754364146689466 0.633572258393139 0.842992190990995 0.743673832602795 0.707161793424866 0.699453423323374 0.856622927626865 0.813983555158429 0.712326935557624 0.669609948655269 0 0.707685491748126 0.794282713853918
"natur_nekrasov_b8" 1.84179670479174 1.27342934051781 1.00269907604815 0.771342776069569 0.547352133110533 1.87804544787991 1.37590574156353 0.955961441225425 0.629419151823512 0.434409472097986 0.585368784012894 0.522386724606814 0.553096311696533 0.529042796972872 0.412840363485795 0.509061127634634 0.544990220156001 0.495756148800956 0.534537763315691 0.484035674592036 0.465486971757367 0.582126754755213 0.738785259750432 0.707685491748126 0 0.49960992925925
"natur_nekrasov_b9" 1.99321585245912 1.40632467561762 1.15301789693919 0.912094846663982 0.710558482781129 2.03560019948597 1.50147192654642 1.02798839450139 0.71523220195066 0.555920589918773 0.793952261047073 0.726359366027795 0.760878330440953 0.710661691605569 0.535827192651567 0.445639357295322 0.486412122578953 0.549203314617569 0.600003790439439 0.567406951470931 0.709029052905657 0.790440132219759 0.809356713836596 0.794282713853918 0.49960992925925 0
