"gener_mandelshtam_t0.1" "gener_mandelshtam_t0.3" "gener_mandelshtam_t0.5" "gener_mandelshtam_t0.7" "gener_mandelshtam_t1" "gener_nekrasov_t0.1" "gener_nekrasov_t0.3" "gener_nekrasov_t0.5" "gener_nekrasov_t0.7" "gener_nekrasov_t1" "natur_mandelshtam_b1" "natur_mandelshtam_b2" "natur_mandelshtam_b3" "natur_mandelshtam_b4" "natur_nekrasov_b1" "natur_nekrasov_b10" "natur_nekrasov_b11" "natur_nekrasov_b12" "natur_nekrasov_b2" "natur_nekrasov_b3" "natur_nekrasov_b4" "natur_nekrasov_b5" "natur_nekrasov_b6" "natur_nekrasov_b7" "natur_nekrasov_b8" "natur_nekrasov_b9"
"душой" 0 0 0 0 0.012156576707999 0 0.0103029054193283 0.0211707420345083 0.06521030322791 0.0222940586333742 0.0236873272799052 0 0 0.0125156445556946 0.0755939524838013 0.0218650923800153 0 0.0382226469182991 0.055041831792162 0.0424448217317487 0.126809679805558 0.0316957210776545 0.0174993437746085 0.0226372382569327 0.0308198068625437 0.0202654777586382
"коня" 0 0.0235183443085607 0.01185536455246 0.0119660165131028 0 0 0.113331959612611 0.0635122261035249 0.0434735354852733 0.0334410879500613 0.0157915515199368 0.043711069828434 0 0 0.0107991360691145 0.0109325461900077 0.020165355918532 0 0 0.0106112054329372 0 0.0211304807184363 0.139994750196868 0.0113186191284663 0.0205465379083624 0.0202654777586382
"придет" 0 0 0 0 0 0.0105207785376118 0.164846486709252 0.137609823224304 0.0760786870992283 0.0111470293166871 0.00789577575996842 0 0 0 0.0215982721382289 0.0109325461900077 0.010082677959266 0.0286669851887243 0.0110083663584324 0.0106112054329372 0.0211349466342597 0.0105652403592182 0.0174993437746085 0.0452744765138653 0.0410930758167249 0.0101327388793191
"свое" 0 0.0117591721542803 0 0.0478640660524112 0.0243131534159981 0 0.0309087162579848 0.0635122261035249 0.06521030322791 0.0334410879500613 0.0315831030398737 0.021855534914217 0.0333778371161549 0 0.0431965442764579 0.0218650923800153 0.0403307118370639 0.00955566172957477 0.0220167327168648 0.0212224108658744 0.0105674733171299 0 0.0612477032111296 0.0452744765138653 0.0102732689541812 0
"среди" 0 0 0.02371072910492 0.0478640660524112 0.0729394602479942 0 0 0 0.0108683838713183 0.0111470293166871 0.0868535333596526 0 0.0556297285269248 0.0500625782227785 0.0323974082073434 0 0.020165355918532 0.0477783086478739 0.0220167327168648 0.0424448217317487 0.0422698932685195 0 0.0174993437746085 0.0226372382569327 0.0308198068625437 0.0101327388793191
"верю" 0 0 0 0 0.012156576707999 0.284061020515518 0.144240675870595 0.0740975971207791 0.0217367677426367 0 0 0 0 0 0 0.0109325461900077 0 0 0.0440334654337296 0 0.0211349466342597 0.0105652403592182 0 0.0113186191284663 0 0.0101327388793191
"должно" 0 0.0587958607714017 0.0711321873147599 0.0478640660524112 0 0 0.041211621677313 0.0952683391552874 0.032605151613955 0.0222940586333742 0 0 0.011125945705385 0.0250312891113892 0.0431965442764579 0.0437301847600306 0.010082677959266 0.00955566172957477 0.0110083663584324 0.0106112054329372 0.0105674733171299 0.0211304807184363 0.0262490156619127 0.0452744765138653 0.0102732689541812 0.0202654777586382
"дочь" 0 0 0 0 0.0243131534159981 0 0.0103029054193283 0.0423414840690166 0.0543419193565917 0.0334410879500613 0.0236873272799052 0 0.0445037828215398 0.0250312891113892 0.0647948164146868 0 0.010082677959266 0.00955566172957477 0.0330250990752972 0.0212224108658744 0.0105674733171299 0 0.122495406422259 0.0113186191284663 0.0308198068625437 0.0506636943965954
"кругом" 0 0 0.01185536455246 0 0.012156576707999 0 0 0 0.032605151613955 0.0557351465834355 0.00789577575996842 0 0.0222518914107699 0.0125156445556946 0.0107991360691145 0.0546627309500383 0.010082677959266 0.0764452938365982 0.0330250990752972 0.0955008488964346 0.0422698932685195 0.0211304807184363 0.0437483594365211 0 0.0513663447709061 0.0405309555172763
"полноводная" 0.561797752808989 0.176387582314205 0 0 0.012156576707999 0 0 0 0 0 0 0.0109277674571085 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"про" 0 0 0 0 0 0 0 0 0.0217367677426367 0.0334410879500613 0 0.0109277674571085 0 0.0125156445556946 0.0215982721382289 0.0983929157100689 0.0403307118370639 0.0191113234591495 0.0220167327168648 0.0318336162988115 0.0211349466342597 0.0105652403592182 0.131245078309563 0.0226372382569327 0.0410930758167249 0.0810619110345526
"пусть" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0 0.0217367677426367 0.0445881172667484 0.0236873272799052 0.021855534914217 0.0333778371161549 0.0250312891113892 0.0215982721382289 0.0218650923800153 0.0504133897963299 0.0191113234591495 0.0110083663584324 0.0106112054329372 0.0634048399027792 0.0316957210776545 0.0262490156619127 0.067911714770798 0.0821861516334498 0.0405309555172763
"твоей" 0 0 0.01185536455246 0.0478640660524112 0.0486263068319961 0 0 0.0105853710172542 0.032605151613955 0.0111470293166871 0.0315831030398737 0.0109277674571085 0.0333778371161549 0.0125156445556946 0.0323974082073434 0.0218650923800153 0.010082677959266 0.0382226469182991 0.0220167327168648 0.0424448217317487 0.0422698932685195 0.0422609614368727 0.0262490156619127 0 0.0821861516334498 0.0303982166379572
"труд" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0 0.06521030322791 0.0111470293166871 0.0315831030398737 0 0.0222518914107699 0 0.0539956803455724 0.0218650923800153 0.0504133897963299 0.133779264214047 0.0660501981505945 0.0636672325976231 0.0211349466342597 0 0 0.033955857385399 0.0205465379083624 0.0101327388793191
"горит" 0 0.0470366886171214 0.10669828097214 0.0478640660524112 0.0486263068319961 0 0 0 0.0217367677426367 0 0.0631662060797473 0 0.011125945705385 0.0250312891113892 0 0.032797638570023 0.010082677959266 0.0191113234591495 0 0.0212224108658744 0.0634048399027792 0.0211304807184363 0.0262490156619127 0.0226372382569327 0.0410930758167249 0.0101327388793191
"дела" 0 0 0 0 0.012156576707999 0.0315623356128353 0.0927261487739543 0.0529268550862708 0.0760786870992283 0.0111470293166871 0.00789577575996842 0 0 0 0.0539956803455724 0 0.0504133897963299 0.0191113234591495 0.0220167327168648 0.0318336162988115 0.0105674733171299 0.0211304807184363 0.0349986875492169 0.0226372382569327 0.0205465379083624 0.0506636943965954
"лицо" 0 0.0117591721542803 0 0 0.012156576707999 0 0.041211621677313 0.0529268550862708 0.0543419193565917 0.0334410879500613 0.0236873272799052 0.021855534914217 0.0222518914107699 0.0125156445556946 0.0323974082073434 0.0437301847600306 0.020165355918532 0.00955566172957477 0.055041831792162 0.0212224108658744 0.0317024199513896 0.0528262017960909 0.0262490156619127 0 0 0.0506636943965954
"песнь" 0.0255362614913177 0.164628410159925 0.1185536455246 0.0837621155917195 0.012156576707999 0 0.0103029054193283 0 0.0108683838713183 0.0111470293166871 0.0315831030398737 0.0109277674571085 0.0667556742323097 0.0125156445556946 0 0 0 0.00955566172957477 0 0 0 0.063391442155309 0.00874967188730423 0.0113186191284663 0 0.0202654777586382
"радость" 0 0 0.01185536455246 0.0717960990786167 0.0729394602479942 0 0 0 0.0108683838713183 0.0111470293166871 0.0631662060797473 0 0.0445037828215398 0.0125156445556946 0.0215982721382289 0 0.010082677959266 0.0191113234591495 0.0440334654337296 0.0106112054329372 0.0528373665856494 0.105652403592182 0.0262490156619127 0.0226372382569327 0.0102732689541812 0.0101327388793191
"большой" 0 0.0235183443085607 0.0711321873147599 0 0.0243131534159981 0.0105207785376118 0.103029054193283 0.0635122261035249 0.0760786870992283 0.0334410879500613 0 0 0 0.0375469336670839 0.0431965442764579 0 0.020165355918532 0.0191113234591495 0.0110083663584324 0.0318336162988115 0 0.0105652403592182 0.0174993437746085 0.0113186191284663 0.0205465379083624 0.0101327388793191
"мое" 0 0 0.04742145820984 0.0478640660524112 0.0729394602479942 0 0.0103029054193283 0.0105853710172542 0.032605151613955 0.0111470293166871 0.0157915515199368 0 0.0890075656430797 0.0250312891113892 0.0107991360691145 0.0546627309500383 0 0.00955566172957477 0.0660501981505945 0.0106112054329372 0.0422698932685195 0.0422609614368727 0.00874967188730423 0.0113186191284663 0.0205465379083624 0.0101327388793191
"стоят" 0 0.0235183443085607 0.03556609365738 0.131626181644131 0.0486263068319961 0 0 0.0105853710172542 0.0434735354852733 0.0445881172667484 0.0157915515199368 0.043711069828434 0.0222518914107699 0.0250312891113892 0 0.0218650923800153 0 0.00955566172957477 0 0.0106112054329372 0.0317024199513896 0.0316957210776545 0.0437483594365211 0.0226372382569327 0.0205465379083624 0.0101327388793191
"ах" 0 0 0 0 0.012156576707999 0 0 0 0 0.0334410879500613 0.0473746545598105 0 0.0222518914107699 0.0500625782227785 0.0323974082073434 0 0.0302480338777979 0 0.0660501981505945 0.0424448217317487 0.0211349466342597 0.0739566825145272 0.0174993437746085 0.113186191284663 0.0410930758167249 0.0101327388793191
"города" 0.0255362614913177 0.223424270931326 0.16597510373444 0.0598300825655139 0.0729394602479942 0 0.0206058108386565 0.0211707420345083 0 0 0.00789577575996842 0.0327833023713255 0.0222518914107699 0 0 0 0 0 0 0.0106112054329372 0.0105674733171299 0 0 0 0 0
"душу" 0 0 0 0 0.012156576707999 0 0 0 0.0108683838713183 0.0111470293166871 0 0.021855534914217 0.0445037828215398 0 0.0971922246220302 0.0109325461900077 0.020165355918532 0.0382226469182991 0.0330250990752972 0.0318336162988115 0.0634048399027792 0.0528262017960909 0.0262490156619127 0.033955857385399 0.0719128826792685 0.0303982166379572
"одно" 0 0 0 0 0.0243131534159981 0 0.0103029054193283 0.0105853710172542 0.032605151613955 0.0668821759001226 0.0236873272799052 0.021855534914217 0.011125945705385 0.0125156445556946 0.0323974082073434 0 0.0302480338777979 0.0764452938365982 0.0330250990752972 0.0424448217317487 0.0422698932685195 0.0422609614368727 0.0524980313238254 0.0226372382569327 0.0102732689541812 0
"сердца" 0 0.0117591721542803 0.01185536455246 0 0 0 0.041211621677313 0.0211707420345083 0.0217367677426367 0.0111470293166871 0.0157915515199368 0 0.0445037828215398 0.0125156445556946 0.0323974082073434 0.0218650923800153 0.0302480338777979 0 0.0440334654337296 0.0530560271646859 0.084539786537039 0.063391442155309 0.00874967188730423 0.0226372382569327 0.0410930758167249 0.0202654777586382
"зато" 0 0 0 0 0 0 0.0206058108386565 0.0317561130517625 0.0434735354852733 0.0222940586333742 0 0 0 0 0.0647948164146868 0.0655952771400459 0.0806614236741278 0.0382226469182991 0.0440334654337296 0.0212224108658744 0.0422698932685195 0.0105652403592182 0.0262490156619127 0.067911714770798 0.0102732689541812 0.0101327388793191
"камень" 0.11491317671093 0.0940733772342427 0.0592768227622999 0.0239320330262056 0.0243131534159981 0 0.0103029054193283 0.0105853710172542 0.032605151613955 0.0222940586333742 0.0394788787998421 0 0.0556297285269248 0.0125156445556946 0 0 0 0 0 0.0212224108658744 0.0422698932685195 0.0316957210776545 0.0262490156619127 0 0.0102732689541812 0
"неба" 0 0.0823142050799624 0.0829875518672199 0.0239320330262056 0.0607828835399951 0 0 0 0.0108683838713183 0.0222940586333742 0.0315831030398737 0.0109277674571085 0.100133511348465 0 0.0107991360691145 0.0109325461900077 0.0403307118370639 0 0 0.0106112054329372 0.0317024199513896 0.0422609614368727 0.0174993437746085 0.0113186191284663 0.0102732689541812 0.0101327388793191
"песни" 0 0.0470366886171214 0.0711321873147599 0.0239320330262056 0.012156576707999 0 0 0.0211707420345083 0.0217367677426367 0.0222940586333742 0.0236873272799052 0.0327833023713255 0 0 0.0215982721382289 0.0437301847600306 0.0403307118370639 0.00955566172957477 0.0220167327168648 0.0636672325976231 0.0422698932685195 0.0316957210776545 0 0 0.0205465379083624 0.0405309555172763
"подай" 0.165985699693565 0.305738476011289 0.10669828097214 0.0239320330262056 0.012156576707999 0 0 0.0105853710172542 0 0 0 0.021855534914217 0 0 0 0 0 0 0 0 0 0 0.00874967188730423 0.0226372382569327 0 0
"подвижный" 0.421348314606742 0.199905926622766 0.04742145820984 0.0239320330262056 0 0 0 0 0 0 0 0 0.011125945705385 0 0 0 0 0 0 0 0 0 0 0 0 0
"сказать" 0 0.0235183443085607 0.10669828097214 0.0478640660524112 0.012156576707999 0 0.0103029054193283 0.0105853710172542 0.0217367677426367 0 0.0394788787998421 0.021855534914217 0.0222518914107699 0.0375469336670839 0.0323974082073434 0.0218650923800153 0.0302480338777979 0.0382226469182991 0.0110083663584324 0.0424448217317487 0.0105674733171299 0.0105652403592182 0.0174993437746085 0.033955857385399 0.0102732689541812 0
"взор" 0 0.035277516462841 0.02371072910492 0.0358980495393084 0 0 0.0103029054193283 0.0423414840690166 0.0217367677426367 0.0222940586333742 0.0157915515199368 0 0.0556297285269248 0 0.0323974082073434 0.0109325461900077 0 0.0286669851887243 0 0 0.0739723132199091 0.0950871632329636 0.0262490156619127 0.0113186191284663 0.0308198068625437 0.0202654777586382
"лесу" 0 0 0.01185536455246 0.0119660165131028 0.0243131534159981 0 0.0721203379352977 0.0423414840690166 0.0434735354852733 0.0445881172667484 0.0157915515199368 0.0109277674571085 0 0.0125156445556946 0.0215982721382289 0.153055646660107 0 0.0573339703774486 0 0.0318336162988115 0 0 0.0174993437746085 0 0 0.0202654777586382
"страшно" 0 0.0117591721542803 0.0948429164196799 0.0478640660524112 0.0243131534159981 0 0 0.0423414840690166 0.0108683838713183 0.0445881172667484 0.0394788787998421 0.021855534914217 0.0222518914107699 0.0125156445556946 0 0.0218650923800153 0.010082677959266 0.0191113234591495 0.0110083663584324 0 0.0211349466342597 0.0528262017960909 0.0349986875492169 0.0226372382569327 0 0.0303982166379572
"говорят" 0 0 0 0 0 0 0 0.0105853710172542 0.0217367677426367 0.0334410879500613 0.00789577575996842 0.0109277674571085 0 0.0250312891113892 0.0215982721382289 0.0109325461900077 0.110909457551926 0.0382226469182991 0.055041831792162 0.0424448217317487 0.0317024199513896 0.0316957210776545 0.0174993437746085 0.0452744765138653 0.0308198068625437 0.0303982166379572
"голоса" 0 0.105832549388523 0.16597510373444 0.0598300825655139 0.0486263068319961 0 0 0.0105853710172542 0.0217367677426367 0.0111470293166871 0.0473746545598105 0.0546388372855426 0.011125945705385 0.0250312891113892 0.0107991360691145 0 0.010082677959266 0.00955566172957477 0 0 0.0211349466342597 0 0 0 0 0
"звезда" 0 0.035277516462841 0.0948429164196799 0.143592198157233 0.0607828835399951 0 0.0103029054193283 0 0.0108683838713183 0 0.102645084879589 0.0109277674571085 0.0222518914107699 0.0125156445556946 0.0107991360691145 0.0218650923800153 0 0 0 0 0.0211349466342597 0.0211304807184363 0.00874967188730423 0 0 0
"знать" 0 0 0 0.0119660165131028 0.0607828835399951 0 0 0 0 0.0222940586333742 0.00789577575996842 0.0327833023713255 0.011125945705385 0.0500625782227785 0.0539956803455724 0.0109325461900077 0.0302480338777979 0.00955566172957477 0.0660501981505945 0 0.0105674733171299 0.0105652403592182 0.0612477032111296 0.0905489530277306 0.0102732689541812 0.0405309555172763
"оно" 0 0 0.01185536455246 0 0.012156576707999 0 0 0 0.0108683838713183 0.0222940586333742 0.0394788787998421 0.021855534914217 0.0556297285269248 0.0125156445556946 0 0.0546627309500383 0.0302480338777979 0.0286669851887243 0.0220167327168648 0.0212224108658744 0.0528373665856494 0.0739566825145272 0.0349986875492169 0.0226372382569327 0.0205465379083624 0.0202654777586382
"отец" 0 0.0117591721542803 0 0 0 0 0.0103029054193283 0 0.0217367677426367 0.0334410879500613 0 0.0109277674571085 0.0222518914107699 0.0125156445556946 0.0323974082073434 0.0983929157100689 0.010082677959266 0.00955566172957477 0.0330250990752972 0.0212224108658744 0.0105674733171299 0.0105652403592182 0.0612477032111296 0.12450481041313 0 0.0506636943965954
"своим" 0 0 0.01185536455246 0.0119660165131028 0.012156576707999 0 0.0309087162579848 0.0740975971207791 0.0543419193565917 0.0668821759001226 0 0.021855534914217 0 0.0125156445556946 0.0323974082073434 0.0109325461900077 0.010082677959266 0 0.0770585645090269 0.0318336162988115 0.0211349466342597 0 0.0349986875492169 0.0113186191284663 0.0410930758167249 0.0202654777586382
"сила" 0 0.0235183443085607 0.02371072910492 0.0358980495393084 0.0364697301239971 0 0 0.0105853710172542 0.06521030322791 0.0111470293166871 0.0157915515199368 0.0109277674571085 0.011125945705385 0.0375469336670839 0.0107991360691145 0.0546627309500383 0.020165355918532 0.0191113234591495 0 0.0424448217317487 0.0317024199513896 0.0211304807184363 0.0349986875492169 0 0.0308198068625437 0.0405309555172763
"сын" 0 0 0 0 0 0 0 0 0.032605151613955 0.0445881172667484 0.0315831030398737 0 0 0.0500625782227785 0.0107991360691145 0.032797638570023 0.010082677959266 0.0382226469182991 0.0440334654337296 0.0318336162988115 0.0317024199513896 0.0105652403592182 0.0349986875492169 0.101867572156197 0.0719128826792685 0
"эти" 0 0 0 0 0.012156576707999 0 0 0 0 0.0334410879500613 0.0157915515199368 0.043711069828434 0.0667556742323097 0.0125156445556946 0 0.0437301847600306 0.110909457551926 0.0668896321070234 0.0220167327168648 0.0212224108658744 0.0317024199513896 0.0105652403592182 0.00874967188730423 0.033955857385399 0.0308198068625437 0.0101327388793191
"январь" 0 0.070555032925682 0.0711321873147599 0.107694148617925 0.0729394602479942 0 0 0 0 0 0.0315831030398737 0.174844279313736 0.011125945705385 0.0125156445556946 0.0215982721382289 0.0109325461900077 0 0 0 0.0106112054329372 0 0 0 0 0.0205465379083624 0
"буду" 0 0 0 0 0.0243131534159981 0 0 0.0211707420345083 0.0108683838713183 0.0445881172667484 0.00789577575996842 0 0 0.0125156445556946 0.0215982721382289 0.0109325461900077 0 0.0382226469182991 0.0220167327168648 0 0.0528373665856494 0.0528262017960909 0.0524980313238254 0.0905489530277306 0.0410930758167249 0.0607964332759145
"возвращается" 0.0127681307456588 0.0235183443085607 0.04742145820984 0.0239320330262056 0 0.0841662283008943 0.206058108386565 0.0952683391552874 0.0217367677426367 0.0111470293166871 0.0157915515199368 0 0 0.0125156445556946 0 0.0109325461900077 0.010082677959266 0 0 0 0 0 0 0 0 0
"звезды" 0 0.0587958607714017 0.04742145820984 0.0957281321048223 0.0850960369559932 0 0 0.0105853710172542 0.032605151613955 0.0111470293166871 0.0552704303197789 0.021855534914217 0.0667556742323097 0.0125156445556946 0 0 0.0302480338777979 0 0 0.0106112054329372 0.0105674733171299 0 0.0174993437746085 0.0113186191284663 0 0.0101327388793191
"колесе" 0.33197139938713 0.176387582314205 0.0829875518672199 0 0.0243131534159981 0 0 0 0 0 0.00789577575996842 0.021855534914217 0.011125945705385 0 0 0 0 0 0 0 0 0 0 0 0 0
"любил" 0 0 0.01185536455246 0.0239320330262056 0.0486263068319961 0 0 0.0423414840690166 0 0.0222940586333742 0.00789577575996842 0.0109277674571085 0 0.0375469336670839 0.0755939524838013 0.032797638570023 0.020165355918532 0.00955566172957477 0.055041831792162 0.0212224108658744 0.0317024199513896 0 0.0349986875492169 0.0565930956423316 0.0205465379083624 0.0202654777586382
"нее" 0 0 0 0.0358980495393084 0.0243131534159981 0 0 0 0 0.0334410879500613 0.0315831030398737 0.021855534914217 0.0222518914107699 0.0375469336670839 0 0.0437301847600306 0.0403307118370639 0.0382226469182991 0.0330250990752972 0.0106112054329372 0.0422698932685195 0.0316957210776545 0.0349986875492169 0.0452744765138653 0.0205465379083624 0.0202654777586382
"природа" 0 0.0823142050799624 0.0592768227622999 0.0358980495393084 0 0 0.0309087162579848 0.0105853710172542 0.032605151613955 0.0222940586333742 0.0315831030398737 0.043711069828434 0.011125945705385 0 0 0.0109325461900077 0.010082677959266 0.0382226469182991 0.055041831792162 0.0212224108658744 0.0105674733171299 0.0422609614368727 0.00874967188730423 0.0226372382569327 0 0
"беда" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0 0.0108683838713183 0.0334410879500613 0.0394788787998421 0 0.011125945705385 0.0375469336670839 0.0107991360691145 0.0218650923800153 0.020165355918532 0.0955566172957477 0.0440334654337296 0.0530560271646859 0 0.0528262017960909 0.0262490156619127 0.0226372382569327 0.0205465379083624 0.0202654777586382
"довольно" 0 0 0 0.0239320330262056 0.012156576707999 0 0.0103029054193283 0.0529268550862708 0.06521030322791 0.0334410879500613 0 0.0327833023713255 0.0222518914107699 0.0125156445556946 0.0323974082073434 0.0655952771400459 0.0604960677555959 0.0382226469182991 0 0.0318336162988115 0.0422698932685195 0.0211304807184363 0 0.0113186191284663 0 0
"жена" 0 0 0 0 0 0 0 0.0211707420345083 0 0.0222940586333742 0.0236873272799052 0.0109277674571085 0 0.0125156445556946 0.0539956803455724 0.0546627309500383 0.020165355918532 0.0573339703774486 0.055041831792162 0.0318336162988115 0 0.0105652403592182 0.0174993437746085 0.101867572156197 0.0205465379083624 0.0405309555172763
"землю" 0 0 0.01185536455246 0.0119660165131028 0.0243131534159981 0 0 0.0211707420345083 0.032605151613955 0.0668821759001226 0.00789577575996842 0.021855534914217 0.0445037828215398 0 0 0.0437301847600306 0.0302480338777979 0.0191113234591495 0.0110083663584324 0.0530560271646859 0 0.0422609614368727 0.0612477032111296 0 0.0205465379083624 0.0303982166379572
"ка" 0 0 0 0 0 0 0 0 0.0108683838713183 0.0445881172667484 0 0.0109277674571085 0 0.0625782227784731 0.0323974082073434 0.0109325461900077 0.010082677959266 0.133779264214047 0.0440334654337296 0 0 0.0105652403592182 0.0349986875492169 0.0226372382569327 0.0513663447709061 0.0709291721552336
"никогда" 0 0 0.02371072910492 0.0358980495393084 0.012156576707999 0 0.0206058108386565 0.0423414840690166 0.0108683838713183 0 0.0394788787998421 0.0874221396568681 0.011125945705385 0.0250312891113892 0.0323974082073434 0 0.010082677959266 0.0191113234591495 0.0440334654337296 0.0530560271646859 0 0.0316957210776545 0.0174993437746085 0.0113186191284663 0.0102732689541812 0.0202654777586382
"подвигами" 0 0 0 0 0 0.452393477117307 0.0721203379352977 0.0317561130517625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"пропали" 0 0 0 0 0 0.0631246712256707 0.298784257160519 0.0740975971207791 0.0434735354852733 0 0 0 0 0 0 0 0.020165355918532 0.00955566172957477 0 0.0106112054329372 0 0.0316957210776545 0 0 0 0
"саша" 0 0 0 0 0 0 0 0.0105853710172542 0.0108683838713183 0.0111470293166871 0 0 0 0 0 0 0.010082677959266 0.191113234591495 0 0.297113752122241 0 0 0 0 0 0.0101327388793191
"страсти" 0 0 0 0 0 0 0 0.0740975971207791 0.119552222584502 0.0111470293166871 0.00789577575996842 0 0.011125945705385 0 0.0971922246220302 0.0109325461900077 0.020165355918532 0.00955566172957477 0.0330250990752972 0.0318336162988115 0.0105674733171299 0.0528262017960909 0 0.0452744765138653 0.0102732689541812 0.0202654777586382
"твоя" 0 0 0 0 0.0364697301239971 0 0 0 0.0108683838713183 0.0557351465834355 0.0473746545598105 0 0.0222518914107699 0.0250312891113892 0.0215982721382289 0 0.020165355918532 0.0191113234591495 0.055041831792162 0.0106112054329372 0.0211349466342597 0.063391442155309 0.0262490156619127 0.0113186191284663 0.0616396137250873 0.0405309555172763
"тени" 0 0 0.0829875518672199 0.0478640660524112 0.0607828835399951 0 0 0.0105853710172542 0.0217367677426367 0.0222940586333742 0.0315831030398737 0.021855534914217 0.0222518914107699 0.0375469336670839 0.0107991360691145 0.0546627309500383 0.020165355918532 0.0286669851887243 0 0.0106112054329372 0.0211349466342597 0.0316957210776545 0 0 0.0102732689541812 0.0303982166379572
"шум" 0 0 0.01185536455246 0.0239320330262056 0.0486263068319961 0 0 0 0.0108683838713183 0.0222940586333742 0.0236873272799052 0.043711069828434 0.0333778371161549 0.0125156445556946 0.0215982721382289 0.153055646660107 0.010082677959266 0 0 0.0106112054329372 0 0.0422609614368727 0.0524980313238254 0 0.0205465379083624 0.0202654777586382
"глубоко" 0 0 0 0 0.012156576707999 0 0.0103029054193283 0.0529268550862708 0.032605151613955 0.0111470293166871 0 0.0109277674571085 0.0222518914107699 0 0.0539956803455724 0.0437301847600306 0.0302480338777979 0 0.0220167327168648 0.0530560271646859 0.0528373665856494 0.0211304807184363 0 0.0113186191284663 0.092459420587631 0.0202654777586382
"думал" 0 0 0.01185536455246 0.0239320330262056 0.0486263068319961 0 0.0103029054193283 0.0105853710172542 0.0543419193565917 0.0222940586333742 0.0394788787998421 0 0 0 0.0107991360691145 0 0.010082677959266 0.0286669851887243 0.0220167327168648 0.0318336162988115 0.0211349466342597 0.0211304807184363 0.0437483594365211 0.0792303338992643 0 0.0506636943965954
"знал" 0 0 0 0 0 0 0.0618174325159695 0.0423414840690166 0.0434735354852733 0 0.00789577575996842 0 0 0.0375469336670839 0.0215982721382289 0.0109325461900077 0.010082677959266 0.0191113234591495 0.055041831792162 0.0318336162988115 0.0528373665856494 0 0.0437483594365211 0.0113186191284663 0.0205465379083624 0.0709291721552336
"конце" 0.0383043922369765 0.0235183443085607 0.01185536455246 0.0119660165131028 0 0.147290899526565 0.206058108386565 0.0423414840690166 0.0108683838713183 0.0222940586333742 0 0 0 0 0.0215982721382289 0 0 0 0.0110083663584324 0 0.0105674733171299 0 0 0 0 0
"полночного" 0.268130745658836 0.188146754468485 0.1185536455246 0.0119660165131028 0 0.0105207785376118 0.0103029054193283 0 0 0 0.00789577575996842 0 0 0 0 0 0 0 0 0 0 0.0105652403592182 0 0 0 0
"рад" 0 0.0117591721542803 0.02371072910492 0 0.0243131534159981 0 0 0 0 0.0334410879500613 0 0.0327833023713255 0.011125945705385 0.0125156445556946 0.0107991360691145 0 0.0302480338777979 0.0573339703774486 0.0440334654337296 0.0212224108658744 0.0211349466342597 0.0105652403592182 0.0874967188730423 0.0565930956423316 0.0205465379083624 0.0303982166379572
"речь" 0 0 0 0.0119660165131028 0.012156576707999 0 0 0.0105853710172542 0.032605151613955 0.0445881172667484 0.00789577575996842 0.0874221396568681 0 0 0.0107991360691145 0.0109325461900077 0.0403307118370639 0 0.0660501981505945 0.0106112054329372 0.0317024199513896 0.0211304807184363 0.0699973750984338 0.0226372382569327 0.0513663447709061 0
"тихо" 0 0 0 0.0119660165131028 0.0243131534159981 0 0 0 0.0217367677426367 0.0334410879500613 0.00789577575996842 0.0109277674571085 0.0445037828215398 0.0250312891113892 0.0107991360691145 0.0983929157100689 0.020165355918532 0.00955566172957477 0.0110083663584324 0.0424448217317487 0.0634048399027792 0.0950871632329636 0.00874967188730423 0 0.0205465379083624 0
"вечер" 0 0.0117591721542803 0.01185536455246 0.0119660165131028 0.0243131534159981 0.0105207785376118 0.103029054193283 0.0529268550862708 0.0217367677426367 0.0445881172667484 0.00789577575996842 0 0.0222518914107699 0.0125156445556946 0.0431965442764579 0 0 0.00955566172957477 0.0110083663584324 0 0.0422698932685195 0.0211304807184363 0.0262490156619127 0.0113186191284663 0.0308198068625437 0.0101327388793191
"года" 0 0 0.01185536455246 0.0239320330262056 0.012156576707999 0 0 0.0317561130517625 0.0434735354852733 0.0780292052168097 0.0157915515199368 0.0109277674571085 0 0.0625782227784731 0.0107991360691145 0 0.010082677959266 0.0477783086478739 0.0440334654337296 0.0212224108658744 0.0422698932685195 0.0105652403592182 0 0.033955857385399 0.0205465379083624 0.0202654777586382
"дух" 0 0 0 0.0119660165131028 0.0243131534159981 0 0.0206058108386565 0 0.032605151613955 0.0222940586333742 0.0236873272799052 0.0109277674571085 0 0.0375469336670839 0.0107991360691145 0 0.020165355918532 0.0286669851887243 0.0440334654337296 0 0.137377153122688 0.063391442155309 0.0174993437746085 0 0.0205465379083624 0.0101327388793191
"ко" 0 0 0 0 0.012156576707999 0 0 0 0.0108683838713183 0.0334410879500613 0.0552704303197789 0.021855534914217 0.0222518914107699 0.0250312891113892 0.0431965442764579 0.0109325461900077 0 0.0286669851887243 0.0440334654337296 0.0318336162988115 0.0528373665856494 0.0316957210776545 0.0262490156619127 0.0452744765138653 0 0.0303982166379572
