"berdyaev_nerav" "berdyaev_smysl" "berdyaev_smysl2" "fedorov_samoderzhavie" "fedorov_vopros" "florensky_stolp" "florensky_vodorazdely" "lenin_imp" "lenin_mat" "solovjev_nachala" "solovjev_opravdanie"
"земного" 0.0421991006316678 0.00606912736063766 0.0480649410759426 0.0111457868925546 0.0143828720540796 0.0072273482859139 0.000762956915822963 0 0 0 0.00725441975523588
"кн" 0 0.00809216981418355 0 0.0167186803388319 0.00102734800386283 0 0.0511181133601386 0 0.017749378771743 0 0.00145088395104718
"одну" 0.00395616568421886 0.00606912736063766 0.00356036600562538 0.0334373606776638 0.0174649160656681 0.00843190633356621 0.0167850521481052 0.0295683027794205 0.00730856772954123 0.00853053076962449 0.0108816296328538
"организации" 0.0145059408421358 0 0.0195820130309396 0 0 0.00120455804765232 0.00534069841076074 0.0221762270845653 0.00730856772954123 0.0102366369235494 0.0355466568006558
"перспективы" 0.00131872189473962 0.00202304245354589 0.00356036600562538 0 0 0.00120455804765232 0.0663772516765978 0.0184801892371378 0 0 0
"преимуществу" 0.00395616568421886 0.0131497759480483 0.0160216470253142 0 0.0123281760463539 0.0204774868100894 0.00762956915822963 0 0.0041763244168807 0.0255915923088735 0.0108816296328538
"приводит" 0.00527488757895847 0.0111267334945024 0.0267027450421903 0.0167186803388319 0.0071914360270398 0.00602279023826158 0.00381478457911482 0.0221762270845653 0.0219257031886237 0.0153549553853241 0.00870530370628305
"признается" 0.00395616568421886 0.00910369104095649 0.00356036600562538 0.00557289344627731 0.00410939201545131 0.00963646438121853 0.0083925260740526 0.00369603784742756 0.0104408110422018 0.0119427430774743 0.0304685629719907
"промышленности" 0.00395616568421886 0 0 0 0.0184922640695309 0 0 0.277202838557067 0.00104408110422018 0 0.000725441975523588
"ренессанса" 0 0.00101152122677294 0.167337202264393 0 0 0 0.00228887074746889 0 0 0 0
"великий" 0.0131872189473962 0.0131497759480483 0.023142379036565 0.0222915737851092 0.0113008280424911 0.0313185092389602 0.00305182766329185 0 0.00522040552110088 0.0017061061539249 0.00725441975523588
"выражения" 0.0118684970526566 0.00708064858741061 0.00712073201125076 0 0.0123281760463539 0.0120455804765232 0.0198368798113971 0.00369603784742756 0.00730856772954123 0.0102366369235494 0.0108816296328538
"истинное" 0.00791233136843771 0.0111267334945024 0.0249225620393776 0.00557289344627731 0.0143828720540796 0.0072273482859139 0.00610365532658371 0 0.00626448662532106 0.0153549553853241 0.0159597234615189
"книге" 0.00395616568421886 0.0273110731228695 0.00890091501406345 0 0.00102734800386283 0.00120455804765232 0.0244146213063348 0.0110881135422827 0.0187934598759632 0.0017061061539249 0.00435265185314153
"махисты" 0 0 0 0 0 0 0 0 0.101275867109357 0 0
"метафизики" 0.00263744378947924 0.0101152122677294 0.0498451240787553 0 0.00102734800386283 0 0.0152591383164593 0 0.0198375409801833 0.0136488492313992 0.00652897777971229
"многие" 0.0224182722105735 0.00303456368031883 0.00534054900843807 0.00557289344627731 0.00410939201545131 0.00361367414295695 0.0114443537373445 0.0110881135422827 0.0156612165633026 0.0102366369235494 0.0195869333391369
"ницше" 0.00791233136843771 0.0566451886992849 0.0534054900843807 0 0 0.00240911609530463 0.00228887074746889 0 0 0 0
"обязанность" 0.00659360947369809 0.00404608490709178 0 0.0334373606776638 0.0226016560849822 0.00120455804765232 0 0 0 0 0.0428010765558917
"основной" 0.00659360947369809 0.00505760613386472 0.0320432940506284 0 0 0.00481823219060927 0.00991843990569853 0.0147841513897102 0.0271461087097246 0.0153549553853241 0.00943074568180664
"положительное" 0.00527488757895847 0.00809216981418355 0.00534054900843807 0.0111457868925546 0.00616408802317697 0 0.00152591383164593 0 0.0041763244168807 0.0460648661559722 0.0297431209964671
"природной" 0.0263744378947924 0.0414723702976907 0.0480649410759426 0 0 0 0.000762956915822963 0 0.00104408110422018 0 0.00507809382866511
"соединения" 0.00131872189473962 0.0404608490709178 0.0106810980168761 0.0111457868925546 0.0174649160656681 0.00240911609530463 0.00762956915822963 0 0.00104408110422018 0.00341221230784979 0.0116070716083774
"in" 0.00263744378947924 0.0283225943496424 0 0 0 0.00963646438121853 0.0183109659797511 0 0.0219257031886237 0.0136488492313992 0.00435265185314153
"внимание" 0.00395616568421886 0.00101152122677294 0.00178018300281269 0.00557289344627731 0.00924613203476546 0.022886602905394 0.02059983672722 0.0221762270845653 0.0198375409801833 0.00853053076962449 0.00362720987761794
"волю" 0.0303306035790112 0.00606912736063766 0.00890091501406345 0.0111457868925546 0.00410939201545131 0.00963646438121853 0.000762956915822963 0 0.0041763244168807 0.0221793800010237 0.0217632592657076
"высшая" 0.0131872189473962 0.0192189033086859 0.0178018300281269 0.00557289344627731 0.00821878403090263 0.00481823219060927 0.00152591383164593 0.00739207569485511 0.00104408110422018 0.0102366369235494 0.0239395851922784
"дано" 0.0118684970526566 0.00910369104095649 0.023142379036565 0 0 0.0192729287624371 0.00610365532658371 0 0.0146171354590825 0.0238854861549486 0.00943074568180664
"добродетель" 0.00395616568421886 0.0131497759480483 0 0.00557289344627731 0.0256837000965707 0.00120455804765232 0.000762956915822963 0 0 0 0.0377229827272266
"достоинство" 0.00923105326317733 0.00606912736063766 0.00178018300281269 0 0.00410939201545131 0.00481823219060927 0.00381478457911482 0 0.00208816220844035 0.00511831846177469 0.0464282864335096
"каждое" 0.00131872189473962 0.00404608490709178 0.0106810980168761 0 0.00616408802317697 0.0289093931436556 0.0198368798113971 0.0147841513897102 0.00208816220844035 0.0187671676931739 0.00870530370628305
"кого" 0.00923105326317733 0.0111267334945024 0.00178018300281269 0.0111457868925546 0.00924613203476546 0.0168638126671324 0.00686661224240667 0 0.00730856772954123 0.0017061061539249 0.0253904691433256
"найти" 0.00791233136843771 0.0262995518960965 0.00712073201125076 0.00557289344627731 0.0102734800386283 0.0072273482859139 0.0083925260740526 0.0110881135422827 0.0135730543548623 0.0017061061539249 0.0108816296328538
"нашем" 0.00923105326317733 0.00202304245354589 0.0195820130309396 0.00557289344627731 0.0123281760463539 0.00843190633356621 0.0137332244848133 0 0.0114848921464219 0.00853053076962449 0.0159597234615189
"освобождение" 0.0237369941053131 0.0323686792567342 0.00356036600562538 0.0557289344627731 0.0205469600772566 0.00240911609530463 0.00228887074746889 0.00739207569485511 0 0.00341221230784979 0.00362720987761794
"осуществление" 0.00791233136843771 0.00202304245354589 0.0249225620393776 0.0278644672313865 0.0123281760463539 0.00481823219060927 0.00305182766329185 0 0.00104408110422018 0.0272976984627984 0.0232141432167548
"память" 0.00659360947369809 0.00101152122677294 0.0320432940506284 0.0111457868925546 0.00308204401158849 0.0530005540967019 0.00762956915822963 0 0 0 0.00943074568180664
"последний" 0.00395616568421886 0.00505760613386472 0.0124612810196888 0.0167186803388319 0.0174649160656681 0.0132501385241755 0.00534069841076074 0.00739207569485511 0.0229697842928439 0.0153549553853241 0.00725441975523588
"принять" 0.00923105326317733 0.0141612971748212 0.00890091501406345 0.00557289344627731 0.0123281760463539 0.0132501385241755 0.0106813968215215 0.00739207569485511 0.00835264883376141 0.00853053076962449 0.012332513583901
"самую" 0.0145059408421358 0.00404608490709178 0.0160216470253142 0.0278644672313865 0.00924613203476546 0.0120455804765232 0.0144961814006363 0 0.0104408110422018 0.00853053076962449 0.0101561876573302
"стал" 0.00395616568421886 0.0212419457622318 0.0106810980168761 0.0111457868925546 0.0226016560849822 0.0108410224288708 0.0083925260740526 0.00739207569485511 0.0104408110422018 0.0017061061539249 0.00652897777971229
"банков" 0 0 0 0 0 0 0 0.351123595505618 0 0 0
"благодаря" 0.00131872189473962 0.00202304245354589 0 0.0557289344627731 0.0390392241467875 0.00602279023826158 0.00228887074746889 0.033264340626848 0.00313224331266053 0.0017061061539249 0.0166851654370425
"действительного" 0 0.00202304245354589 0.00178018300281269 0.0111457868925546 0.0184922640695309 0.00240911609530463 0 0 0.00835264883376141 0.0307099107706481 0.0319194469230379
"еврейского" 0.017143384631615 0 0.126392993199701 0 0.00513674001931414 0.00240911609530463 0.00152591383164593 0 0 0 0.00145088395104718
"известно" 0 0.00303456368031883 0 0.00557289344627731 0.0123281760463539 0.0144546965718278 0.0167850521481052 0.0147841513897102 0.00730856772954123 0.0255915923088735 0.0137833975349482
"имеем" 0 0.00101152122677294 0.00890091501406345 0.00557289344627731 0.00924613203476546 0.0108410224288708 0.0114443537373445 0.00739207569485511 0.0104408110422018 0.0443587600020473 0.012332513583901
"историческая" 0.0369242130527093 0.00505760613386472 0.0872289671378218 0 0.00410939201545131 0 0.00228887074746889 0 0.00104408110422018 0.00341221230784979 0.00217632592657076
"никто" 0.0105497751579169 0.00809216981418355 0.00178018300281269 0.0111457868925546 0.00616408802317697 0.0120455804765232 0.0137332244848133 0 0.0041763244168807 0.0102366369235494 0.0232141432167548
"общественного" 0.027693159789532 0.00303456368031883 0 0 0.00308204401158849 0.00240911609530463 0.00228887074746889 0.00369603784742756 0.0198375409801833 0.0136488492313992 0.0253904691433256
"отцам" 0 0 0 0.072447614801605 0.0811604923051635 0.00120455804765232 0 0 0 0 0.00145088395104718
"пространство" 0.00131872189473962 0 0.00534054900843807 0 0 0.00240911609530463 0.0389108027069711 0 0.0375869197519263 0.00341221230784979 0
"русской" 0.0619799290527621 0.00708064858741061 0.0267027450421903 0.0222915737851092 0.00102734800386283 0.00240911609530463 0.0114443537373445 0.00739207569485511 0.00208816220844035 0 0
"средство" 0.00923105326317733 0.00404608490709178 0.0142414640225015 0.0445831475702185 0.0215743080811194 0.00361367414295695 0.00534069841076074 0.0110881135422827 0.00939672993798158 0.00682442461569959 0.0152342814859953
"степень" 0 0.00606912736063766 0 0.0111457868925546 0.00616408802317697 0.00361367414295695 0.0160220952322822 0 0.00522040552110088 0.0136488492313992 0.0319194469230379
"сфере" 0.00263744378947924 0.0131497759480483 0.00356036600562538 0 0 0.00120455804765232 0.00228887074746889 0 0.00313224331266053 0.0648320338491461 0.0239395851922784
"живущих" 0.00527488757895847 0.00101152122677294 0 0.0947391885867142 0.0647229242433582 0.00120455804765232 0.000762956915822963 0.00739207569485511 0 0 0.00362720987761794
"земля" 0.00527488757895847 0.0141612971748212 0.00178018300281269 0.0278644672313865 0.0215743080811194 0.0108410224288708 0.0114443537373445 0.00369603784742756 0.0198375409801833 0.0017061061539249 0.00290176790209435
"мыслить" 0.0145059408421358 0.00505760613386472 0.00178018300281269 0 0.00616408802317697 0.0132501385241755 0.00915548298987556 0 0.0365428386477062 0.017061061539249 0.00217632592657076
"назвать" 0.00659360947369809 0.00606912736063766 0 0.0334373606776638 0.0267110481004335 0.00240911609530463 0.0221257505588659 0.0147841513897102 0.0114848921464219 0.0017061061539249 0.00290176790209435
"некоторые" 0.00923105326317733 0.00505760613386472 0.00356036600562538 0.0167186803388319 0.00513674001931414 0.0108410224288708 0.0190739228955741 0.0184801892371378 0.0104408110422018 0.00682442461569959 0.0137833975349482
"отличается" 0.00527488757895847 0.00910369104095649 0.0124612810196888 0 0.00821878403090263 0.00963646438121853 0.0083925260740526 0.0147841513897102 0.0198375409801833 0.0102366369235494 0.0130579555594246
"различные" 0 0.00101152122677294 0.00356036600562538 0 0.00102734800386283 0.00361367414295695 0.0221257505588659 0 0.0114848921464219 0.0460648661559722 0.0145088395104718
"разных" 0.017143384631615 0.00910369104095649 0.0124612810196888 0.00557289344627731 0.00205469600772566 0.0192729287624371 0.0152591383164593 0.0110881135422827 0.0114848921464219 0.00341221230784979 0.00725441975523588
"религиозный" 0.0342867692632301 0.0384378066173719 0.0160216470253142 0 0.00410939201545131 0.00481823219060927 0.000762956915822963 0 0.00208816220844035 0.0017061061539249 0.00652897777971229
"указывает" 0.00131872189473962 0.00202304245354589 0.0195820130309396 0.0445831475702185 0.0123281760463539 0.0216820448577417 0.0122073106531674 0.00739207569485511 0.0114848921464219 0.00511831846177469 0.00725441975523588
"условия" 0.00395616568421886 0 0 0.00557289344627731 0.0113008280424911 0.00602279023826158 0.00686661224240667 0.033264340626848 0.0041763244168807 0.0136488492313992 0.0319194469230379
"этими" 0.00923105326317733 0.00404608490709178 0.00890091501406345 0.0222915737851092 0.00821878403090263 0.00120455804765232 0.00457774149493778 0.00739207569485511 0.0146171354590825 0.0153549553853241 0.024665027167802
"всеобщего" 0.00527488757895847 0.00303456368031883 0 0.0278644672313865 0.0565041402124556 0.00843190633356621 0.00305182766329185 0.00369603784742756 0 0.0017061061539249 0.00943074568180664
"германии" 0.00395616568421886 0.00101152122677294 0.00534054900843807 0 0.0071914360270398 0 0.00228887074746889 0.240242460082791 0.00730856772954123 0.00341221230784979 0.00145088395104718
"интересов" 0.0501114320001055 0.00101152122677294 0.00178018300281269 0.00557289344627731 0 0 0.00152591383164593 0.0221762270845653 0 0.00341221230784979 0.0304685629719907
"какая" 0.0105497751579169 0.0101152122677294 0.0373838430590665 0.00557289344627731 0.00616408802317697 0.0108410224288708 0.00686661224240667 0 0.0135730543548623 0.0102366369235494 0.00725441975523588
"некоторое" 0.00263744378947924 0 0.0178018300281269 0 0.00410939201545131 0.00963646438121853 0.0183109659797511 0.00739207569485511 0.00313224331266053 0.0426526538481224 0.0108816296328538
"социализма" 0.0698922604211998 0.0101152122677294 0.0178018300281269 0 0.00308204401158849 0 0 0 0.00835264883376141 0.0017061061539249 0.0058035358041887
"сторона" 0.0224182722105735 0.0151728184015942 0.0160216470253142 0 0.00513674001931414 0.00963646438121853 0.0106813968215215 0.00369603784742756 0.00522040552110088 0.00511831846177469 0.0116070716083774
"творческое" 0.027693159789532 0.054622146245739 0.0124612810196888 0 0 0.00481823219060927 0.00457774149493778 0 0 0.0017061061539249 0
"хорошо" 0.017143384631615 0.0111267334945024 0 0 0.00513674001931414 0.0168638126671324 0.0122073106531674 0.0110881135422827 0.0125289732506421 0.0017061061539249 0.0130579555594246
"целей" 0.0356054911579697 0.0121382547212753 0.00712073201125076 0 0.00205469600772566 0.00240911609530463 0.000762956915822963 0.00369603784742756 0.00522040552110088 0.00682442461569959 0.0253904691433256
"видим" 0 0.00202304245354589 0.028482928045003 0 0.00924613203476546 0.0072273482859139 0.0106813968215215 0.0443524541691307 0.0114848921464219 0.0136488492313992 0.0101561876573302
"двумя" 0.00263744378947924 0.00404608490709178 0.0106810980168761 0.00557289344627731 0.0102734800386283 0.0072273482859139 0.0083925260740526 0.0147841513897102 0.00522040552110088 0.0238854861549486 0.021037817290184
"морали" 0.00923105326317733 0.0657488797402414 0.0160216470253142 0 0.00205469600772566 0 0 0.00369603784742756 0.00313224331266053 0 0.00362720987761794
"начале" 0.00923105326317733 0.00606912736063766 0.0142414640225015 0.0167186803388319 0.00924613203476546 0.0120455804765232 0.0083925260740526 0.0295683027794205 0.00835264883376141 0.017061061539249 0.00870530370628305
"основания" 0.00263744378947924 0.00101152122677294 0.00534054900843807 0.00557289344627731 0 0.0144546965718278 0.00762956915822963 0.00369603784742756 0.00522040552110088 0.0187671676931739 0.033370330874085
"причина" 0.00131872189473962 0.00101152122677294 0 0 0.0102734800386283 0.00481823219060927 0.00534069841076074 0 0.0104408110422018 0.0682442461569959 0.0137833975349482
"революция" 0.0751671480001583 0.00404608490709178 0.028482928045003 0 0.00821878403090263 0 0.00152591383164593 0 0.00208816220844035 0.00511831846177469 0
"сводится" 0 0.00202304245354589 0.00178018300281269 0 0 0.00481823219060927 0.00762956915822963 0.0184801892371378 0.0208816220844035 0.0528892907716718 0.0137833975349482
"святого" 0 0.00606912736063766 0 0.0222915737851092 0.00821878403090263 0.0734780409067913 0.00534069841076074 0 0 0.00341221230784979 0.00290176790209435
"тебе" 0.00131872189473962 0.00910369104095649 0 0.0111457868925546 0.00924613203476546 0.0590233443349635 0.0114443537373445 0 0.00104408110422018 0 0.00435265185314153
"точку" 0.00395616568421886 0.00303456368031883 0.00534054900843807 0 0.00102734800386283 0.00843190633356621 0.0190739228955741 0.00739207569485511 0.0344546764392658 0.0102366369235494 0.00652897777971229
"трудно" 0.0237369941053131 0.0131497759480483 0.00890091501406345 0 0.00513674001931414 0.00602279023826158 0.02059983672722 0.00369603784742756 0.00939672993798158 0.00853053076962449 0.00290176790209435
"великое" 0.0210995503158339 0.0192189033086859 0.0195820130309396 0.0501560410164958 0.0113008280424911 0.0108410224288708 0.00381478457911482 0 0.00313224331266053 0.00853053076962449 0.00217632592657076
"всякую" 0.0290118816842716 0.0111267334945024 0.00890091501406345 0.00557289344627731 0.00513674001931414 0.00843190633356621 0.00457774149493778 0.00369603784742756 0.0125289732506421 0.0119427430774743 0.0101561876573302
"зависимости" 0.00791233136843771 0.0121382547212753 0.0124612810196888 0.0111457868925546 0.0133555240502168 0.00240911609530463 0.00305182766329185 0.0295683027794205 0.0114848921464219 0.0017061061539249 0.0181360493880897
"имел" 0.00923105326317733 0.00606912736063766 0.0106810980168761 0.0167186803388319 0.0133555240502168 0.0120455804765232 0.0114443537373445 0.00369603784742756 0.0104408110422018 0.0017061061539249 0.0137833975349482
"космоса" 0.0369242130527093 0.054622146245739 0.00890091501406345 0 0.00102734800386283 0 0.000762956915822963 0 0 0.00341221230784979 0
"мое" 0 0.00505760613386472 0.00712073201125076 0 0.00102734800386283 0.0289093931436556 0.0114443537373445 0 0.0125289732506421 0.0204732738470988 0.0130579555594246
"называется" 0 0.00303456368031883 0.00356036600562538 0 0.00513674001931414 0.0168638126671324 0.0152591383164593 0 0.0114848921464219 0.017061061539249 0.0188614913636133
"пер" 0 0.00809216981418355 0 0 0 0 0.0587476825183682 0.00369603784742756 0.00313224331266053 0.0017061061539249 0.000725441975523588
"показывает" 0.00263744378947924 0.00101152122677294 0.00178018300281269 0 0.0113008280424911 0.0072273482859139 0.0122073106531674 0.0258722649319929 0.0167052976675228 0.00511831846177469 0.0203123753146605
"производства" 0.0158246627368754 0 0.00356036600562538 0 0.00308204401158849 0 0 0.203282081608516 0.00522040552110088 0 0.0101561876573302
"работы" 0.00395616568421886 0.00505760613386472 0.0106810980168761 0.00557289344627731 0.0143828720540796 0.00240911609530463 0.0167850521481052 0.0147841513897102 0.0219257031886237 0 0.00943074568180664
"русский" 0.0395616568421885 0.00606912736063766 0 0.0780205082478823 0.00513674001931414 0.00240911609530463 0.00991843990569853 0.0147841513897102 0.0135730543548623 0.00341221230784979 0.00145088395104718
"система" 0.00527488757895847 0.00404608490709178 0.00534054900843807 0 0.00513674001931414 0.0108410224288708 0.02059983672722 0.0258722649319929 0.017749378771743 0.0153549553853241 0.00435265185314153
"спасения" 0.00395616568421886 0.0101152122677294 0.00178018300281269 0.0334373606776638 0.0390392241467875 0.0180683707147847 0.00381478457911482 0 0.0041763244168807 0 0.00652897777971229
"существовать" 0.0131872189473962 0.00708064858741061 0.00890091501406345 0 0.0113008280424911 0.00240911609530463 0.00228887074746889 0 0.0187934598759632 0.0255915923088735 0.0145088395104718
"философской" 0.00659360947369809 0.00910369104095649 0.00712073201125076 0 0.00102734800386283 0.00240911609530463 0.0198368798113971 0 0.035498757543486 0.00853053076962449 0.00362720987761794
"абсолютно" 0.00263744378947924 0.00910369104095649 0 0 0 0.0240911609530463 0.00686661224240667 0.0110881135422827 0.017749378771743 0.0443587600020473 0.00290176790209435
"времен" 0.0290118816842716 0.0131497759480483 0.0356036600562538 0 0.00410939201545131 0.00963646438121853 0.00534069841076074 0 0.00313224331266053 0 0.00943074568180664
"гуманизм" 0.0118684970526566 0.0293341155764154 0.0765478691209456 0.0334373606776638 0 0 0.00152591383164593 0 0 0 0.000725441975523588
"древнего" 0.0158246627368754 0 0.0427243920675045 0.00557289344627731 0.0328751361236105 0.0072273482859139 0.00381478457911482 0 0 0.00682442461569959 0.00435265185314153
"лиц" 0.00263744378947924 0.00202304245354589 0 0.0111457868925546 0.0143828720540796 0.0072273482859139 0.00915548298987556 0.0406564163217031 0.0041763244168807 0.00341221230784979 0.0253904691433256
"ниже" 0.00395616568421886 0.00505760613386472 0 0.00557289344627731 0.0113008280424911 0.00843190633356621 0.0114443537373445 0.0295683027794205 0.0219257031886237 0.00853053076962449 0.0101561876573302
"открывается" 0.00791233136843771 0.0303456368031883 0.00890091501406345 0.00557289344627731 0.00821878403090263 0.0156592546194801 0.00762956915822963 0 0.00313224331266053 0.00511831846177469 0.00797986173075946
"противоречия" 0.00791233136843771 0.00101152122677294 0.0302631110478157 0.0111457868925546 0.0154102200579424 0.0108410224288708 0.00457774149493778 0.0184801892371378 0.00939672993798158 0.00341221230784979 0.0130579555594246
"вид" 0.00395616568421886 0.00101152122677294 0 0 0.00513674001931414 0.0216820448577417 0.0167850521481052 0.0110881135422827 0.0156612165633026 0.0119427430774743 0.0108816296328538
"всеобщее" 0.017143384631615 0.00505760613386472 0.00178018300281269 0.0222915737851092 0.0349298321313362 0.00120455804765232 0.00762956915822963 0.0147841513897102 0.00313224331266053 0.0017061061539249 0.00943074568180664
"жить" 0.0118684970526566 0.0141612971748212 0.0178018300281269 0.0334373606776638 0.0174649160656681 0.0192729287624371 0.00152591383164593 0.00369603784742756 0 0.00511831846177469 0.00797986173075946
"заключает" 0.00131872189473962 0.00809216981418355 0.00712073201125076 0.0222915737851092 0.0113008280424911 0.00120455804765232 0.00381478457911482 0.00739207569485511 0.00939672993798158 0.0255915923088735 0.021037817290184
"капитализма" 0.00791233136843771 0 0 0 0 0 0 0.306771141336487 0 0 0
"метафизика" 0.00659360947369809 0.018207382081913 0.0320432940506284 0 0 0 0.0167850521481052 0 0.017749378771743 0.0136488492313992 0.000725441975523588
"млн" 0 0 0 0 0 0 0 0.328947368421053 0 0 0
"опыте" 0 0.0141612971748212 0.00890091501406345 0 0.00616408802317697 0.0120455804765232 0.00305182766329185 0 0.024013865397064 0.032416016924573 0.0058035358041887
"основных" 0 0.00101152122677294 0.023142379036565 0 0.00102734800386283 0.00120455804765232 0.00534069841076074 0.0406564163217031 0.0344546764392658 0.0272976984627984 0.00435265185314153
"познании" 0.00263744378947924 0.0273110731228695 0.0195820130309396 0.0167186803388319 0.00102734800386283 0.00481823219060927 0.0137332244848133 0 0.0104408110422018 0.0119427430774743 0.00435265185314153
"философских" 0 0.00606912736063766 0.0124612810196888 0 0 0.00602279023826158 0.00381478457911482 0 0.0584685418363298 0.0119427430774743 0.00217632592657076
"ваш" 0.106816473473909 0 0 0.00557289344627731 0 0.00120455804765232 0.00228887074746889 0 0 0 0.00145088395104718
"веков" 0.0145059408421358 0.00910369104095649 0.0124612810196888 0.0111457868925546 0.00205469600772566 0.0168638126671324 0.0106813968215215 0.0110881135422827 0.00104408110422018 0.0136488492313992 0.012332513583901
"востока" 0.00791233136843771 0.00505760613386472 0.0409442090646919 0.0278644672313865 0.0339024841274733 0.00361367414295695 0.000762956915822963 0.00369603784742756 0 0.00682442461569959 0.00507809382866511
"говорится" 0.00131872189473962 0.00910369104095649 0.00712073201125076 0.0222915737851092 0.00924613203476546 0.0277048350960033 0.0160220952322822 0.00369603784742756 0.00835264883376141 0.0017061061539249 0.00507809382866511
"действует" 0.0342867692632301 0.00606912736063766 0.0124612810196888 0 0.0071914360270398 0.00361367414295695 0.00534069841076074 0.00739207569485511 0.00104408110422018 0.00682442461569959 0.0181360493880897
"день" 0.00659360947369809 0.00303456368031883 0.00356036600562538 0.0167186803388319 0.0226016560849822 0.0361367414295695 0.0122073106531674 0.00369603784742756 0.00104408110422018 0 0.00362720987761794
"единое" 0.00263744378947924 0.018207382081913 0.0124612810196888 0.00557289344627731 0.00205469600772566 0.00963646438121853 0.00686661224240667 0.00739207569485511 0.00313224331266053 0.0409465476941975 0.00870530370628305
"закону" 0.00923105326317733 0.0202304245354589 0 0.00557289344627731 0.00410939201545131 0.0132501385241755 0.00305182766329185 0.00369603784742756 0.0041763244168807 0.0238854861549486 0.0159597234615189
"именем" 0 0 0 0.0167186803388319 0.0133555240502168 0.00963646438121853 0.0366219319595022 0 0.00626448662532106 0.0119427430774743 0.00217632592657076
"логически" 0 0.00404608490709178 0 0 0 0.00602279023826158 0.00686661224240667 0 0.00835264883376141 0.0477709723098971 0.024665027167802
"определений" 0.00131872189473962 0 0 0 0.00102734800386283 0.00481823219060927 0.0106813968215215 0.00369603784742756 0.00313224331266053 0.102366369235494 0.00290176790209435
"основа" 0.0237369941053131 0.00910369104095649 0.0160216470253142 0 0.00102734800386283 0.00481823219060927 0.00381478457911482 0.0110881135422827 0.0125289732506421 0.0187671676931739 0.0116070716083774
"подобие" 0.0131872189473962 0.0323686792567342 0.00712073201125076 0.0111457868925546 0.0174649160656681 0.0072273482859139 0.00381478457911482 0 0.00313224331266053 0.0017061061539249 0.0058035358041887
"рассудка" 0.00263744378947924 0.00101152122677294 0 0 0 0.0819099472403575 0.00381478457911482 0 0.00104408110422018 0.0136488492313992 0.00217632592657076
"случаях" 0.00527488757895847 0.00101152122677294 0 0 0.00102734800386283 0.00361367414295695 0.0183109659797511 0.00369603784742756 0.00522040552110088 0.00853053076962449 0.0319194469230379
"стыда" 0 0 0 0 0.00102734800386283 0 0 0 0 0 0.0631134518705521
"считать" 0.00263744378947924 0.00303456368031883 0.00712073201125076 0.00557289344627731 0.0246563520927079 0.00240911609530463 0.0106813968215215 0.00369603784742756 0.0187934598759632 0.00341221230784979 0.012332513583901
"требуется" 0.00131872189473962 0 0.00178018300281269 0.0222915737851092 0.00308204401158849 0.00602279023826158 0.0198368798113971 0 0.0041763244168807 0.0204732738470988 0.0232141432167548
"труд" 0.0184621065263547 0.00708064858741061 0.00356036600562538 0.0167186803388319 0.0184922640695309 0.00240911609530463 0.00534069841076074 0.0221762270845653 0.0041763244168807 0.00682442461569959 0.0152342814859953
"христианстве" 0.00791233136843771 0.0434954127512366 0.023142379036565 0 0.0123281760463539 0.00120455804765232 0.00305182766329185 0 0 0.0017061061539249 0.0058035358041887
"l" 0.00263744378947924 0.0374262853905989 0.00178018300281269 0 0 0.00120455804765232 0.0106813968215215 0 0.0334105953350456 0.0017061061539249 0
"будущее" 0.0197808284210943 0.00910369104095649 0.0587460390928187 0.0167186803388319 0.0113008280424911 0.00481823219060927 0.00152591383164593 0 0 0.0017061061539249 0.00652897777971229
"воле" 0.0158246627368754 0.00910369104095649 0.00712073201125076 0.0278644672313865 0.0113008280424911 0.00602279023826158 0.00228887074746889 0 0.00104408110422018 0.0255915923088735 0.0159597234615189
"вселенной" 0.00395616568421886 0.0394493278441448 0.00534054900843807 0.0111457868925546 0.00205469600772566 0.0132501385241755 0.00305182766329185 0 0.00208816220844035 0.00341221230784979 0.0137833975349482
"европы" 0.00527488757895847 0.00101152122677294 0.0213621960337523 0.00557289344627731 0.0452033121699645 0 0.000762956915822963 0.0591366055588409 0.00104408110422018 0.0017061061539249 0.00435265185314153
"личного" 0.00791233136843771 0.0202304245354589 0.00356036600562538 0 0.0133555240502168 0.00602279023826158 0.00381478457911482 0 0.00104408110422018 0.00341221230784979 0.0239395851922784
"направления" 0.00263744378947924 0.00303456368031883 0.0142414640225015 0 0.0133555240502168 0.00120455804765232 0.00610365532658371 0.00369603784742756 0.0375869197519263 0.0187671676931739 0.00290176790209435
"объект" 0 0.0202304245354589 0.00534054900843807 0 0 0.0120455804765232 0.0137332244848133 0 0.024013865397064 0.0221793800010237 0
"первом" 0 0.00202304245354589 0.00178018300281269 0.00557289344627731 0.0133555240502168 0.0072273482859139 0.0083925260740526 0.00369603784742756 0.0125289732506421 0.0341221230784979 0.0145088395104718
"развитии" 0.00131872189473962 0.00809216981418355 0.00712073201125076 0 0.00205469600772566 0.00240911609530463 0.0114443537373445 0.0480484920165583 0.0156612165633026 0.0221793800010237 0.0101561876573302
"создает" 0.0131872189473962 0.0293341155764154 0.0320432940506284 0 0.00616408802317697 0.00602279023826158 0.00305182766329185 0 0.00730856772954123 0 0.0058035358041887
"существе" 0 0.01719586085514 0.00178018300281269 0 0.0123281760463539 0.0072273482859139 0.0122073106531674 0 0.00313224331266053 0.017061061539249 0.0159597234615189
