"30_masalskiy" "30_veltman" "50_begichev" "50_pogorelsky"
"господи" 0.0113058224985868 0.0083268106649791 0 0.0303234501347709
"двора" 0.0150744299981157 0.0266457941279331 0.0024548311076198 0.00842318059299191
"другое" 0.0150744299981157 0.00166536213299582 0.00981932443047918 0.0286388140161725
"думаю" 0.0113058224985868 0 0.0220934799685782 0.0235849056603774
"князю" 0.00376860749952892 0.0333072426599164 0.012274155538099 0
"напрасно" 0.0226116449971735 0.0083268106649791 0.0147289866457188 0.0151617250673854
"нетерпением" 0.0150744299981157 0.00166536213299582 0.00981932443047918 0.0286388140161725
"обыкновенно" 0.0150744299981157 0.00499608639898746 0.0196386488609584 0.0185309973045822
"покуда" 0 0.0432994154578913 0 0
"просто" 0 0.00999217279797492 0.0441869599371563 0.00336927223719677
"семейство" 0 0.00166536213299582 0.0319128043990573 0.0202156334231806
"словно" 0.0188430374976446 0.0316418805269206 0 0.00336927223719677
"стало" 0.0263802524967025 0.018318983462954 0.00736449332285939 0.00842318059299191
"стояли" 0.00753721499905785 0.0233150698619415 0.0147289866457188 0.00673854447439353
"тобой" 0.0565291124929339 0.0149882591969624 0.0024548311076198 0.00168463611859838
"языке" 0.0113058224985868 0.0133228970639666 0.0024548311076198 0.0235849056603774
"анютою" 0 0 0 0.0421159029649596
"берега" 0.0565291124929339 0.0166536213299582 0 0
"большую" 0.0263802524967025 0 0.0343676355066771 0.00673854447439353
"боярина" 0 0.0416340533248955 0 0
"вампиров" 0 0 0.0613707776904949 0
"воскликнул" 0.0829093649896363 0.00333072426599164 0 0.00168463611859838
"вчера" 0.00376860749952892 0.00166536213299582 0.0294579732914375 0.0185309973045822
"гюльбухара" 0 0.0416340533248955 0 0
"дам" 0.0188430374976446 0.0149882591969624 0.0220934799685782 0.00336927223719677
"девушки" 0.0113058224985868 0.0233150698619415 0 0.0134770889487871
"действительно" 0 0.00666144853198328 0.00736449332285939 0.0303234501347709
"добрая" 0.00376860749952892 0.00666144853198328 0.0171838177533386 0.021900269541779
"думала" 0.00376860749952892 0.00333072426599164 0.00981932443047918 0.0303234501347709
"забыл" 0.0226116449971735 0.0166536213299582 0.00981932443047918 0.00842318059299191
"имея" 0.00753721499905785 0.00166536213299582 0.0319128043990573 0.0151617250673854
"карету" 0 0 0.024548311076198 0.0252695417789757
"кое" 0.0150744299981157 0.00999217279797492 0.0270031421838178 0.00673854447439353
"молодой" 0.00753721499905785 0.00999217279797492 0.012274155538099 0.0202156334231806
"окна" 0.0565291124929339 0.0083268106649791 0.0024548311076198 0.00673854447439353
"ответа" 0.00376860749952892 0.0133228970639666 0.00981932443047918 0.0202156334231806
"позвольте" 0 0 0.0171838177533386 0.0303234501347709
"пронского" 0 0 0.0613707776904949 0
"село" 0 0.0299765183939248 0.0024548311076198 0.0101078167115903
"смотрел" 0.0188430374976446 0.0233150698619415 0.00981932443047918 0.00336927223719677
"смотреть" 0.0188430374976446 0.0149882591969624 0.0196386488609584 0.00505390835579515
"спать" 0 0.0133228970639666 0.00981932443047918 0.021900269541779
"спиридон" 0.0942151874882231 0 0 0
"спросила" 0.0150744299981157 0.00333072426599164 0.0171838177533386 0.0202156334231806
"средства" 0.0113058224985868 0.00499608639898746 0.0319128043990573 0.0101078167115903
"старая" 0 0.0216497077289457 0.0220934799685782 0.00505390835579515
"тетушке" 0 0 0 0.0421159029649596
"третий" 0.0414546824948182 0.0133228970639666 0.00490966221523959 0.00673854447439353
"ум" 0.0150744299981157 0.00666144853198328 0.00981932443047918 0.021900269541779
"утро" 0.00753721499905785 0.0233150698619415 0 0.0151617250673854
"царство" 0.00376860749952892 0.0333072426599164 0.0024548311076198 0.00505390835579515
"шлем" 0 0.0399686911918997 0.0024548311076198 0
"этих" 0.00753721499905785 0.00666144853198328 0.0196386488609584 0.0185309973045822
"этому" 0.0188430374976446 0.00166536213299582 0.0196386488609584 0.0185309973045822
"анне" 0.00376860749952892 0 0 0.0387466307277628
"атаман" 0 0 0 0.0404312668463612
"вашего" 0.00753721499905785 0.00166536213299582 0.0319128043990573 0.0134770889487871
"возвратился" 0.0226116449971735 0.00166536213299582 0.0196386488609584 0.0151617250673854
"вообще" 0.0113058224985868 0.0166536213299582 0.00981932443047918 0.0117924528301887
"говоря" 0.00753721499905785 0.00333072426599164 0.0147289866457188 0.0235849056603774
"деревню" 0 0.00666144853198328 0.0368224666142969 0.00842318059299191
"другая" 0.0150744299981157 0.0166536213299582 0.00490966221523959 0.0134770889487871
"жениха" 0.0188430374976446 0.0083268106649791 0.0220934799685782 0.00842318059299191
"жену" 0.00376860749952892 0.0166536213299582 0.0220934799685782 0.00673854447439353
"женщины" 0 0.0149882591969624 0.0220934799685782 0.0101078167115903
"катерина" 0 0 0.0589159465828751 0
"коней" 0 0.0383033290589039 0 0.00168463611859838
"люблю" 0.00376860749952892 0.00666144853198328 0.0196386488609584 0.0185309973045822
"множество" 0.0188430374976446 0.00166536213299582 0.0294579732914375 0.0101078167115903
"небо" 0.0150744299981157 0.0316418805269206 0 0.00168463611859838
"отвечать" 0.00753721499905785 0.00499608639898746 0.0171838177533386 0.0202156334231806
"отдал" 0.0113058224985868 0.0133228970639666 0.0196386488609584 0.00842318059299191
"отцом" 0.0150744299981157 0.0133228970639666 0.00981932443047918 0.0134770889487871
"подал" 0.0263802524967025 0.00333072426599164 0.0171838177533386 0.0134770889487871
"поехал" 0.0188430374976446 0.00666144853198328 0.012274155538099 0.0168463611859838
"пожалуй" 0.0301488599962314 0 0.0147289866457188 0.0168463611859838
"пойдем" 0.0452232899943471 0.0083268106649791 0.012274155538099 0.00336927223719677
"показать" 0.00753721499905785 0.00666144853198328 0.0196386488609584 0.0168463611859838
"поле" 0 0.036637966925908 0 0.00336927223719677
"прочие" 0.0113058224985868 0.0216497077289457 0.00736449332285939 0.00842318059299191
"радость" 0.00753721499905785 0.0133228970639666 0.0294579732914375 0.00336927223719677
"сверх" 0.0113058224985868 0.0083268106649791 0.0196386488609584 0.0134770889487871
"сделалось" 0.0226116449971735 0.00166536213299582 0.00981932443047918 0.021900269541779
"силу" 0.0150744299981157 0.0233150698619415 0 0.0101078167115903
"стороне" 0.0188430374976446 0.0133228970639666 0.00981932443047918 0.0117924528301887
"твоей" 0.0188430374976446 0.0233150698619415 0.00981932443047918 0.00168463611859838
"твою" 0.0301488599962314 0.00999217279797492 0.024548311076198 0
"удивлением" 0.0113058224985868 0.00333072426599164 0.00490966221523959 0.0286388140161725
"хамид" 0 0.0399686911918997 0 0
"харазанли" 0 0.0399686911918997 0 0
"честь" 0 0.0216497077289457 0.012274155538099 0.0101078167115903
"вечера" 0.0188430374976446 0.00499608639898746 0.0147289866457188 0.0151617250673854
"всякого" 0.0301488599962314 0.00333072426599164 0.00981932443047918 0.0151617250673854
"глазах" 0.0113058224985868 0.0133228970639666 0.00736449332285939 0.0151617250673854
"гусев" 0.0866779724891653 0 0 0
"далеко" 0.0150744299981157 0.0166536213299582 0.00490966221523959 0.0117924528301887
"думает" 0 0.0316418805269206 0 0.00673854447439353
"завещание" 0.0150744299981157 0 0.0024548311076198 0.0303234501347709
"знаешь" 0.0150744299981157 0 0.012274155538099 0.0235849056603774
"именно" 0.0113058224985868 0 0.0294579732914375 0.0134770889487871
"любил" 0 0.0149882591969624 0.0147289866457188 0.0134770889487871
"минуту" 0 0 0.00981932443047918 0.0320080862533693
"многих" 0.00753721499905785 0.00499608639898746 0.0294579732914375 0.0101078167115903
"молодец" 0.0113058224985868 0.018318983462954 0.0147289866457188 0.00505390835579515
"мыслимя" 0 0.0383033290589039 0 0
"накануне" 0.0113058224985868 0.00166536213299582 0.0171838177533386 0.0202156334231806
"нарочно" 0.00753721499905785 0.00333072426599164 0.0343676355066771 0.00842318059299191
"несчастие" 0 0 0.0466417910447761 0.00673854447439353
"никитина" 0.0829093649896363 0.00166536213299582 0 0
"писать" 0.0226116449971735 0.00333072426599164 0.00736449332285939 0.0202156334231806
"покойного" 0 0 0.0270031421838178 0.0202156334231806
"послал" 0.0150744299981157 0.0116575349309707 0.024548311076198 0.00336927223719677
"речь" 0 0.0299765183939248 0.0024548311076198 0.00673854447439353
"рук" 0.0150744299981157 0.018318983462954 0.00736449332285939 0.00842318059299191
"света" 0.0150744299981157 0.018318983462954 0.00736449332285939 0.00842318059299191
"сделался" 0.0113058224985868 0.00166536213299582 0.0392772977219167 0.00505390835579515
"сидела" 0.00753721499905785 0.0149882591969624 0.0024548311076198 0.0185309973045822
"слов" 0.0150744299981157 0.0149882591969624 0.00981932443047918 0.0101078167115903
"спокойно" 0.00753721499905785 0.00999217279797492 0.0220934799685782 0.0101078167115903
"средство" 0.0339174674957603 0.00333072426599164 0.00981932443047918 0.0134770889487871
"ста" 0.00376860749952892 0.0316418805269206 0.00490966221523959 0.00168463611859838
"ту" 0.0150744299981157 0.0083268106649791 0.00490966221523959 0.0202156334231806
"тысяцкий" 0 0.0383033290589039 0 0
"узнать" 0.0188430374976446 0.00499608639898746 0.012274155538099 0.0168463611859838
"успела" 0.00753721499905785 0.00666144853198328 0.00981932443047918 0.021900269541779
"хутор" 0 0 0 0.0387466307277628
"церковь" 0.0452232899943471 0.00999217279797492 0.012274155538099 0
"эмин" 0 0.0383033290589039 0 0
"бросилась" 0.0150744299981157 0.0116575349309707 0.00981932443047918 0.0117924528301887
"вина" 0.00376860749952892 0.0199843455959498 0.0147289866457188 0.00505390835579515
"вино" 0 0.0216497077289457 0.0171838177533386 0.00336927223719677
"владимиру" 0 0 0 0.0370619946091644
"вошли" 0.0226116449971735 0.0133228970639666 0.00736449332285939 0.00842318059299191
"всему" 0.0188430374976446 0.0083268106649791 0.012274155538099 0.0117924528301887
"вышла" 0.00376860749952892 0.0083268106649791 0.012274155538099 0.0185309973045822
"говорю" 0.0150744299981157 0 0.0147289866457188 0.0202156334231806
"дана" 0 0.0333072426599164 0.0024548311076198 0.00168463611859838
"девушка" 0.0452232899943471 0.00666144853198328 0.00736449332285939 0.00505390835579515
"дорога" 0.00376860749952892 0.0166536213299582 0.00736449332285939 0.0134770889487871
"жених" 0.0414546824948182 0.00666144853198328 0.00981932443047918 0.00505390835579515
"иерей" 0 0.036637966925908 0 0
"леса" 0.00376860749952892 0.0249804319949373 0 0.0101078167115903
"любовь" 0.0150744299981157 0.0083268106649791 0.0147289866457188 0.0117924528301887
"мир" 0.00753721499905785 0.0299765183939248 0.00490966221523959 0
"навсегда" 0.0263802524967025 0 0.0147289866457188 0.0151617250673854
"нами" 0.00753721499905785 0.00499608639898746 0.0171838177533386 0.0168463611859838
"наших" 0.0113058224985868 0.00999217279797492 0.012274155538099 0.0134770889487871
"ногами" 0 0.0199843455959498 0.00490966221523959 0.0134770889487871
"обыкновению" 0 0.0166536213299582 0.012274155538099 0.0117924528301887
"окно" 0.0263802524967025 0.0149882591969624 0.00490966221523959 0.00673854447439353
"острога" 0.0829093649896363 0 0 0
"подумал" 0.0113058224985868 0.0133228970639666 0 0.0185309973045822
"получил" 0.00376860749952892 0.00166536213299582 0.024548311076198 0.0168463611859838
"поскорее" 0 0.00166536213299582 0.0515514532600157 0
"представить" 0.00753721499905785 0.00499608639898746 0.00736449332285939 0.0235849056603774
"принять" 0.0150744299981157 0.00333072426599164 0.0220934799685782 0.0117924528301887
"причины" 0.00376860749952892 0.00499608639898746 0.00490966221523959 0.0269541778975741
"пронская" 0 0 0.0540062843676355 0
"рода" 0.0113058224985868 0.0133228970639666 0.0171838177533386 0.00673854447439353
"самый" 0.0188430374976446 0.00166536213299582 0.0147289866457188 0.0168463611859838
"сарай" 0 0.0349726047929122 0 0.00168463611859838
"сидит" 0.0113058224985868 0.0299765183939248 0.0024548311076198 0
"скажи" 0.0339174674957603 0.00666144853198328 0.00981932443047918 0.00842318059299191
"слышал" 0.0339174674957603 0.0133228970639666 0.00981932443047918 0.00168463611859838
"старика" 0.0150744299981157 0.0233150698619415 0.00490966221523959 0.00336927223719677
"стола" 0.0188430374976446 0.0133228970639666 0.012274155538099 0.00673854447439353
"те" 0.00753721499905785 0.0166536213299582 0.0147289866457188 0.00673854447439353
"тоже" 0 0.00166536213299582 0.0147289866457188 0.0252695417789757
"той" 0.0263802524967025 0.0116575349309707 0.0024548311076198 0.0117924528301887
"толпа" 0.0150744299981157 0.0299765183939248 0 0
"ума" 0.0226116449971735 0.00166536213299582 0.0196386488609584 0.0117924528301887
"федорович" 0 0 0.0490966221523959 0.00336927223719677
"хан" 0 0.036637966925908 0 0
"хлеба" 0 0.0266457941279331 0.0147289866457188 0
"хороше" 0 0 0.0540062843676355 0
"часов" 0.00376860749952892 0 0.0368224666142969 0.0101078167115903
"черные" 0.00753721499905785 0.0199843455959498 0 0.0134770889487871
"ага" 0.00753721499905785 0.0299765183939248 0.0024548311076198 0
"бедной" 0 0.00499608639898746 0.0171838177533386 0.0185309973045822
"вечером" 0.0226116449971735 0 0.0196386488609584 0.0117924528301887
"вода" 0.0527605049934049 0.00999217279797492 0.0024548311076198 0
"воды" 0.00753721499905785 0.0249804319949373 0.00736449332285939 0.00168463611859838
"ворота" 0.0113058224985868 0.0249804319949373 0 0.00505390835579515
"глебовна" 0 0.0349726047929122 0 0
"деревни" 0.00753721499905785 0.00333072426599164 0.0368224666142969 0.00336927223719677
"доброго" 0 0.00666144853198328 0.0147289866457188 0.0185309973045822
"доброй" 0 0.00666144853198328 0.00981932443047918 0.021900269541779
"заметив" 0.0188430374976446 0.00499608639898746 0.00736449332285939 0.0168463611859838
"заметила" 0 0.00166536213299582 0.00736449332285939 0.0286388140161725
"иди" 0 0.0333072426599164 0 0.00168463611859838
"иной" 0.0113058224985868 0.0166536213299582 0.0024548311076198 0.0117924528301887
"каждый" 0.0301488599962314 0.00999217279797492 0 0.0117924528301887
"каком" 0.0150744299981157 0.00333072426599164 0.0294579732914375 0.00505390835579515
"катерины" 0 0 0.0515514532600157 0
"кессе" 0 0 0 0.035377358490566
"книги" 0.0113058224985868 0.0149882591969624 0.00981932443047918 0.00842318059299191
"милости" 0.0188430374976446 0.00499608639898746 0.0196386488609584 0.00842318059299191
"многие" 0.0226116449971735 0.00499608639898746 0.0196386488609584 0.00673854447439353
"намерение" 0 0.00166536213299582 0.0220934799685782 0.0185309973045822
"однажды" 0.00753721499905785 0.0116575349309707 0.012274155538099 0.0117924528301887
"ожидала" 0.0113058224985868 0.00166536213299582 0.00981932443047918 0.021900269541779
"ожидать" 0 0.00333072426599164 0.0147289866457188 0.021900269541779
"особенно" 0.00753721499905785 0.0083268106649791 0.0196386488609584 0.0101078167115903
"отсюда" 0.0263802524967025 0.00999217279797492 0.00736449332285939 0.00842318059299191
"ох" 0.00753721499905785 0.0316418805269206 0 0
"охотно" 0 0 0.00981932443047918 0.0286388140161725
"первом" 0.00376860749952892 0 0.0147289866457188 0.0235849056603774
"песни" 0 0.0299765183939248 0.0024548311076198 0.00336927223719677
"песню" 0.0226116449971735 0.0233150698619415 0 0.00168463611859838
"петровне" 0.00376860749952892 0 0 0.0336927223719677
"площади" 0.0640663274919917 0.00166536213299582 0 0.00505390835579515
"повторил" 0.0150744299981157 0.0199843455959498 0.00490966221523959 0.00505390835579515
"поздно" 0.0150744299981157 0.00333072426599164 0.00736449332285939 0.0202156334231806
"пришли" 0.00753721499905785 0.018318983462954 0.00490966221523959 0.0101078167115903
"прочих" 0 0.0116575349309707 0.0147289866457188 0.0134770889487871
"прошло" 0.00753721499905785 0.00999217279797492 0.00736449332285939 0.0168463611859838
"род" 0 0.0283111562609289 0 0.00673854447439353
"сени" 0.0150744299981157 0.0233150698619415 0 0.00505390835579515
"сидел" 0.00753721499905785 0.0199843455959498 0.00490966221523959 0.00842318059299191
"сии" 0.0301488599962314 0.00166536213299582 0 0.0202156334231806
"слышит" 0.00753721499905785 0.0316418805269206 0 0
"страх" 0.0263802524967025 0.00999217279797492 0 0.0134770889487871
"тихо" 0.00753721499905785 0.018318983462954 0.0024548311076198 0.0117924528301887
"тысячь" 0 0 0.0515514532600157 0
"увидела" 0.0188430374976446 0.00166536213299582 0.00981932443047918 0.0185309973045822
"удушьев" 0 0 0.0515514532600157 0
"утром" 0.0113058224985868 0.00166536213299582 0.0343676355066771 0.00505390835579515
"хе" 0.0791407574901074 0 0 0
"хорев" 0 0.0349726047929122 0 0
"читатели" 0 0.0266457941279331 0 0.00842318059299191
"баба" 0 0.0316418805269206 0 0.00168463611859838
"будешь" 0.0188430374976446 0.00666144853198328 0.024548311076198 0.00168463611859838
"бывает" 0.0188430374976446 0.00333072426599164 0.0171838177533386 0.0101078167115903
"быстро" 0.0263802524967025 0.0166536213299582 0.0024548311076198 0.00336927223719677
"взглянул" 0.00376860749952892 0.0199843455959498 0 0.0117924528301887
"вскричали" 0 0.0233150698619415 0 0.0101078167115903
"готова" 0 0.0083268106649791 0.0220934799685782 0.0101078167115903
"добра" 0.00376860749952892 0.0116575349309707 0.012274155538099 0.0117924528301887
"другу" 0.00376860749952892 0.0166536213299582 0.00490966221523959 0.0117924528301887
"едет" 0 0.0233150698619415 0.00736449332285939 0.00505390835579515
"жаль" 0.0226116449971735 0.00666144853198328 0.00490966221523959 0.0134770889487871
"желая" 0.00376860749952892 0.00666144853198328 0.00981932443047918 0.0185309973045822
"известие" 0.00376860749952892 0.00166536213299582 0.0171838177533386 0.0185309973045822
"какую" 0.00753721499905785 0.00166536213299582 0.0220934799685782 0.0134770889487871
"касается" 0 0 0.0171838177533386 0.021900269541779
"кругом" 0 0.0199843455959498 0.012274155538099 0.00505390835579515
"крыльце" 0.00753721499905785 0.0149882591969624 0.00736449332285939 0.0101078167115903
"лицом" 0.0301488599962314 0.00666144853198328 0.00981932443047918 0.00673854447439353
"малороссии" 0 0 0 0.0336927223719677
"марфе" 0 0 0 0.0336927223719677
"милый" 0.00753721499905785 0.00333072426599164 0.0319128043990573 0.00505390835579515
"минуты" 0 0.0116575349309707 0.0024548311076198 0.0202156334231806
"могло" 0.0113058224985868 0 0.0171838177533386 0.0168463611859838
"мстислава" 0 0.0333072426599164 0 0
"надлежало" 0.00376860749952892 0 0.00490966221523959 0.0286388140161725
"насилу" 0.00376860749952892 0.00166536213299582 0.0417321288295365 0.00168463611859838
"начать" 0.00376860749952892 0.00499608639898746 0.012274155538099 0.0185309973045822
"невольно" 0.0188430374976446 0.00333072426599164 0.00490966221523959 0.0185309973045822
"новый" 0 0.0216497077289457 0.0024548311076198 0.0101078167115903
"обеда" 0.00376860749952892 0.00166536213299582 0.024548311076198 0.0134770889487871
"объявил" 0.0150744299981157 0.00499608639898746 0.00981932443047918 0.0151617250673854
"одежду" 0 0.0333072426599164 0 0
"одном" 0.0226116449971735 0.0116575349309707 0.00736449332285939 0.00673854447439353
"полу" 0.00753721499905785 0.0249804319949373 0.0024548311076198 0.00336927223719677
"предложение" 0.0150744299981157 0 0.00490966221523959 0.0235849056603774
"приехали" 0 0.00999217279797492 0.0147289866457188 0.0134770889487871
"пришла" 0.00376860749952892 0.00333072426599164 0.012274155538099 0.0202156334231806
"прошу" 0.0113058224985868 0.00333072426599164 0.00736449332285939 0.0202156334231806
"пусть" 0.0301488599962314 0.00999217279797492 0.00490966221523959 0.00673854447439353
"рад" 0 0.0116575349309707 0.00736449332285939 0.0168463611859838
"родная" 0 0.0216497077289457 0.00981932443047918 0.00505390835579515
"савва" 0 0.0333072426599164 0 0
"сем" 0.0452232899943471 0.00499608639898746 0 0.00842318059299191
"смерть" 0.0226116449971735 0.0116575349309707 0.0147289866457188 0.00168463611859838
"степанович" 0.0753721499905785 0 0 0
"таких" 0.0150744299981157 0.00333072426599164 0.0147289866457188 0.0134770889487871
"трех" 0.0226116449971735 0.00666144853198328 0.00736449332285939 0.0117924528301887
"уверен" 0.0150744299981157 0.00166536213299582 0.0171838177533386 0.0134770889487871
"хамида" 0 0.0333072426599164 0 0
"хозяин" 0.0150744299981157 0.00999217279797492 0.0171838177533386 0.00505390835579515
"хочешь" 0.0113058224985868 0.0199843455959498 0.00981932443047918 0.00168463611859838
"ян" 0 0.0333072426599164 0 0
"ясно" 0.00753721499905785 0.0133228970639666 0.0024548311076198 0.0151617250673854
"беда" 0.0150744299981157 0.00499608639898746 0.00736449332285939 0.0151617250673854
"брата" 0.0150744299981157 0.00666144853198328 0.024548311076198 0.00168463611859838
"бросились" 0.00376860749952892 0.0116575349309707 0.0171838177533386 0.00673854447439353
"век" 0.00753721499905785 0.00333072426599164 0.0368224666142969 0
"вздумал" 0.0150744299981157 0.00333072426599164 0.0171838177533386 0.0101078167115903
"виноват" 0.00753721499905785 0 0.0196386488609584 0.0151617250673854
"возвратиться" 0.0150744299981157 0.00166536213299582 0.012274155538099 0.0151617250673854
"возможности" 0 0 0.024548311076198 0.0151617250673854
"воспользоваться" 0.0188430374976446 0.00499608639898746 0.0196386488609584 0.00505390835579515
"груди" 0.00376860749952892 0.0233150698619415 0.0024548311076198 0.00505390835579515
"держал" 0.00376860749952892 0.00666144853198328 0.0147289866457188 0.0134770889487871
"думать" 0 0.00499608639898746 0.012274155538099 0.0185309973045822
"душ" 0 0.0083268106649791 0.0147289866457188 0.0134770889487871
"живет" 0.00753721499905785 0.0133228970639666 0.00736449332285939 0.0101078167115903
"здоровье" 0.0150744299981157 0 0.0171838177533386 0.0134770889487871
"знаете" 0.00376860749952892 0.00166536213299582 0.00490966221523959 0.0252695417789757
"золота" 0.0301488599962314 0.0133228970639666 0.00736449332285939 0
"искать" 0.0188430374976446 0.0133228970639666 0.0024548311076198 0.00842318059299191
"исполнить" 0.0113058224985868 0.00499608639898746 0.00981932443047918 0.0151617250673854
"кони" 0 0.0216497077289457 0 0.0101078167115903
"которыми" 0.00753721499905785 0.00999217279797492 0.0147289866457188 0.00842318059299191
"крестьяне" 0 0.00499608639898746 0.0270031421838178 0.00842318059299191
"крыльцу" 0.00753721499905785 0.00999217279797492 0.00736449332285939 0.0134770889487871
"матерью" 0 0.0116575349309707 0.0294579732914375 0
"мире" 0.00376860749952892 0.00499608639898746 0.0343676355066771 0.00168463611859838
"мирианы" 0 0.0316418805269206 0 0
"моем" 0.0188430374976446 0.00499608639898746 0.012274155538099 0.0101078167115903
"мужем" 0 0 0.0343676355066771 0.00842318059299191
"наверное" 0.00753721499905785 0 0.0368224666142969 0.00336927223719677
"надежда" 0.0113058224985868 0 0.00981932443047918 0.0202156334231806
"находился" 0.0150744299981157 0 0.00736449332285939 0.0202156334231806
"небольшой" 0.0339174674957603 0.00333072426599164 0 0.0134770889487871
"нескольких" 0.00753721499905785 0.00666144853198328 0.00981932443047918 0.0151617250673854
"нечистая" 0.0263802524967025 0.0199843455959498 0 0
"нимало" 0 0 0 0.0320080862533693
"огонь" 0.00753721499905785 0.0083268106649791 0.00490966221523959 0.0168463611859838
"осталась" 0.00753721499905785 0.00499608639898746 0.0147289866457188 0.0134770889487871
"откуда" 0.0188430374976446 0.0116575349309707 0.00490966221523959 0.00842318059299191
"первого" 0.0113058224985868 0.0083268106649791 0.012274155538099 0.0101078167115903
"первые" 0.0150744299981157 0.00499608639898746 0.00736449332285939 0.0151617250673854
"помощь" 0 0.00499608639898746 0.024548311076198 0.0101078167115903
"продолжать" 0 0.00999217279797492 0.0171838177533386 0.0101078167115903
"просила" 0.00753721499905785 0.00166536213299582 0.0319128043990573 0.00505390835579515
"самым" 0 0.00499608639898746 0.0171838177533386 0.0151617250673854
"семейством" 0 0.00499608639898746 0.00981932443047918 0.0202156334231806
"сие" 0.048991897493876 0.00333072426599164 0 0.00673854447439353
"спросить" 0.0113058224985868 0.0083268106649791 0.0024548311076198 0.0168463611859838
"стула" 0.0263802524967025 0.00333072426599164 0.00490966221523959 0.0134770889487871
"ти" 0 0.0249804319949373 0.0024548311076198 0.00505390835579515
"углу" 0.0150744299981157 0.0133228970639666 0.00981932443047918 0.00505390835579515
"уехал" 0.00376860749952892 0 0.0270031421838178 0.0117924528301887
"утра" 0.00753721499905785 0.00333072426599164 0.00736449332285939 0.0202156334231806
"ха" 0 0.00166536213299582 0 0.0303234501347709
"аллах" 0 0.0299765183939248 0 0
"большим" 0.00753721499905785 0.00333072426599164 0.0196386488609584 0.0101078167115903
"видишь" 0.0301488599962314 0.00333072426599164 0.00981932443047918 0.00673854447439353
"выпил" 0.00376860749952892 0.0116575349309707 0.0220934799685782 0.00168463611859838
"вышли" 0.0263802524967025 0.00666144853198328 0.00490966221523959 0.00842318059299191
"горя" 0.00753721499905785 0.018318983462954 0.012274155538099 0
"давай" 0.0113058224985868 0.0199843455959498 0.00490966221523959 0.00168463611859838
"двадцать" 0.0263802524967025 0.00666144853198328 0.00981932443047918 0.00505390835579515
"доброе" 0.00753721499905785 0.00999217279797492 0.00736449332285939 0.0117924528301887
"дочерью" 0 0.00999217279797492 0.012274155538099 0.0117924528301887
"духа" 0.0150744299981157 0.00999217279797492 0.00736449332285939 0.00842318059299191
"душе" 0.0188430374976446 0.00499608639898746 0.00736449332285939 0.0117924528301887
"жене" 0 0.0116575349309707 0.012274155538099 0.0101078167115903
"зовут" 0 0.0133228970639666 0.0024548311076198 0.0151617250673854
"золото" 0.0414546824948182 0.0116575349309707 0 0
"ивор" 0 0.0299765183939248 0 0
"иначе" 0.00753721499905785 0 0.0196386488609584 0.0134770889487871
"карета" 0 0 0.012274155538099 0.021900269541779
"кареты" 0 0 0.012274155538099 0.021900269541779
"красный" 0.00376860749952892 0.0266457941279331 0 0.00168463611859838
"кровь" 0.0113058224985868 0.018318983462954 0.0024548311076198 0.00505390835579515
"лавра" 0 0.0299765183939248 0 0
"либо" 0.0150744299981157 0.00333072426599164 0.00490966221523959 0.0168463611859838
"лошади" 0 0 0.0024548311076198 0.0286388140161725
"моим" 0.0188430374976446 0.0083268106649791 0.0147289866457188 0.00336927223719677
"надежду" 0.00753721499905785 0.00166536213299582 0.0147289866457188 0.0151617250673854
"наедине" 0.0113058224985868 0.00166536213299582 0.0196386488609584 0.0101078167115903
"найти" 0.0263802524967025 0.00499608639898746 0 0.0134770889487871
"находилась" 0.0301488599962314 0 0.0024548311076198 0.0151617250673854
"наше" 0.0150744299981157 0.00666144853198328 0.0196386488609584 0.00336927223719677
"нашей" 0.00753721499905785 0.00666144853198328 0.012274155538099 0.0117924528301887
"недаром" 0.0263802524967025 0.00999217279797492 0 0.00842318059299191
"неужто" 0.0339174674957603 0 0 0.0151617250673854
"никому" 0.0113058224985868 0.00666144853198328 0.0024548311076198 0.0168463611859838
"нос" 0.0150744299981157 0.0149882591969624 0 0.00842318059299191
"образ" 0.0188430374976446 0.00666144853198328 0.0171838177533386 0.00336927223719677
"обратясь" 0.00376860749952892 0 0 0.0286388140161725
"оне" 0 0 0.0441869599371563 0
"остались" 0.0150744299981157 0.00333072426599164 0.0147289866457188 0.0101078167115903
"осталось" 0.0113058224985868 0.00666144853198328 0.00981932443047918 0.0117924528301887
"острог" 0.0565291124929339 0 0.00736449332285939 0
"отчего" 0.00753721499905785 0.00499608639898746 0 0.021900269541779
"петра" 0.048991897493876 0 0.012274155538099 0
"помочь" 0.0113058224985868 0.00499608639898746 0.0270031421838178 0.00168463611859838
"помощи" 0.0226116449971735 0.00666144853198328 0.0024548311076198 0.0117924528301887
"пошли" 0.0263802524967025 0.00999217279797492 0.00736449332285939 0.00336927223719677
"пришло" 0 0.00499608639898746 0.00490966221523959 0.021900269541779
"пустился" 0 0.0249804319949373 0.0024548311076198 0.00336927223719677
"ради" 0.0150744299981157 0.00166536213299582 0.00490966221523959 0.0185309973045822
"се" 0 0.0216497077289457 0 0.00842318059299191
"сестра" 0 0.00166536213299582 0.0294579732914375 0.00842318059299191
"сказали" 0.00376860749952892 0.0149882591969624 0.00981932443047918 0.00673854447439353
"солнца" 0.00376860749952892 0.0216497077289457 0 0.00673854447439353
"софроныч" 0 0 0 0.0303234501347709
