"dostoevsky_besy" "dostoevsky_idiot" "dostoevsky_karamazovy" "dostoevsky_podrostok" "dostoevsky_prestuplenie" "dostoevsky_unizhennye" "goncharov_oblomov" "goncharov_obryv" "grigorovich_pereselentsy" "grigorovich_rybaki" "leskov_nekuda" "leskov_nozhy" "leskov_soboryane" "pisemsky_boyarshchina" "pisemsky_tyufyak" "pomyalovsky_bursy" "pomyalovsky_molotov" "reshetnikov_gde" "reshetnikov_mezhdu" "saltykov_golovlevy" "saltykov_pompadury" "tolstoy_karenina1" "tolstoy_karenina2" "tolstoy_kazaki" "tolstoy_vojna1" "tolstoy_vojna2" "tolstoy_vojna3" "tolstoy_vojna4" "tolstoy_yunost" "turgenev_dym" "turgenev_gnezdo" "turgenev_nakanune" "turgenev_nov" "turgenev_otcy"
"для" 0.188290276014233 0.185951595369328 0.189846716354943 0.172385787865927 0.147183598552406 0.157061939213688 0.129616322254384 0.123436936330011 0.122148932862505 0.0860786496879649 0.179197175384583 0.213712214962389 0.170401568980484 0.204752880698774 0.248788308792363 0.215301003344482 0.24831867563373 0.154925726783924 0.206878022568512 0.22781800972904 0.257187147688839 0.282766421142652 0.330581139392398 0.160164991882048 0.189062721557877 0.260136806372925 0.302055770405048 0.368996671421778 0.220180548049401 0.122810549627542 0.14618024659972 0.111378824385143 0.162983245322381 0.122300713725061
"быть" 0.247674132295645 0.364751206301375 0.254468261780876 0.272463859240979 0.260312952733863 0.274022957777072 0.169911551970773 0.174724114100931 0.108083298169247 0.104791399620131 0.111134153280053 0.177389585541904 0.110385922043961 0.17643599294256 0.20640215247959 0.052257525083612 0.122090015519917 0.100246058507245 0.0819451907576572 0.151878673152693 0.194945509207065 0.235178901486938 0.178799895104062 0.100925885295537 0.15408611806967 0.183375125803865 0.135151638510075 0.181645268663814 0.226185472087111 0.118783974229917 0.116520486420067 0.179569941355639 0.155160049546907 0.155157621890002
"ну" 0.168978452833286 0.170694028569794 0.157703356972096 0.12732445729915 0.325535488562969 0.282377316245885 0.170583139132712 0.135606775123111 0.250960534790237 0.278819973989278 0.316918446674217 0.214134571118441 0.272213827176371 0.0980199960792002 0.160330243443967 0.0815217391304348 0.0951888256595965 0.288310978186126 0.241805480924234 0.285047654685127 0.110390830514844 0.178625617258407 0.170853233099437 0.175523278774848 0.160703313324195 0.151817546014363 0.0708324852432322 0.0932001902044698 0.0960787846033748 0.203342057580028 0.11440193212152 0.106832749920444 0.187756698611383 0.184363762481062
"они" 0.145321469436626 0.157820456582686 0.142970983921624 0.155618781143405 0.150646742047757 0.116961018563385 0.198789799934184 0.151688347813993 0.260584390106677 0.200226424274179 0.188236795507841 0.193016763315834 0.203624516391774 0.115445773159947 0.149272985275418 0.282190635451505 0.246249353336782 0.324764090370579 0.3788285867813 0.108956439435628 0.176155580608794 0.211040304560126 0.270186508157249 0.215016016499188 0.178664271872194 0.154376268699998 0.238550783635253 0.250118877793628 0.202165775936268 0.17716931749547 0.15253590949536 0.154566531799791 0.249038398852598 0.171586075972473
"ли" 0.223051557739937 0.195010775656552 0.212949755911365 0.180769291227188 0.214714896711745 0.221390499423549 0.306243745844554 0.295987864932175 0.177671175072734 0.191805686804704 0.0946501401141119 0.14317873690168 0.167186445037456 0.331089764534187 0.250631185153788 0.167224080267559 0.231764097258148 0.226174991508082 0.142396560988716 0.263036252778939 0.193771138669673 0.126900052415239 0.155754575290649 0.127254377111764 0.118164200973673 0.130494856967402 0.0903724811723998 0.0960532572515454 0.102083708641086 0.231528085363398 0.15253590949536 0.220484611537937 0.19166829649912 0.229998357154592
"очень" 0.209533281513274 0.285125779566304 0.167413330118997 0.241549690596329 0.222795564867564 0.257314240839446 0.0577564959268239 0.0604145568657449 0.122148932862505 0.0196483874287746 0.278632996740419 0.204420379529242 0.114672753967999 0.278812433291947 0.5325912684518 0.114966555183946 0.08277289187791 0.132556771579828 0.263299301450833 0.117761000198103 0.172632468996618 0.208971281966399 0.215354540325336 0.070209311509939 0.151250177246301 0.127936134281767 0.0773458172196214 0.089396100808369 0.328269180728197 0.150996577410912 0.207618321257574 0.213665499840887 0.224264945563596 0.188014530054944
"или" 0.167530066094715 0.162588446207541 0.13192170413377 0.173957694746163 0.150069551465198 0.0927333790038263 0.355941195828101 0.326412461914924 0.128071305364929 0.163736561906455 0.151546572654617 0.159228270831661 0.118959585892036 0.135049772375787 0.123472716215469 0.144230769230769 0.161407139161924 0.304052094811231 0.354648038688877 0.130967841341815 0.177329951146186 0.144831581560871 0.127146592073999 0.120672254157708 0.146523609207355 0.127083226719888 0.158762466924486 0.255825011887779 0.254208450929762 0.136903563519227 0.0444896402694801 0.115924898849843 0.168198709172697 0.147856086742238
"вас" 0.346164430518474 0.308965727690577 0.192860156297085 0.225306652833886 0.218755230789654 0.222225935270431 0.116184579015588 0.230792299969141 0.0910564772247762 0.050524424816849 0.208974747555315 0.201886242592929 0.141465453493232 0.400792872857174 0.215616534286715 0.0188127090301003 0.0972581479565442 0.0820195024150187 0.103439011284256 0.114459289912175 0.0880777903043968 0.12621037821733 0.0699306256406996 0.0526569836324543 0.100203242425675 0.090408201559115 0.052920822308162 0.0418449833571089 0.0840689365279529 0.231528085363398 0.237278081437227 0.211392462608538 0.213834017862964 0.25737911395871
"себя" 0.183462320218996 0.17736921404459 0.193194982957323 0.165574191384902 0.218755230789654 0.187973065548297 0.137675368197662 0.210364356280723 0.0917967737875793 0.106662674613348 0.128681651166377 0.164296544704287 0.147895701379288 0.18950532575312 0.182444759781066 0.146321070234114 0.21107087428867 0.0969321392177493 0.112842557764643 0.20910831810878 0.204340473506201 0.173108223675136 0.198666550115624 0.190881565667647 0.177718958264404 0.205550722412705 0.162833299409729 0.159771754636234 0.164134590364099 0.197302194483592 0.188551332570654 0.17502386689094 0.209922419975227 0.209919135498239
"если" 0.281469822862302 0.256994640779662 0.249111035217068 0.243645566436644 0.210097372051278 0.200504603251516 0.253188360051309 0.26121689695189 0.114005670671671 0.0692371747490152 0.116451576881969 0.160072983143766 0.141465453493232 0.141584438781067 0.134529974384019 0.114966555183946 0.132436627004656 0.231974350264699 0.23374529822676 0.0583302150513966 0.193771138669673 0.179315291456316 0.184362558507299 0.0131642459081136 0.0141797041168408 0.0238814117325964 0.0122124974557297 0.102710413694722 0.0300246201885546 0.124823837326354 0.0974534977331469 0.184116015820339 0.1369059260708 0.100396108281766
"вдруг" 0.295470894668488 0.299429748440867 0.39409097910012 0.35525095493343 0.314568867494358 0.186302193854534 0.212893130334921 0.168204557604628 0.10660270504364 0.062687712272757 0.034031511052265 0.0861606558346391 0.111457630024971 0.0522773312422401 0.0350146508670733 0.0459866220735786 0.049663735126746 0.0637929463227923 0.0308973670069855 0.143074112390218 0.0880777903043968 0.0917266683218847 0.108074603262899 0.166747114836105 0.102093869641253 0.0955256469303857 0.111540810095665 0.134094151212553 0.152124742288677 0.108717535735857 0.110164823524427 0.120470973314543 0.121259534519851 0.089443805560119
"ей" 0.101869867279495 0.121106936471306 0.0806932251173567 0.117369047057652 0.154687076125666 0.255643369145683 0.200132974258064 0.249481695258544 0.111784780983262 0.0776579122184901 0.163244904578833 0.23145117351658 0.110385922043961 0.272277766886667 0.252474061515213 0.0459866220735786 0.275219865494051 0.292453377297996 0.146426652337453 0.162884374105787 0.0516723036452462 0.253110430632569 0.259855847551236 0.103119926280223 0.0898047927399915 0.20810944509834 0.118868308569102 0.154065620542083 0.102083708641086 0.1489832897121 0.264819287318334 0.304586989134882 0.14994458569659 0.193490681415768
"их" 0.137596740164247 0.139225297045754 0.173775036663519 0.147759246742223 0.144874836222172 0.121138197797791 0.131631083740203 0.145603428417443 0.172489099133113 0.186191861825055 0.174411494142858 0.193861475627938 0.223986968030951 0.139406216645974 0.125315592576894 0.275919732441472 0.264873254009312 0.190550359146003 0.295540032240731 0.111157579626246 0.145621946636603 0.146210929956688 0.169263900698512 0.125060336127079 0.157867372500827 0.133053579653037 0.179930795847751 0.209224916785544 0.160131307672291 0.19528890678478 0.10169060633024 0.147747420102741 0.194276028424278 0.158808389463885
"всё" 0 0.146854080445521 0.287950927804676 0 0.0184700986418706 0.659994319036241 0 0.425509720658736 0.00296118625121224 0.000935637496608314 0.0249918909290071 0.00126706846815646 0.028936115487252 0 0 0 0.0289705121572685 0.00994175786848711 0 0.0374193832405186 0 0.466909431984331 0.46170106246871 0.46294264776866 0.388523892801437 0.440100301929277 0.347649094239772 0.386115073704232 0.440361096098801 0 0 0 0 0.0018253837869412
"была" 0.115870939085682 0.15114527110789 0.11685450442306 0.179197384346951 0.173734365350095 0.21554244849538 0.104767597262611 0.123002299230258 0.122148932862505 0.0963706621506563 0.169094070540941 0.173588380137435 0.107170798100933 0.230891546319894 0.246945432430938 0.142140468227425 0.192446973616141 0.198835157369742 0.143739924771628 0.167286654487024 0.133878241262683 0.278628375955199 0.256677182749386 0.136030541050507 0.186226780734509 0.223461781212152 0.178302462853654 0.202567760342368 0.19816249324446 0.10267767263942 0.15253590949536 0.100013638223394 0.0925744833431123 0.0784915028384718
"ничего" 0.173323613048999 0.149238075257948 0.122546557647106 0.176053570586478 0.157573029038458 0.148707580744875 0.147077588464819 0.162988912407585 0.182853251012356 0.10011321213709 0.214292171157231 0.175277804761643 0.1607561971514 0.178614215077654 0.219302287009565 0.0982441471571906 0.198654940506984 0.151611807494428 0.236432025792585 0.162884374105787 0.166760616309658 0.183453336643769 0.173237231700824 0.171135196805476 0.146523609207355 0.144994285519335 0.105027478119275 0.0960532572515454 0.162132949018195 0.167102879001409 0.154654463793907 0.156839569032141 0.156463915509486 0.15150685431612
"есть" 0.202291347820419 0.16687963686991 0.191520849656133 0.220066963233098 0.181815033505913 0.134505171347892 0.132302670902143 0.174724114100931 0.161384650691067 0.135667437008206 0.127086424085802 0.163029476236131 0.141465453493232 0.0740595525931735 0.125315592576894 0.160953177257525 0.159337816864977 0.165695964474785 0.132993014508329 0.184895776011974 0.189073656520105 0.164832133300229 0.113637266666137 0.138224582035192 0.0538828756439949 0.0852907561878444 0.080602483207816 0.168330955777461 0.0540443163393983 0.0966378095429837 0.0741494004491335 0.115924898849843 0.147336853771432 0.129602248872826
"мы" 0.173806408628523 0.126351725058646 0.154020263709478 0.187580887708212 0.120632831754717 0.27235208608331 0.0745461749753192 0.0912737909482478 0.165086133505082 0.10011321213709 0.178133690664199 0.138110463029054 0.129676665702129 0.161188437996907 0.136372850745443 0.135869565217391 0.117951370926022 0.15823964607342 0.181354110693176 0.161783804010477 0.286546411123638 0.113106568457061 0.142245249882787 0.081179516433367 0.0964219879945172 0.0963785544922641 0.114797476083859 0.181645268663814 0.252206809583859 0.213408496074089 0.116520486420067 0.229576760467336 0.196883760349436 0.255553730171769
"может" 0.182979524639472 0.289416970228673 0.229356262263026 0.234738094115305 0.203171085060576 0.20885896172033 0.120214101987226 0.11474419433494 0.100680332541216 0.0944993871574397 0.101562790796603 0.139799887653262 0.102883966176896 0.154653771591627 0.162173119805392 0.0647993311036789 0.12829798241076 0.0994175786848711 0.0591080064481462 0.165085514296406 0.155016910935738 0.160004413914867 0.128735924474924 0.0658212295405678 0.0926407335633596 0.102348907425413 0.0716466517402809 0.144555397051831 0.0880722192197602 0.0926112341453594 0.0783865090462268 0.113651861617493 0.119955668557272 0.102221492068707
"вам" 0.275676275908018 0.219327522743311 0.156698876991382 0.160858470744193 0.236070948266408 0.161239118448094 0.10879712023425 0.167769920504874 0.0888355875363671 0.0449105998371991 0.188236795507841 0.21582399574265 0.157541073208372 0.298416432507787 0.156644490721118 0.0292642140468227 0.0558717020175892 0.0687638252570359 0.0994089199355185 0.0660342057185622 0.0962983840661406 0.0855196005407046 0.0627786298365372 0.0570450656018254 0.0973673016023066 0.075055865445303 0.0594341542845512 0.0294816928197813 0.0840689365279529 0.253674250050332 0.182195669675014 0.195481201982088 0.243822935002282 0.193490681415768
"того" 0.147252651754721 0.181660404706959 0.174444689983995 0.177101508506636 0.151223932630315 0.142859529816705 0.0758893492991988 0.0647609278632806 0.13547427099296 0.171221661879321 0.0728487033462547 0.127973915283802 0.111457630024971 0.139406216645974 0.117944087131194 0.20066889632107 0.120020693222969 0.138356130336446 0.108812466415905 0.167286654487024 0.241920330702743 0.166901155893956 0.184362558507299 0.0899556803721094 0.13801578673725 0.166316974566297 0.229594952167718 0.272943414170233 0.168137873055906 0.104690960338232 0.0932163891360536 0.0886484520616448 0.108220874894061 0.080316886625413
"чем" 0.156908563345194 0.19310357980661 0.1436406372421 0.17081388098569 0.170271221854744 0.189643937242059 0.0940222026715737 0.0791039521551481 0.174709988821522 0.145023811974289 0.148887860853659 0.185414352506895 0.151110825322316 0.11762399529504 0.125315592576894 0.117056856187291 0.124159337816865 0.124271973356089 0.138366469639979 0.123263850674649 0.0904265313791808 0.153107671935778 0.192309220511924 0.105313967264909 0.117218887365884 0.128789041843645 0.107469977610421 0.193057536852116 0.136111611521448 0.0926112341453594 0.10169060633024 0.120470973314543 0.148640719734011 0.131427632659767
"потому" 0.160770927981383 0.17736921404459 0.177792956586375 0.218495056352862 0.173157174767537 0.161239118448094 0.053726972955185 0.0556335487684558 0.0895758840991701 0.047717512327024 0.0547694630997389 0.164718900860339 0.167186445037456 0.13722799451088 0.21377365792529 0.169314381270903 0.18416968442835 0.332220408771944 0.299570123589468 0.117761000198103 0.165586245772266 0.142762558967144 0.127146592073999 0.081179516433367 0.0756250886231507 0.104907630111049 0.143293303480562 0.167379933428436 0.142116535559159 0.0845580833501107 0.0402525316723868 0.0818293403645952 0.108220874894061 0.0675392001168246
"опять" 0.172840817469475 0.170694028569794 0.171766076702091 0.136755898580568 0.212406134381511 0.116125582716503 0.200132974258064 0.222968832173577 0.0814326219083365 0.0318116748846827 0.163776646939025 0.0853159435225348 0.124318125797083 0.0958417739441068 0.0718721780955716 0.148411371237458 0.0889808587687532 0.0869903813492622 0.0994089199355185 0.124364420769959 0.0704622322435175 0.146210929956688 0.129530590675387 0.144806704989249 0.139906413952829 0.157787898947512 0.131894972521881 0.111269614835949 0.0480393923016874 0.146970002013288 0.110164823524427 0.102286675455744 0.114740204706956 0.100396108281766
"этого" 0.0922139556890217 0.116815745808937 0.10848383791711 0.125228581458834 0.0986995896174958 0.121973633644672 0.129616322254384 0.13430286382385 0.156202574751445 0.0944993871574397 0.140379983090593 0.202308598748981 0.174688400904522 0.135049772375787 0.186130512503916 0.0919732441471572 0.103466114847387 0.111016296198106 0.154486835034927 0.118861570293412 0.16206313416009 0.188970730227041 0.185951890908224 0.0636271885558822 0.136125159521671 0.182522218241987 0.157948300427437 0.21398002853067 0.180147721131328 0.10267767263942 0.0741494004491335 0.104559712688094 0.116044070669535 0.111348411003413
"во" 0.150632220811386 0.167833234794881 0.161051623574475 0.161906408664351 0.159304600786134 0.163745425988738 0.0758893492991988 0.0947508877462762 0.164345836942279 0.14408817447768 0.119110288682927 0.144445805369836 0.117887877911027 0.0914853296739201 0.0903009417098207 0.171404682274247 0.132436627004656 0.125928933000837 0.119559376679205 0.111157579626246 0.209037955655769 0.110347871665425 0.123967927272149 0.0899556803721094 0.101148556033464 0.130494856967402 0.125381640545492 0.194008559201141 0.144118176905062 0.10267767263942 0.0932163891360536 0.111378824385143 0.135602060108221 0.114999178577296
"нибудь" 0.177185977685188 0.163542044132512 0.117524157743536 0.150379091542617 0.207211419138485 0.197162859863991 0.219609001954319 0.186893952894031 0.108083298169247 0.106662674613348 0.104221502597561 0.116992655226446 0.0728761427086348 0.121980439565227 0.136372850745443 0.123327759197324 0.157268494568029 0.192207318790751 0.279419666845782 0.168387224582334 0.152668169860955 0.0689674197908908 0.0834399510485621 0.0351046557549695 0.0661719525452569 0.0733500503215462 0.0635049867697944 0.089396100808369 0.190155927860846 0.0785182202536742 0.0741494004491335 0.111378824385143 0.083447421605059 0.0930945731340014
"уж" 0.149666629652339 0.184521198481872 0.183150183150183 0.181293260187267 0.273011145550149 0.251466189911277 0.127601560768564 0.0847542344519444 0.253921721041449 0.132860524518381 0.176006721223433 0.0895395050830563 0.116816169930017 0.148119105186347 0.140058603468293 0.0209030100334448 0.033109156751164 0.174809242520898 0.11149919398173 0.255332262111774 0.104518977827884 0.0537945874368948 0.0683412932397746 0.136030541050507 0.0444297395661011 0.0520273612745851 0.025239161408508 0.0199714693295292 0.0980804259492784 0.0765049325548621 0.0529638574636668 0.0636450425057963 0.0873590194927961 0.0784915028384718
"себе" 0.0946279335866401 0.115385348921481 0.128908264191628 0.116321109137495 0.107934638938431 0.12698624872596 0.117527753339467 0.129087218626808 0.0806923253455334 0.0748509997286651 0.135594301848868 0.154159996959036 0.1607561971514 0.135049772375787 0.151115861636843 0.125418060200669 0.169684428349715 0.105216937441489 0.119559376679205 0.151878673152693 0.192596768132281 0.193108775414494 0.175621230302212 0.160164991882048 0.111547005719147 0.155229176261877 0.135965805007124 0.175939134569662 0.158129666326388 0.134890275820415 0.154654463793907 0.131836159476292 0.12256340048243 0.15150685431612
"ней" 0.0733849280875984 0.0977437873095188 0.0974345581292565 0.119464922897968 0.123518784667509 0.294073418102224 0.208863607363282 0.295553227832421 0.0651460975266692 0.0318116748846827 0.0893327165121955 0.0912289297072649 0.0610873549175321 0.121980439565227 0.208245028841015 0.052257525083612 0.16554578375582 0.153268767139176 0.100752283718431 0.106755299245009 0.0516723036452462 0.157245717123231 0.168469234498049 0.136030541050507 0.0718438341919932 0.151817546014363 0.0578058212904539 0.0817879220161674 0.124101763446026 0.187235755989531 0.294479047497987 0.222757648770287 0.131690462220484 0.208093751711297
"ведь" 0.164150497038049 0.209314744531116 0.228016955622074 0.137279867540647 0.292635625357137 0.31078213503985 0.0987233128051524 0.0847542344519444 0.0940176634759885 0.080464824708315 0.12974513588676 0.11572558675829 0.153254241284335 0.0500991091071467 0.121629839854044 0.0376254180602007 0.0869115364718055 0.0762201436584012 0.0900053734551317 0.170588364772952 0.0810315670800451 0.0496565422494414 0.0500639706291372 0.0745973934793102 0.0311953490570497 0.0614093444552479 0.0317524933848972 0.0266286257727057 0.0740607297984347 0.0946245218441715 0.118639040718614 0.0795563031322453 0.168198709172697 0.142379935381414
"чтобы" 0.153528994288528 0.133980508458414 0.170091943400901 0.0712597785707175 0.133331024571003 0.0142024093969824 0.00671587161939812 0.0525910890701809 0.0436774972053805 0.125375424545514 0.111134153280053 0.149514079242462 0.162899613113419 0.18297065934784 0.127158468938319 0.146321070234114 0.140713916192447 0.188064919678881 0.206878022568512 0.0913473179106777 0.205514844043593 0.188970730227041 0.197871883915161 0.0899556803721094 0.139906413952829 0.148405915766849 0.1807449623448 0.182596291012839 0.144118176905062 0.0483189047714918 0.0508453031651201 0.0431877074146475 0.132994328183063 0.0857930379862366
"тем" 0.127940828573774 0.122060534396277 0.13526997073615 0.167146098265139 0.111397782433782 0.10777122424769 0.0732030006514395 0.0569374600677165 0.145838422872203 0.207711524247046 0.0818883234695126 0.156271777739296 0.105027382138915 0.11762399529504 0.127158468938319 0.108695652173913 0.0807035695809622 0.112673255842854 0.0926921010209565 0.150778103057384 0.146796317173995 0.14552125575878 0.129530590675387 0.0570450656018254 0.116273573758094 0.111730890606076 0.127009973539589 0.169281978126486 0.116095198062411 0.110730823434669 0.0826236176433202 0.120470973314543 0.0977899471934285 0.111348411003413
"сам" 0.135182762266629 0.183567600556901 0.223999035699219 0.176053570586478 0.180083461758238 0.155391067519925 0.104767597262611 0.0990972587438119 0.104381815355231 0.126311062042122 0.0707217339054881 0.102210189764621 0.125389833778092 0.141584438781067 0.125315592576894 0.0961538461538462 0.122090015519917 0.0662783857899141 0.132993014508329 0.089146177720059 0.084554678692221 0.075174487572071 0.0659572946383871 0.100925885295537 0.093586047171149 0.0861436637497228 0.0952574801546916 0.0770328102710414 0.0600492403771092 0.0905979464465472 0.0995720520316936 0.068191116970496 0.114740204706956 0.131427632659767
"время" 0.114422552347111 0.115862147883966 0.0927469848859246 0.110033481616549 0.122941594084951 0.119467326104028 0.0382804682305693 0.039551976077574 0.151020498811824 0.181513674342013 0.114324607441203 0.10981260057356 0.106099090119924 0.135049772375787 0.125315592576894 0.171404682274247 0.177961717537506 0.125100453178463 0.173293927995701 0.172789504963571 0.212561067267944 0.133107120196419 0.142245249882787 0.0855675984027382 0.155976745285248 0.150111730890606 0.151434968451048 0.177841179267713 0.164134590364099 0.0825447956512986 0.103809160628787 0.104559712688094 0.0912706173805333 0.114999178577296
"раз" 0.146769856175197 0.143993286670608 0.175114343304471 0.188104856668291 0.154687076125666 0.134505171347892 0.0779041107850182 0.0512871777709202 0.142136940058187 0.15531582443698 0.0994358213558367 0.0806700258059611 0.0857366384807468 0.11762399529504 0.117944087131194 0.106605351170569 0.0869115364718055 0.0936182199282536 0.120902740462117 0.124364420769959 0.0974727546035325 0.102761455488427 0.103306606060124 0.138224582035192 0.0916954199555703 0.136465209900551 0.0911866476694484 0.0779838326200666 0.156128024980484 0.110730823434669 0.0953349434346002 0.129563122243942 0.0964860812308495 0.10587225964259
"тут" 0.202291347820419 0.193580378769096 0.162725756875665 0.212207428831916 0.204325466225693 0.10777122424769 0.129616322254384 0.103008992641594 0.0873549944107609 0.141281261987855 0.119642031043119 0.0705334780607095 0.0975254262718494 0.10455466248448 0.0608149199270221 0.056438127090301 0.066218313502328 0.134213731224576 0.0671681891456206 0.103453588959081 0.11978579481398 0.0786228585616155 0.0627786298365372 0.0987318443108517 0.0501016212128374 0.0477628234651928 0.0618766537756971 0.0304327151688065 0.0420344682639765 0.128850412723978 0.0635566289564002 0.068191116970496 0.151248451659169 0.0766661190515306
"были" 0.0970419114842584 0.106326168634257 0.0830370117390227 0.0869788473730816 0.096390827287262 0.071012046984912 0.0745461749753192 0.0704112101600768 0.131772788178944 0.134731799511597 0.115919834521778 0.0958748474238386 0.0803780985757001 0.126336883835414 0.0976724471555203 0.18185618729097 0.08277289187791 0.140841569803567 0.171950564212789 0.0990513085778433 0.106867718902668 0.182073988247952 0.185157224707761 0.122866295142393 0.157867372500827 0.192757108984528 0.236108284144107 0.194959581550166 0.224183830741208 0.0563720555667405 0.0720308461505868 0.0545528935763968 0.0704087619792685 0.0401584433127065
"где" 0.0786956794623588 0.0657982568229932 0.0897335449437826 0.0812151888122148 0.122941594084951 0.0751892262193186 0.17998535939987 0.159077178509803 0.175450285384325 0.16092964941663 0.127086424085802 0.150358791554566 0.136106913588185 0.135049772375787 0.114258334408345 0.100334448160535 0.103466114847387 0.217890193284343 0.141053197205803 0.0715370561951091 0.0634160090191657 0.0868989489365224 0.094565277855037 0.14919478695862 0.117218887365884 0.0972314620541426 0.103399145125178 0.0770328102710414 0.0900738605656638 0.0865713710489229 0.0995720520316936 0.0954675637586944 0.0938783493056914 0.113173794790355
"без" 0.150149425231863 0.131596513645986 0.100782824731636 0.136755898580568 0.107357448355873 0.122809069491554 0.132302670902143 0.121698387930997 0.130292195053338 0.16654347439628 0.101562790796603 0.11192438135382 0.0985971342528588 0.108911106754667 0.0774008071798463 0.0752508361204013 0.157268494568029 0.109359336553358 0.0940354648038689 0.148576962866765 0.164411875234874 0.0882782973323402 0.096154610255962 0.070209311509939 0.069007893368625 0.0776145881309384 0.0740891512314268 0.125534950071327 0.108088632678797 0.124823837326354 0.0932163891360536 0.0931945265263445 0.0977899471934285 0.0967453407078838
"надо" 0.132285988789487 0.0910686018347224 0.1268993042302 0.133088115860016 0.129290690493094 0.137011478888536 0.154465047246157 0.117352016933461 0.1450981263094 0.108533949606564 0.0829518081898958 0.107700819793299 0.0814498065567094 0.02613866562112 0.00368575272284982 0.0731605351170569 0.12829798241076 0.138356130336446 0.126276195593767 0.0946490281966058 0.0481491920330703 0.12621037821733 0.156549241491112 0.105313967264909 0.069007893368625 0.112583798167955 0.0911866476694484 0.107465525439848 0.0940771432574711 0.0986510972417959 0.0338968687767467 0.0704641542028458 0.119955668557272 0.0821422704123542
"будет" 0.10911180097235 0.0891614059847806 0.0981042114497325 0.0890747232133968 0.101585542530288 0.131163427960367 0.112826643205888 0.0960547990455369 0.0991997394156099 0.0916924746676148 0.140379983090593 0.109390244417508 0.0996688422338681 0.178614215077654 0.119786963492619 0.0940635451505017 0.151060527677186 0.132556771579828 0.130306286942504 0.148576962866765 0.133878241262683 0.13241744599851 0.129530590675387 0.144806704989249 0.118164200973673 0.0921140166828719 0.104213311622227 0.094151212553495 0.0640525230689165 0.0805315079524864 0.0466081945680268 0.104559712688094 0.143425255883695 0.114999178577296
"этот" 0.114905347926634 0.14065569393321 0.140962023960196 0.145663370901908 0.128136309327977 0.105264916707046 0.0819336337566571 0.0986626216440583 0.0895758840991701 0.0729797247354485 0.0994358213558367 0.112346737509873 0.100740550214877 0.0871288854037335 0.127158468938319 0.0877926421404682 0.0703569580962235 0.0737347041912794 0.0953788285867813 0.0770399066716559 0.110390830514844 0.0979337361030649 0.103306606060124 0.0548510246171399 0.114382946542515 0.136465209900551 0.133523305515978 0.136947218259629 0.078064012490242 0.13086370042279 0.0656751832549468 0.0954675637586944 0.159071647434644 0.0730153514776482
"со" 0.120698894880918 0.111094158259112 0.124555517608534 0.113701264337101 0.1194784505896 0.167922605223145 0.10611077158649 0.113874920135433 0.0651460975266692 0.109469587103173 0.110602410919861 0.112769093665925 0.118959585892036 0.11108932888976 0.127158468938319 0.112876254180602 0.109674081738231 0.0737347041912794 0.137023105857066 0.0715370561951091 0.0610672679443818 0.103451129686336 0.108074603262899 0.0680152705252534 0.0945313607789384 0.0946727393685072 0.0732749847343782 0.0770328102710414 0.128105046137833 0.12079726192873 0.110164823524427 0.104559712688094 0.0925744833431123 0.0949199569209426
"потом" 0.0714537457695037 0.10918696240917 0.0991086914304465 0.117369047057652 0.101585542530288 0.0977459940851142 0.282066608014721 0.232096211268401 0.075510249405912 0.032747312381291 0.0834835505500875 0.0836265188983262 0.0568005229934947 0.13722799451088 0.164015996166817 0.150501672240803 0.103466114847387 0.11598717513235 0.134336378291241 0.121062710484031 0.055195415257422 0.0779331843637066 0.0969492764564245 0.059239106586511 0.0642813253296781 0.0784674956928168 0.0512924893140647 0.070375653827865 0.0820672951820493 0.0926112341453594 0.0953349434346002 0.127290085011593 0.127778864332747 0.0675392001168246
"ним" 0.0936623424275927 0.118722941658879 0.113171411160442 0.0990301334548941 0.105625876608197 0.12030276195091 0.0960369641573932 0.105616815240115 0.104381815355231 0.0720440872388402 0.072316960986063 0.0967195597359429 0.113601045986989 0.145940883051254 0.114258334408345 0.117056856187291 0.0807035695809622 0.0869903813492622 0.106125738850081 0.0660342057185622 0.0739853438556933 0.118623962040332 0.142245249882787 0.0987318443108517 0.0945313607789384 0.116848335977347 0.113169143089762 0.109367570137898 0.128105046137833 0.140930138916851 0.122876149315707 0.16138564349684 0.147336853771432 0.129602248872826
"тебе" 0.0357268728847519 0.0719966433353041 0.144979943883052 0.0922185369738697 0.121210022337276 0.197998295710872 0.130959496578263 0.129956492826315 0.123629525988111 0.181513674342013 0.0877374894316206 0.143601093057732 0.124318125797083 0.0566337755124268 0.11241545804692 0.100334448160535 0.117951370926022 0.0961036593953754 0.100752283718431 0.128766701151196 0.0528466741826381 0.0924163425197937 0.0619839636360747 0.162359032866734 0.0661719525452569 0.0690855125121539 0.0382658253612864 0.0342368045649073 0.0680558057607238 0.0704650694584256 0.0720308461505868 0.147747420102741 0.134298194145642 0.175236843546356
