"diary_tolstaya-korolenko" "diary_uspensky" "epistulae_gogol1" "epistulae_gogol2" "epistulae_nekrasov" "epistulae_pushkin" "epistulae_saltykov" "epistulae_turgenev1" "epistulae_turgenev2" "memoir_annenkov" "memoir_herzen" "memoir_panaev" "memoir_vigel" "travelog_bellinsgausen" "travelog_bronevsky" "travelog_davydov" "travelog_kruzenshtern" "travelog_litke"
"известия" 0 0 0.0166217124897059 0.0159709618874773 0.00862674537544828 0.0315446938504449 0.0053999179212476 0.0217653118969195 0.0196911155815265 0.00396568361776098 0 0.00123394331264422 0.00566356372024055 0.00282274568472753 0.00536023195185537 0 0.0356100544214527 0.00942329438371655
"москвы" 0.00995718410833416 0 0.00831085624485293 0.0188747731397459 0.0117077258666798 0.0273940762385443 0.0129598030109942 0.013542860735861 0.0228842694596119 0.0198284180888049 0.0243164050626755 0.0271467528781728 0.0159609523024961 0 0.0014618814414151 0.00125651818810077 0 0
"твои" 0 0 0.0226659715768716 0.0275862068965517 0.0191020790456355 0.0796918581484925 0.00323995075274856 0.013542860735861 0.0212876925205692 0 0 0.00246788662528843 0.00154460828733833 0 0.000974587627610067 0.00125651818810077 0 0
"адмирал" 0 0 0.000755532385895721 0 0 0 0 0.000483673597709322 0 0 0 0 0.00154460828733833 0.00776255063300072 0.117925102940818 0.00125651818810077 0.00619305294286135 0.00652381918872684
"могла" 0.059743104650005 0 0.00679979147306149 0.0101633393829401 0.00862674537544828 0.00747111170142117 0.00323995075274856 0.0043530623793839 0.00478973081712808 0.0317254689420878 0.010942382278204 0.00616971656322109 0.0339813823214433 0.0084682370541826 0.0126696391589309 0.00628259094050386 0.0239980801535877 0.0159471135724434
"пишет" 0.0298715523250025 0 0.0181327772614973 0.0116152450090744 0.0166372946526503 0.0332049408952052 0.0367194418644837 0.0169285759198263 0.0175623463294696 0.00528757815701463 0.00729492151880266 0.0074036598758653 0.000514869429112777 0.000705686421181884 0.00243646906902517 0.00125651818810077 0 0.00434921279248456
"вследствие" 0 0 0.00226659715768716 0.0355716878402904 0.014172510259665 0.00083012352238013 0.0237596388534894 0.027085721471722 0.0154335770774127 0.00793136723552195 0.00729492151880266 0.0123394331264422 0.00772304143669165 0.00352843210590942 0.00974587627610067 0 0.00154826323571534 0.00434921279248456
"границу" 0 0 0.00906638863074866 0.00653357531760436 0.0357393736982857 0.00332049408952052 0.0340194829038599 0.0169285759198263 0.0127726155123415 0.0185065235495512 0.00729492151880266 0.0185091496896633 0.0113271274404811 0 0.00487293813805034 0 0 0.00217460639624228
"наша" 0 0 0.0158661801038101 0.0159709618874773 0.0110915297684335 0.0182627174923629 0.0102598440503704 0.0106408191496051 0.00745069238219923 0.00925326177477561 0.0194531240501404 0.00493577325057687 0.00720817200757888 0.00635117779063695 0.0243646906902517 0.00753910912860464 0.00774131617857668 0.015222244773696
"роман" 0 0 0.00528872670127005 0.00725952813067151 0.0536090605474286 0.0141120998804622 0.00701989329762188 0.0353081726327805 0.0250130387116689 0.0105751563140293 0.00121582025313378 0.00616971656322109 0.00257434714556388 0.000705686421181884 0 0 0 0
"вдоль" 0 0.0381351892458766 0.000755532385895721 0 0 0 0 0.000483673597709322 0.00212876925205692 0.00132189453925366 0 0.00246788662528843 0.00411895543290222 0.0416354988497311 0.0136442267865409 0.0175912546334108 0.0239980801535877 0.0869842558496912
"крепости" 0 0.00953379731146916 0.000755532385895721 0.00217785843920145 0.000616196098246306 0.00166024704476026 0.00053999179212476 0.000967347195418644 0.00106438462602846 0.00264378907850732 0.00729492151880266 0 0.0066933025784661 0.0268160840049116 0.0833272421606608 0.00251303637620155 0.0108378426500074 0.010148163182464
"schillerstrasse" 0 0 0 0 0 0 0 0.12865717699068 0.00372534619109962 0 0 0 0 0 0 0 0 0
"жители" 0 0.0190675946229383 0.00151106477179144 0 0 0.00083012352238013 0 0.000967347195418644 0.000532192313014231 0 0.00607910126566888 0 0.00566356372024055 0.0444582445344587 0.0350851545939624 0.0527737639002325 0.0379324492750257 0.0159471135724434
"напишу" 0.0298715523250025 0 0.0143551153320187 0.0116152450090744 0.0412851385825025 0.00498074113428078 0.013499794803119 0.0357918462304898 0.0303349618418112 0.00264378907850732 0 0.00246788662528843 0 0 0 0.00125651818810077 0 0
"спасибо" 0.00995718410833416 0 0.00302212954358289 0.000725952813067151 0.0338907854035468 0.0166024704476026 0.00377994254487332 0.0488510333686415 0.04151100041511 0 0.00121582025313378 0 0.00102973885822555 0 0.000974587627610067 0 0 0
"утром" 0.0298715523250025 0 0.000755532385895721 0 0.0357393736982857 0.00415061761190065 0.0334794911117351 0.027085721471722 0.0106438462602846 0 0.0352587873408795 0.0148073197517306 0.00411895543290222 0.00141137284236377 0.00389835051044027 0 0.002322394853573 0.00362434399373713
"чему" 0 0 0.0166217124897059 0.0254083484573503 0.0129401180631724 0.012451852835702 0.00701989329762188 0.0140265343335703 0.0106438462602846 0.0105751563140293 0.0121582025313378 0.0135733764390864 0.0113271274404811 0.00493980494827319 0.00633481957946544 0.0125651818810077 0.0170308955928687 0.010148163182464
"числе" 0 0.0190675946229383 0.00453319431537433 0.00508166969147005 0.00985913757194089 0.00913135874618143 0.01133982763462 0.00870612475876779 0.00372534619109962 0.00793136723552195 0.010942382278204 0.0148073197517306 0.0226542548809622 0.0218762790566384 0.0253392783178618 0.0188477728215116 0.00387065808928834 0.00652381918872684
"жене" 0.0199143682166683 0 0.00151106477179144 0.0029038112522686 0.00616196098246306 0.00913135874618143 0.00971985225824567 0.0623938941045025 0.0335281157198965 0.00660947269626829 0.00364746075940133 0.00493577325057687 0.00617843314935332 0.00141137284236377 0.000974587627610067 0.00125651818810077 0.00154826323571534 0
"летом" 0 0 0.0151106477179144 0.00943738656987296 0.0154049024561576 0.00415061761190065 0.0264595978141132 0.00483673597709322 0.0106438462602846 0.0105751563140293 0.00364746075940133 0.0074036598758653 0.0113271274404811 0.00352843210590942 0.00925858246229564 0.0452346547716278 0.011611974267865 0.010148163182464
"льда" 0 0 0 0 0 0 0 0 0 0 0.00121582025313378 0 0 0.116438259495011 0.000487293813805034 0.00502607275240309 0 0.0717620110759952
"нашему" 0.00995718410833416 0.0381351892458766 0.00982192101664438 0.00653357531760436 0.00924294147369459 0.00747111170142117 0.00161997537637428 0.012091839942733 0.0106438462602846 0.00396568361776098 0.00364746075940133 0.011105489813798 0.00463382486201499 0.0310502025320029 0.0185171649245913 0.00502607275240309 0.0340617911857374 0.0123227695787063
"решительно" 0 0 0.0203993744191845 0.029038112522686 0.0215668634386207 0.0083012352238013 0.0161997537637428 0.0222489854946288 0.01383700013837 0.0132189453925366 0.00972656202507021 0.0123394331264422 0.00514869429112777 0 0.00536023195185537 0.00125651818810077 0.000774131617857668 0.00362434399373713
"дай" 0 0 0.0264436335063503 0.0217785843920145 0.00739435317895567 0.0514676583875681 0.0053999179212476 0.0314387838511059 0.0186267309554981 0.00132189453925366 0.00729492151880266 0.00370182993793265 0.00205947771645111 0.00141137284236377 0.000487293813805034 0.00125651818810077 0.00154826323571534 0
"журнала" 0 0 0.00604425908716577 0.0043557168784029 0.0431337268772414 0.0166024704476026 0.0259196060219885 0.0116081663450237 0.0122404231993273 0.0317254689420878 0 0.0357843560666823 0.00308921657467666 0.000705686421181884 0 0 0.000774131617857668 0.00652381918872684
"затем" 0.0298715523250025 0 0.00377766192947861 0.0181488203266788 0.030193608814069 0 0.053999179212476 0.000967347195418644 0.00159657693904269 0.050231992491639 0.00486328101253511 0.017275206377019 0.00875278029491721 0 0.0014618814414151 0 0 0.00434921279248456
"снег" 0.00995718410833416 0.00953379731146916 0.00831085624485293 0.0014519056261343 0.00123239219649261 0.00664098817904104 0.0026999589606238 0.00338571518396525 0.00372534619109962 0 0.00972656202507021 0 0.00154460828733833 0.0945619804383724 0.00389835051044027 0.0653389457812402 0.00619305294286135 0.00869842558496912
"состоит" 0.00995718410833416 0.0286013919344075 0.0128440505602273 0.0043557168784029 0.00431337268772414 0.00249037056714039 0.00863986867399616 0.0140265343335703 0.00851507700822769 0.00660947269626829 0.00243164050626755 0 0.00205947771645111 0.023993338320184 0.0136442267865409 0.0201042910096124 0.0479961603071754 0.0144973759749485
"душе" 0 0.0190675946229383 0.0196438420332888 0.0892921960072595 0.0147887063579113 0.00664098817904104 0.00431993433699808 0.00628775677022118 0.00532192313014231 0.0158627344710439 0.0194531240501404 0.0074036598758653 0.00617843314935332 0 0.00194917525522013 0.00502607275240309 0 0
"именем" 0 0 0.00604425908716577 0.0029038112522686 0.00554576488421675 0.0083012352238013 0.00323995075274856 0.00822245116105847 0.00532192313014231 0.00793136723552195 0 0.00863760318850952 0.0339813823214433 0.00282274568472753 0.0253392783178618 0.0188477728215116 0.0317393963321644 0.00942329438371655
"истории" 0.00995718410833416 0.00953379731146916 0.0219104391909759 0.00362976406533575 0.00862674537544828 0.0174325939699827 0.00971985225824567 0.00918979835647711 0.0117082308863131 0.0647728324234293 0.0182373037970067 0.0222109796275959 0.00772304143669165 0.00705686421181884 0.00487293813805034 0.00502607275240309 0.00619305294286135 0.00652381918872684
"плавание" 0 0 0.000755532385895721 0 0.000616196098246306 0 0 0 0 0 0 0 0.000514869429112777 0.0621004050640058 0.0209536339936165 0.00376955456430232 0.0588340029571828 0.0398677839311085
"je" 0.00995718410833416 0 0.00226659715768716 0 0 0.0855027228051534 0.0701989329762188 0.00290204158625593 0.0101116539472704 0.00132189453925366 0.00364746075940133 0 0.000514869429112777 0 0 0 0 0.000724868798747427
"конца" 0 0.00953379731146916 0.00528872670127005 0.00725952813067151 0.0147887063579113 0.00332049408952052 0.0205196881007409 0.0125755135404424 0.02767400027674 0.0145408399317902 0.0182373037970067 0.0148073197517306 0.00875278029491721 0.0148194148448196 0.0043856443242453 0.00628259094050386 0.00309652647143067 0.00797355678622169
"любви" 0.0199143682166683 0.00953379731146916 0.013599582946123 0.0428312159709619 0.0104753336701872 0.0207530880595033 0.00161997537637428 0.00725510396563983 0.006918500069185 0.0118970508532829 0.0158056632907391 0.011105489813798 0.0154460828733833 0 0.0190044587383963 0.00753910912860464 0.00619305294286135 0
"небо" 0.0199143682166683 0.00953379731146916 0.0203993744191845 0.0108892921960073 0.00184858829473892 0.00166024704476026 0.0026999589606238 0.00241836798854661 0.00478973081712808 0.00132189453925366 0.00364746075940133 0.00246788662528843 0.00772304143669165 0.0621004050640058 0.0248519845040567 0.0138217000691085 0.0131602375035804 0.00724868798747427
"югу" 0 0.00953379731146916 0.000755532385895721 0 0 0 0 0.000483673597709322 0.000532192313014231 0 0 0 0 0.0980904125442818 0.00877128864849061 0.00753910912860464 0.0309652647143067 0.0434921279248456
"говоря" 0.00995718410833416 0.0381351892458766 0.00453319431537433 0.00725952813067151 0.00862674537544828 0.00996148226856156 0.0161997537637428 0.0193469439083729 0.0255452310246831 0.0158627344710439 0.0255322253158093 0.0160412630643748 0.0102973885822555 0.00211705926354565 0.00633481957946544 0.011308663692907 0.00387065808928834 0.00362434399373713
"деревне" 0.0199143682166683 0.00953379731146916 0.0105774534025401 0.0196007259528131 0.0172534907508966 0.0182627174923629 0.00917986046612091 0.0145102079312797 0.0298027695287969 0 0.0206689443032742 0.00123394331264422 0.013901474586045 0 0.00487293813805034 0.00251303637620155 0.002322394853573 0.00652381918872684
"получили" 0 0 0.027199165892246 0.014519056261343 0.0104753336701872 0.00581086465666091 0.0199796963086161 0.0188632703106636 0.0186267309554981 0.00396568361776098 0.00121582025313378 0.00246788662528843 0.0066933025784661 0.0084682370541826 0.00779670102088054 0.00376955456430232 0.0147085007392957 0.00434921279248456
"поутру" 0 0 0.00528872670127005 0.0014519056261343 0.00123239219649261 0.00415061761190065 0.00053999179212476 0.00241836798854661 0.00372534619109962 0 0.00243164050626755 0 0.0108122580113683 0.023993338320184 0.00682211339327047 0.0565433184645348 0.0332876595678797 0.0565397663022993
"василий" 0 0.0190675946229383 0.00528872670127005 0.00217785843920145 0.0425175307789951 0.00747111170142117 0.0610190725100978 0.014993881528989 0.00106438462602846 0 0.00364746075940133 0.0074036598758653 0.00823791086580443 0 0 0 0.00309652647143067 0
"востоку" 0.00995718410833416 0.00953379731146916 0 0 0.000616196098246306 0 0 0 0 0 0 0 0.000514869429112777 0.072685701381734 0.0058475257656604 0.00502607275240309 0.0348359228035951 0.0703122734785004
"европы" 0 0 0.00831085624485293 0.0029038112522686 0.00184858829473892 0.00581086465666091 0.0226796552692399 0.00822245116105847 0.0489616927973092 0.0396568361776097 0.00121582025313378 0.00246788662528843 0.00926764972402999 0.00493980494827319 0.00974587627610067 0 0.00541892132500368 0.00289947519498971
"острове" 0 0.00953379731146916 0.00226659715768716 0.00798548094373866 0.000616196098246306 0.00166024704476026 0 0.0043530623793839 0 0 0 0.00123394331264422 0.00102973885822555 0.0550435408521869 0.0136442267865409 0.027643400138217 0.0379324492750257 0.0420423903273507
"проч" 0 0.0286013919344075 0.0543983317844919 0.0246823956442831 0.0104753336701872 0.0298844468056847 0.0145797783873685 0.000483673597709322 0.00159657693904269 0.0264378907850732 0.0121582025313378 0.00863760318850952 0.00102973885822555 0.00987960989654637 0.00536023195185537 0.00628259094050386 0.00154826323571534 0.000724868798747427
"сердца" 0 0.0190675946229383 0.0211549068050802 0.0188747731397459 0.00616196098246306 0.0307145703280648 0.00971985225824567 0.00628775677022118 0.0122404231993273 0.0198284180888049 0.0170214835438729 0.0135733764390864 0.01853529944806 0.00282274568472753 0.0121823453451258 0 0.002322394853573 0
"другую" 0 0 0.0113329857884358 0.0101633393829401 0.0147887063579113 0.00747111170142117 0.00701989329762188 0.00532040957480254 0.00904726932124192 0.0145408399317902 0.0231005848095418 0.0074036598758653 0.00926764972402999 0.0148194148448196 0.0238773968764467 0.01633473644531 0.00696718456071901 0.0108730319812114
"залива" 0 0 0.000755532385895721 0 0 0 0 0.00145102079312797 0 0.00132189453925366 0 0.00246788662528843 0 0.0416354988497311 0.0136442267865409 0.0138217000691085 0.0797355566393398 0.0405926527298559
"пользу" 0 0.00953379731146916 0.0120885181743315 0.0210526315789474 0.0203344712421281 0.00996148226856156 0.0140397865952438 0.0125755135404424 0.0143691924513842 0.0145408399317902 0.00486328101253511 0.011105489813798 0.00566356372024055 0.00917392347536449 0.00974587627610067 0.00753910912860464 0.00774131617857668 0.00724868798747427
"et" 0 0.00953379731146916 0.000755532385895721 0 0.000616196098246306 0.0863328463275335 0.053999179212476 0.0106408191496051 0.0154335770774127 0.00132189453925366 0.00121582025313378 0 0.00154460828733833 0 0.000487293813805034 0 0 0
"ветра" 0.0199143682166683 0 0.00151106477179144 0 0 0 0.00053999179212476 0 0.00106438462602846 0.00132189453925366 0.00121582025313378 0 0.000514869429112777 0.060689032221642 0.0277757473868869 0.0138217000691085 0.0379324492750257 0.0362434399373713
"мили" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0733913878029159 0.00243646906902517 0.00125651818810077 0.0387065808928834 0.074661486270985
"душевно" 0 0 0.00528872670127005 0.0159709618874773 0.060387217628138 0.00166024704476026 0.0151197701794933 0.0227326590923381 0.0271418079637258 0.00132189453925366 0.00243164050626755 0.00493577325057687 0 0 0 0 0 0
"общества" 0.0199143682166683 0 0.00377766192947861 0.0029038112522686 0.00862674537544828 0.00083012352238013 0.0199796963086161 0.0116081663450237 0.00212876925205692 0.0449444143346244 0.0170214835438729 0.0074036598758653 0.0365557294670072 0.0190535333719109 0.00536023195185537 0.00251303637620155 0.00464478970714601 0
"первое" 0.00995718410833416 0 0.0105774534025401 0.0210526315789474 0.00739435317895567 0.00747111170142117 0.00431993433699808 0.00628775677022118 0.0117082308863131 0.0185065235495512 0.010942382278204 0.011105489813798 0.0159609523024961 0.0190535333719109 0.00682211339327047 0.0213608091977131 0.0123861058857227 0.0123227695787063
"пошли" 0.0796574728666733 0 0.00453319431537433 0.0043557168784029 0.00616196098246306 0.00415061761190065 0.00377994254487332 0.0043530623793839 0.00106438462602846 0.00528757815701463 0.00851074177193644 0.00370182993793265 0.00360408600378944 0.0338729482167304 0.0272884535730819 0.0175912546334108 0.0387065808928834 0.0144973759749485
"тобою" 0 0.0190675946229383 0.0415542812242647 0.0275862068965517 0.00554576488421675 0.0597688936113694 0.0026999589606238 0.0178959231152449 0.0164979617034412 0 0.00243164050626755 0.00246788662528843 0.00308921657467666 0 0.000974587627610067 0.00125651818810077 0 0
"извините" 0 0 0.0256881011204545 0.00362976406533575 0.0338907854035468 0.00913135874618143 0.0442793269542303 0.0198306175060822 0.0133048078253558 0 0.00243164050626755 0.0074036598758653 0 0 0 0 0 0
"алексеевич" 0.0298715523250025 0 0 0 0.0184858829473892 0.00498074113428078 0.0151197701794933 0.0261183742763034 0.06918500069185 0 0.00121582025313378 0 0.00360408600378944 0 0 0 0 0
"болен" 0.00995718410833416 0 0.0113329857884358 0.0108892921960073 0.0203344712421281 0.0132819763580821 0.0728988919368426 0.00773877756334915 0.00478973081712808 0.00132189453925366 0.00729492151880266 0.00123394331264422 0.00102973885822555 0 0.000487293813805034 0.00502607275240309 0.00154826323571534 0.00144973759749485
"зачем" 0.0298715523250025 0.00953379731146916 0.0219104391909759 0.029038112522686 0.0252640400280985 0.0232434586266436 0.0080998768818714 0.0101571455518958 0.00851507700822769 0.00264378907850732 0.0279638658220769 0.0074036598758653 0.0149312134442705 0 0.000974587627610067 0.00125651818810077 0 0.00144973759749485
"лето" 0 0.00953379731146916 0.0302212954358289 0.0108892921960073 0.00677815708070937 0.00747111170142117 0.0307795321511113 0.00773877756334915 0.0106438462602846 0.00528757815701463 0.00364746075940133 0.011105489813798 0.0128717357278194 0.000705686421181884 0.0014618814414151 0.0125651818810077 0.00619305294286135 0.0195714575661805
"мимо" 0.0199143682166683 0.0476689865573458 0.0181327772614973 0.00943738656987296 0.00308098049123153 0.00747111170142117 0.00161997537637428 0.000967347195418644 0.00212876925205692 0.00528757815701463 0.0158056632907391 0.0074036598758653 0.00463382486201499 0.0444582445344587 0.0180298711107862 0.0226173273858139 0.0178050272107264 0.0137725071762011
"хочется" 0.00995718410833416 0.0381351892458766 0.0211549068050802 0.0196007259528131 0.0264964322245912 0.0282241997609244 0.0118798194267447 0.0222489854946288 0.0180945386424838 0 0.00607910126566888 0.00370182993793265 0.00514869429112777 0 0.000974587627610067 0 0 0
"например" 0 0.0190675946229383 0.00679979147306149 0.0123411978221416 0.00985913757194089 0.00249037056714039 0.0215996716849904 0.00386938878167457 0.00957946163425616 0.0409787307168634 0.0158056632907391 0.00987154650115374 0.0123568662987066 0.00141137284236377 0.00730940720707551 0.0125651818810077 0.013934369121438 0.0173968511699382
"отца" 0 0.00953379731146916 0.00453319431537433 0.00508166969147005 0.00554576488421675 0.0207530880595033 0.00053999179212476 0.00386938878167457 0.00585411544315654 0.00528757815701463 0.0948339797444346 0.00616971656322109 0.0329516434632177 0.00211705926354565 0.00974587627610067 0.011308663692907 0.00387065808928834 0.00144973759749485
"читать" 0 0 0.0151106477179144 0.0217785843920145 0.0184858829473892 0.0141120998804622 0.015659761971618 0.0154775551266983 0.0180945386424838 0.00528757815701463 0.0182373037970067 0.0197430930023075 0.0066933025784661 0.00211705926354565 0.00487293813805034 0.00251303637620155 0.000774131617857668 0.00144973759749485
"чуть" 0.0298715523250025 0 0.0151106477179144 0.00871143375680581 0.00677815708070937 0.0199229645371231 0.01133982763462 0.0222489854946288 0.0244808463986546 0.0171846290102976 0.0182373037970067 0.0246788662528843 0.00463382486201499 0 0.00779670102088054 0 0 0.00144973759749485
"новый" 0.00995718410833416 0.0190675946229383 0.0105774534025401 0.00725952813067151 0.00801054927720198 0.00581086465666091 0.00917986046612091 0.00918979835647711 0.0164979617034412 0.0198284180888049 0.0267480455689431 0.0135733764390864 0.0205947771645111 0.00635117779063695 0.0116950515313208 0.00753910912860464 0.00619305294286135 0.00579895038997941
"известие" 0 0 0.00982192101664438 0.0101633393829401 0.00862674537544828 0.0132819763580821 0.0140397865952438 0.0246673534831754 0.0223520771465977 0.00264378907850732 0 0.00123394331264422 0.00875278029491721 0.00352843210590942 0.0116950515313208 0.00125651818810077 0.0100637110321497 0.0123227695787063
"начали" 0.00995718410833416 0.00953379731146916 0.00302212954358289 0.0014519056261343 0.00492956878597045 0 0.0026999589606238 0.00241836798854661 0.000532192313014231 0 0.00486328101253511 0.0148073197517306 0.0308921657467666 0.0134080420024558 0.028750335014497 0.0314129547025193 0.0332876595678797 0.00434921279248456
"значит" 0.0298715523250025 0.0286013919344075 0.0203993744191845 0.0217785843920145 0.0289612166175764 0.0107916057909417 0.0102598440503704 0.013542860735861 0.0143691924513842 0.00396568361776098 0.00851074177193644 0.00493577325057687 0.00257434714556388 0 0.0116950515313208 0.011308663692907 0.000774131617857668 0.00289947519498971
"лазаревскому" 0 0 0 0 0.154665220659823 0 0.00161997537637428 0 0 0 0 0 0 0 0 0 0 0
"паруса" 0 0 0 0 0 0 0 0 0.00106438462602846 0 0 0 0 0.0635117779063695 0.0375216236629876 0.0100521455048062 0.0371583176571681 0.0210211951636754
"печатать" 0.00995718410833416 0.00953379731146916 0.00302212954358289 0.0058076225045372 0.052376668350936 0.0207530880595033 0.0394194008251075 0.0154775551266983 0.00798288469521346 0 0 0.00370182993793265 0.00257434714556388 0 0 0.00251303637620155 0 0
"слава" 0 0.00953379731146916 0.0355100221370989 0.0246823956442831 0.00431337268772414 0.044826670208527 0.00701989329762188 0.0145102079312797 0.00957946163425616 0.00132189453925366 0.010942382278204 0.00123394331264422 0.00772304143669165 0 0.00730940720707551 0.00251303637620155 0.00464478970714601 0.000724868798747427
"сторон" 0.0199143682166683 0.00953379731146916 0.00755532385895721 0.0210526315789474 0.000616196098246306 0.00083012352238013 0.00431993433699808 0.00338571518396525 0.00425753850411385 0.0396568361776097 0.00972656202507021 0.00123394331264422 0.00514869429112777 0.023993338320184 0.0238773968764467 0.0100521455048062 0.011611974267865 0.0231958015599177
"добры" 0 0 0.00453319431537433 0.0043557168784029 0.0123239219649261 0 0.0847787113635873 0.0207979647015008 0.0101116539472704 0 0 0.00246788662528843 0 0 0 0 0 0
"намерен" 0 0 0.0128440505602273 0.00798548094373866 0.00492956878597045 0.0232434586266436 0.0053999179212476 0.029987763057978 0.0324637310938681 0.00528757815701463 0 0.00493577325057687 0.00411895543290222 0.00987960989654637 0.00389835051044027 0 0.011611974267865 0.00217460639624228
"помню" 0.0298715523250025 0.0190675946229383 0.0226659715768716 0.0166969147005445 0.0154049024561576 0.00664098817904104 0.00755988508974664 0.0111244927473144 0.0143691924513842 0.0105751563140293 0.0255322253158093 0.0357843560666823 0.0169906911607216 0.000705686421181884 0.00194917525522013 0.00125651818810077 0.000774131617857668 0
"св" 0 0.22881113547526 0 0.00217785843920145 0.00184858829473892 0.00415061761190065 0.00323995075274856 0.000483673597709322 0.00266096156507115 0 0.00607910126566888 0.00123394331264422 0.00308921657467666 0.00987960989654637 0.0380089174767926 0.0125651818810077 0.0510926867786061 0.0188465887674331
"кораблей" 0 0 0.00151106477179144 0 0 0 0 0 0 0 0 0.00123394331264422 0.000514869429112777 0.00493980494827319 0.0804034792778306 0.00125651818810077 0.0510926867786061 0.00652381918872684
"память" 0.00995718410833416 0.0286013919344075 0.00755532385895721 0.0043557168784029 0.00554576488421675 0.00581086465666091 0.0253796142298637 0.0203142911037915 0.0159657693904269 0.00396568361776098 0.0170214835438729 0.011105489813798 0.0144163440151578 0.00917392347536449 0.00730940720707551 0.00628259094050386 0.00464478970714601 0.00217460639624228
"болезни" 0.0298715523250025 0 0.0105774534025401 0.0217785843920145 0.0104753336701872 0.00083012352238013 0.0286195649826123 0.00725510396563983 0.0101116539472704 0.00793136723552195 0.00729492151880266 0.00370182993793265 0.00463382486201499 0.0169364741083652 0.00682211339327047 0.0150782182572093 0.013934369121438 0.00434921279248456
"земле" 0 0 0.00982192101664438 0.0152450090744102 0.00184858829473892 0.00332049408952052 0.00107998358424952 0.00338571518396525 0.00585411544315654 0.0171846290102976 0.00121582025313378 0.00123394331264422 0.0066933025784661 0.00987960989654637 0.0155934020417611 0.0175912546334108 0.011611974267865 0.0623387166922787
"корабли" 0 0 0 0 0 0.00083012352238013 0 0.000483673597709322 0 0.00132189453925366 0 0 0.000514869429112777 0.00282274568472753 0.0920985308091514 0.00125651818810077 0.0301911330964491 0.00942329438371655
"живет" 0.0298715523250025 0 0.0151106477179144 0.0166969147005445 0.00739435317895567 0.012451852835702 0.0259196060219885 0.0169285759198263 0.0170301540164554 0.0105751563140293 0.00607910126566888 0.00123394331264422 0.00205947771645111 0.000705686421181884 0.00633481957946544 0.0188477728215116 0.00774131617857668 0.00289947519498971
"отправился" 0 0 0.00982192101664438 0.00508166969147005 0.00308098049123153 0.00415061761190065 0.00161997537637428 0.000967347195418644 0.00478973081712808 0.00264378907850732 0.0145898430376053 0.0234449229402401 0.0180204300189472 0.011996669160092 0.015106108227956 0.027643400138217 0.013934369121438 0.0355185711386239
"половине" 0 0.00953379731146916 0.00528872670127005 0 0.0104753336701872 0.00083012352238013 0.00701989329762188 0.00532040957480254 0.00425753850411385 0.00396568361776098 0.00729492151880266 0.00987154650115374 0.00772304143669165 0.0416354988497311 0.00633481957946544 0.0125651818810077 0.0247722117714454 0.0326190959436342
"русский" 0 0.0286013919344075 0.00226659715768716 0.00653357531760436 0.00924294147369459 0.00332049408952052 0.00377994254487332 0.0183795967129542 0.0175623463294696 0.0264378907850732 0.0170214835438729 0.011105489813798 0.0257434714556388 0.00282274568472753 0.0102331700899057 0.0125651818810077 0 0.00652381918872684
"сер" 0 0 0.00151106477179144 0.0029038112522686 0.0351231776000394 0.00083012352238013 0.00485992612912284 0.0507857277594788 0.0372534619109962 0 0 0 0.000514869429112777 0 0 0 0 0
"собственно" 0 0.00953379731146916 0.00755532385895721 0.0101633393829401 0.022183059536867 0.00415061761190065 0.0210596798928656 0.0232163326900474 0.0127726155123415 0.0145408399317902 0.010942382278204 0.0074036598758653 0.00205947771645111 0.00282274568472753 0.00536023195185537 0.00753910912860464 0.00464478970714601 0.0108730319812114
"спб" 0 0 0.059687058485762 0.0029038112522686 0.0961265913264237 0.00249037056714039 0.00161997537637428 0.000483673597709322 0.00106438462602846 0 0 0 0 0 0 0 0 0.000724868798747427
"ума" 0.00995718410833416 0 0.0113329857884358 0.0159709618874773 0.00308098049123153 0.0174325939699827 0.00755988508974664 0.00386938878167457 0.00798288469521346 0.0356911525598488 0.0194531240501404 0.017275206377019 0.0396449460416838 0 0.0058475257656604 0.00125651818810077 0.000774131617857668 0
"фрегат" 0 0 0 0 0 0 0 0 0 0 0 0.00123394331264422 0 0.00635117779063695 0.109153814292328 0.00125651818810077 0.00928957941429202 0.00144973759749485
"шлюпа" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.169364741083652 0.0043856443242453 0 0 0
"граф" 0.0199143682166683 0.00953379731146916 0.00226659715768716 0.0014519056261343 0.00369717658947784 0.019092841014743 0.0118798194267447 0.00580408317251186 0.00159657693904269 0 0.0231005848095418 0.0234449229402401 0.0473679874783755 0 0.015106108227956 0.00125651818810077 0.00928957941429202 0
"делает" 0.00995718410833416 0.00953379731146916 0.0166217124897059 0.0181488203266788 0.00924294147369459 0.0174325939699827 0.0145797783873685 0.0116081663450237 0.0111760385732988 0.00793136723552195 0.00851074177193644 0.00493577325057687 0.00411895543290222 0.00211705926354565 0.0121823453451258 0.0213608091977131 0.00696718456071901 0.00869842558496912
"другими" 0.0199143682166683 0.00953379731146916 0.00755532385895721 0.014519056261343 0.00739435317895567 0.00166024704476026 0.00323995075274856 0.00918979835647711 0.00638630775617077 0.0290816798635805 0.00607910126566888 0.00863760318850952 0.0175055605898344 0.0127023555812739 0.0116950515313208 0.0175912546334108 0.0170308955928687 0.0130476383774537
