filename	character	wordcount
gurmyzhskaja_1.txt	Gurmyzhskaja	2003
gurmyzhskaja_2.txt	Gurmyzhskaja	2379
neschastlivtsev_1.txt	Neschastlivtsev	2020
neschastlivtsev_2.txt	Neschastlivtsev	2722
