"real_grigorovich" "real_krestovsky" "real_pisemsky" "real_pomyalovsky" "rom_bestuzhev" "rom_gogol" "rom_odoevsky" "rom_polevoy"
"глядя" 0.031161384811941 0.018067935437244 0.00826742359522694 0.0253320305431911 0.00762253220519857 0.0384039325626944 0 0.00515703161260378
"головой" 0.0031161384811941 0.0301132257287401 0.0523603494364373 0.021713169037021 0.00508168813679904 0.00384039325626944 0 0.00515703161260378
"женщина" 0.0031161384811941 0.0542038063117321 0.0165348471904539 0.0361886150617016 0.00508168813679904 0.00768078651253888 0.00310790651417205 0
"князю" 0 0.0391471934473621 0.0192906550555295 0 0 0 0 0.103140632252076
"минуты" 0.00623227696238821 0.012045290291496 0.0192906550555295 0.021713169037021 0.0101633762735981 0 0.0528344107409249 0
"ночью" 0.0249291078495528 0.00602264514574801 0 0.00361886150617016 0.0254084406839952 0.0268827527938861 0.0279711586275485 0.0154710948378114
"ох" 0.0934841544358231 0.00301132257287401 0.00826742359522694 0.00723772301234032 0.00254084406839952 0 0 0.0154710948378114
"пойдем" 0.0529743541802998 0.00602264514574801 0.00275580786507565 0.00723772301234032 0.00762253220519857 0.00384039325626944 0 0.072198442576453
"пять" 0.0342775232931351 0.0240905805829921 0.0192906550555295 0.00723772301234032 0.0127042203419976 0.00768078651253888 0.0124316260566882 0.00515703161260378
"слов" 0 0.018067935437244 0.0137790393253782 0.00361886150617016 0.0228675966155957 0.0192019662813472 0.0279711586275485 0.0257851580630189
"чему" 0.00623227696238821 0.012045290291496 0.0110232314603026 0.0361886150617016 0.0101633762735981 0.00384039325626944 0.0341869716558926 0.0206281264504151
"вид" 0.0218129693683587 0.0331245483016141 0.0110232314603026 0.0180943075308508 0.00762253220519857 0.00768078651253888 0.0186474390850323 0.00515703161260378
"воздухе" 0.0280452463307469 0 0.00275580786507565 0.0651395071110629 0.0203267525471962 0.00384039325626944 0.00621581302834411 0
"дороге" 0.0529743541802998 0.00602264514574801 0.00275580786507565 0.0108565845185105 0.0127042203419976 0.0384039325626944 0.00310790651417205 0
"ерши" 0 0.117441580342086 0 0 0 0 0 0
"иначе" 0.0031161384811941 0.0271019031558661 0.00551161573015129 0.0470451995802121 0.0152450644103971 0 0.0186474390850323 0.0103140632252076
"калиновича" 0 0 0.10747650673795 0 0 0 0 0
"которому" 0.00934841544358231 0.0361358708744881 0.0110232314603026 0.0180943075308508 0.00508168813679904 0.0115211797688083 0.0186474390850323 0.0206281264504151
"крик" 0.00934841544358231 0.00903396771862202 0.00275580786507565 0.0108565845185105 0.0228675966155957 0.0384039325626944 0.0124316260566882 0.0309421896756227
"ладно" 0.0841357389922408 0.012045290291496 0.00275580786507565 0.0108565845185105 0 0.0153615730250778 0 0
"петра" 0.00623227696238821 0 0.085430043817345 0 0.00762253220519857 0.00768078651253888 0.00310790651417205 0
"слышал" 0.0124645539247764 0.00301132257287401 0.0192906550555295 0.0361886150617016 0.0203267525471962 0.0230423595376167 0.00310790651417205 0.0103140632252076
"солнце" 0.00623227696238821 0 0.0110232314603026 0.0289508920493613 0.0330309728891938 0.0153615730250778 0.00932371954251616 0.0257851580630189
"спокойно" 0 0.0301132257287401 0.00826742359522694 0.0180943075308508 0.0101633762735981 0.0268827527938861 0.0155395325708603 0.0257851580630189
"столь" 0.0031161384811941 0.0271019031558661 0 0 0.0355718169575933 0.00768078651253888 0.0372948781700646 0.00515703161260378
"твоя" 0.0155806924059705 0 0.00826742359522694 0.00723772301234032 0.0304901288207943 0.0230423595376167 0.00932371954251616 0.0412562529008303
"тоном" 0.00623227696238821 0.0662490966032281 0.0385813101110591 0.00361886150617016 0 0 0 0
"читать" 0 0.00301132257287401 0.0688951966268912 0.021713169037021 0.00254084406839952 0.00768078651253888 0.00932371954251616 0.00515703161260378
"шапку" 0.0342775232931351 0 0 0.00361886150617016 0.0127042203419976 0.0614462921003111 0 0.0309421896756227
"бога" 0.0186968308871646 0.018067935437244 0.0220464629206052 0.00361886150617016 0.00508168813679904 0.00384039325626944 0.00621581302834411 0.0618843793512454
"вижу" 0.00623227696238821 0.00602264514574801 0.0110232314603026 0.00361886150617016 0.0279492847523947 0.0268827527938861 0.0217553455992044 0.0206281264504151
"давай" 0.0529743541802998 0.00602264514574801 0.00551161573015129 0.00723772301234032 0.00508168813679904 0.0422443258189639 0 0.0103140632252076
"десять" 0.0124645539247764 0.0361358708744881 0.0110232314603026 0.00361886150617016 0.0101633762735981 0.0268827527938861 0.0186474390850323 0
"идти" 0.0124645539247764 0.00602264514574801 0.0248022707856808 0.0144754460246806 0.00508168813679904 0.0230423595376167 0.0124316260566882 0.0360992212882265
"кое" 0.0218129693683587 0.0481811611659841 0.0110232314603026 0.0108565845185105 0.00762253220519857 0.0115211797688083 0 0.0103140632252076
"молча" 0.0249291078495528 0.0391471934473621 0.0110232314603026 0.021713169037021 0.00254084406839952 0.0115211797688083 0 0.0154710948378114
"одним" 0.00934841544358231 0.018067935437244 0.00551161573015129 0.00361886150617016 0.0254084406839952 0.00768078651253888 0.0372948781700646 0.0103140632252076
"понимаю" 0 0.01505661286437 0.0192906550555295 0.0144754460246806 0.0203267525471962 0 0.0341869716558926 0.0154710948378114
"почему" 0.0249291078495528 0.01505661286437 0.0192906550555295 0.0144754460246806 0.0127042203419976 0.00768078651253888 0.0186474390850323 0.00515703161260378
"примеч" 0 0 0 0 0.0965520745991818 0 0 0
"смотрел" 0.0031161384811941 0.00602264514574801 0.0110232314603026 0.0434263380740419 0.0177859084787967 0.00384039325626944 0.0124316260566882 0.0360992212882265
"султан" 0 0 0 0 0.0965520745991818 0 0 0
"ум" 0 0.00301132257287401 0.00275580786507565 0.021713169037021 0.0254084406839952 0.0192019662813472 0.0404027846842367 0.0103140632252076
"чай" 0.0716711850674644 0.00903396771862202 0.0165348471904539 0.00361886150617016 0.00254084406839952 0 0.00932371954251616 0.00515703161260378
"язык" 0.00623227696238821 0.00903396771862202 0.0137790393253782 0.00723772301234032 0.0101633762735981 0.0192019662813472 0.0279711586275485 0.0412562529008303
"ветер" 0.0186968308871646 0 0.00275580786507565 0.0253320305431911 0.0254084406839952 0.00768078651253888 0.0217553455992044 0.0206281264504151
"видя" 0.0031161384811941 0.021079258010118 0.00826742359522694 0 0.0279492847523947 0.0268827527938861 0.00310790651417205 0.0360992212882265
"гость" 0.0031161384811941 0 0.00826742359522694 0 0.0152450644103971 0.0153615730250778 0.00310790651417205 0.113454695477283
"готов" 0.0124645539247764 0.00903396771862202 0.0137790393253782 0.00361886150617016 0.0279492847523947 0.0307231460501555 0.00621581302834411 0.0154710948378114
"двор" 0.059206631142688 0.021079258010118 0.0110232314603026 0 0.00762253220519857 0.00384039325626944 0 0.0154710948378114
"другое" 0.0186968308871646 0.0271019031558661 0.0110232314603026 0.0108565845185105 0.00254084406839952 0.00768078651253888 0.0341869716558926 0.00515703161260378
"дядя" 0.0872518774734349 0 0.00275580786507565 0 0.00508168813679904 0 0.00932371954251616 0.0154710948378114
"книги" 0 0.012045290291496 0.0220464629206052 0.0180943075308508 0.00762253220519857 0 0.0435106911984088 0.0154710948378114
"моим" 0 0.00602264514574801 0.0165348471904539 0 0.0279492847523947 0 0.0341869716558926 0.0360992212882265
"посреди" 0.0280452463307469 0.00602264514574801 0.00275580786507565 0 0.0127042203419976 0.0192019662813472 0.0435106911984088 0.00515703161260378
"слава" 0.0031161384811941 0.021079258010118 0.0165348471904539 0 0.0304901288207943 0.0268827527938861 0 0.0206281264504151
"смотри" 0.0405098002555234 0.00602264514574801 0.0137790393253782 0.00723772301234032 0 0.0307231460501555 0.0124316260566882 0.0154710948378114
"стараясь" 0.0155806924059705 0.0572151288846061 0.0110232314603026 0 0.00508168813679904 0.0153615730250778 0.00310790651417205 0.0103140632252076
"толпы" 0.0218129693683587 0 0 0.00361886150617016 0.0203267525471962 0.0230423595376167 0.0310790651417205 0.0257851580630189
"целый" 0.0124645539247764 0.012045290291496 0.0275580786507565 0.0180943075308508 0.00762253220519857 0.0153615730250778 0.0217553455992044 0
"человеком" 0.00623227696238821 0.00903396771862202 0.0110232314603026 0.0398074765678718 0.00508168813679904 0.00768078651253888 0.0341869716558926 0.0103140632252076
"взгляд" 0.0155806924059705 0.0301132257287401 0.0137790393253782 0.0253320305431911 0.00508168813679904 0.0153615730250778 0.00621581302834411 0.00515703161260378
"волосы" 0.0280452463307469 0.00301132257287401 0.0192906550555295 0.00723772301234032 0.00508168813679904 0.0460847190752333 0.00932371954251616 0
"вполне" 0.00623227696238821 0.0361358708744881 0.0110232314603026 0.021713169037021 0.00762253220519857 0 0.0279711586275485 0
"груди" 0.00934841544358231 0.00903396771862202 0.00826742359522694 0.00723772301234032 0.0381126610259928 0.0115211797688083 0.00932371954251616 0.0206281264504151
"грудь" 0.0249291078495528 0.00602264514574801 0.0110232314603026 0.0180943075308508 0.0381126610259928 0.00384039325626944 0.00310790651417205 0
"кому" 0.0218129693683587 0.021079258010118 0.00275580786507565 0.021713169037021 0.0152450644103971 0.0192019662813472 0.00621581302834411 0.0103140632252076
"медленно" 0.0280452463307469 0.01505661286437 0.0110232314603026 0.0108565845185105 0.0203267525471962 0.0115211797688083 0.00932371954251616 0.00515703161260378
"милости" 0.0280452463307469 0.021079258010118 0.0137790393253782 0 0.0127042203419976 0.00384039325626944 0 0.0464132845134341
"мир" 0.0031161384811941 0.00903396771862202 0.00275580786507565 0.021713169037021 0.0101633762735981 0.00384039325626944 0.0310790651417205 0.0515703161260379
"нашей" 0.0031161384811941 0.01505661286437 0.00551161573015129 0.0144754460246806 0.0101633762735981 0.0230423595376167 0.0310790651417205 0.0206281264504151
"некогда" 0 0.00903396771862202 0.0248022707856808 0.0108565845185105 0.0101633762735981 0 0.0435106911984088 0.0154710948378114
"подхватил" 0.0218129693683587 0.00301132257287401 0.0496045415713616 0.00361886150617016 0.00254084406839952 0.0192019662813472 0 0.0154710948378114
"рад" 0.0249291078495528 0.012045290291496 0.0110232314603026 0.0180943075308508 0.0203267525471962 0.0115211797688083 0.0124316260566882 0
"ума" 0.00623227696238821 0.00602264514574801 0.0165348471904539 0.00361886150617016 0.0101633762735981 0.0192019662813472 0.0466185977125808 0.00515703161260378
"ближе" 0.0342775232931351 0.00602264514574801 0.00826742359522694 0.00723772301234032 0.0127042203419976 0.0115211797688083 0.0124316260566882 0.0257851580630189
"всему" 0.0186968308871646 0.00903396771862202 0.0165348471904539 0.0144754460246806 0.0101633762735981 0.0268827527938861 0.00621581302834411 0.0154710948378114
"девушки" 0 0.0240905805829921 0.00551161573015129 0.0180943075308508 0.0101633762735981 0.0576058988440416 0.00310790651417205 0
"должны" 0.0031161384811941 0.018067935437244 0.0192906550555295 0.021713169037021 0.00508168813679904 0 0.0372948781700646 0.00515703161260378
"другом" 0 0.012045290291496 0.0110232314603026 0.00723772301234032 0.0228675966155957 0.0153615730250778 0.0279711586275485 0.0154710948378114
"жил" 0.0155806924059705 0.00903396771862202 0.0248022707856808 0.0253320305431911 0.00508168813679904 0.00768078651253888 0.0186474390850323 0.00515703161260378
"конь" 0.0218129693683587 0 0 0 0.0558985695047895 0.0153615730250778 0.00310790651417205 0.00515703161260378
"кругом" 0.0373936617743292 0.00602264514574801 0.00275580786507565 0.00723772301234032 0.0304901288207943 0.00768078651253888 0.00310790651417205 0.0154710948378114
"левко" 0 0 0 0 0 0.13441376396943 0 0
"лицом" 0.0155806924059705 0.021079258010118 0.0248022707856808 0.00723772301234032 0.0101633762735981 0.0153615730250778 0.00932371954251616 0.00515703161260378
"некоторые" 0.0155806924059705 0.0240905805829921 0.0137790393253782 0.021713169037021 0.00508168813679904 0.00384039325626944 0.0248632521133764 0
"ответ" 0.00623227696238821 0.0481811611659841 0.0220464629206052 0 0 0.0153615730250778 0.0155395325708603 0
"продолжала" 0.0124645539247764 0.0361358708744881 0.0358255022459834 0.0108565845185105 0 0.0115211797688083 0 0
"путь" 0.0124645539247764 0.00301132257287401 0.00826742359522694 0.00361886150617016 0.0279492847523947 0.0192019662813472 0.0279711586275485 0.00515703161260378
"сафир" 0 0 0 0 0.0889295423939833 0 0 0
"станет" 0.0280452463307469 0.018067935437244 0.00826742359522694 0.00723772301234032 0.0127042203419976 0.0268827527938861 0 0.0154710948378114
"стороне" 0.0405098002555234 0.00301132257287401 0.00551161573015129 0.00361886150617016 0.0152450644103971 0.0230423595376167 0.00310790651417205 0.0257851580630189
"твоего" 0 0.00903396771862202 0.00275580786507565 0.00361886150617016 0.0355718169575933 0.00768078651253888 0.00310790651417205 0.0670414109638492
"тобой" 0.0280452463307469 0.012045290291496 0.0137790393253782 0.0108565845185105 0.0177859084787967 0 0.00310790651417205 0.0309421896756227
"тяжело" 0.0124645539247764 0.00903396771862202 0.0110232314603026 0.0434263380740419 0.0101633762735981 0.0192019662813472 0.00932371954251616 0
"t" 0 0.00301132257287401 0 0 0 0 0.10566882148185 0
"баба" 0.0405098002555234 0.00301132257287401 0.00275580786507565 0.021713169037021 0 0.0460847190752333 0 0.00515703161260378
"бодлевский" 0 0.102384967477716 0 0 0 0 0 0
"горы" 0.0186968308871646 0 0 0 0.0482760372995909 0.00768078651253888 0.00310790651417205 0.0309421896756227
"действительно" 0 0.0301132257287401 0.0330696943809078 0.0144754460246806 0 0 0.0248632521133764 0
"егорушка" 0 0 0 0.123041291209785 0 0 0 0
"менее" 0.0155806924059705 0.0271019031558661 0.00275580786507565 0.00723772301234032 0.0152450644103971 0.00384039325626944 0.0310790651417205 0
"молодого" 0 0.00602264514574801 0.0440929258412103 0.0253320305431911 0.00254084406839952 0.00768078651253888 0.0186474390850323 0
"обросимов" 0 0 0 0.123041291209785 0 0 0 0
"одном" 0.0218129693683587 0.012045290291496 0.0165348471904539 0 0.00762253220519857 0.0230423595376167 0.0217553455992044 0.00515703161260378
"пошла" 0.0529743541802998 0.00301132257287401 0.0248022707856808 0.0108565845185105 0 0.0115211797688083 0.00310790651417205 0
"прочь" 0.0186968308871646 0.00903396771862202 0.00551161573015129 0.0180943075308508 0.0228675966155957 0 0.0124316260566882 0.0257851580630189
"сей" 0 0.0240905805829921 0 0 0.0152450644103971 0.0230423595376167 0.0279711586275485 0.0257851580630189
"слишком" 0.0031161384811941 0.0301132257287401 0.0137790393253782 0.0108565845185105 0.0152450644103971 0.0192019662813472 0.0124316260566882 0
"словами" 0.0031161384811941 0.01505661286437 0 0.00723772301234032 0.0101633762735981 0.0192019662813472 0.0528344107409249 0
"сторон" 0.0342775232931351 0.00602264514574801 0.00551161573015129 0.00361886150617016 0.0101633762735981 0.0230423595376167 0.0124316260566882 0.0206281264504151
"судьба" 0 0.00602264514574801 0.00275580786507565 0.0253320305431911 0.0508168813679904 0.00384039325626944 0 0.0154710948378114
"таких" 0.0031161384811941 0.00602264514574801 0.0110232314603026 0.0398074765678718 0.00762253220519857 0.034563539306425 0.00932371954251616 0.00515703161260378
"узнать" 0.0124645539247764 0.021079258010118 0.00275580786507565 0.0289508920493613 0.00762253220519857 0.0307231460501555 0.00310790651417205 0.0103140632252076
"хочется" 0.00934841544358231 0.00301132257287401 0.00826742359522694 0.0398074765678718 0.0127042203419976 0.0192019662813472 0.00932371954251616 0.0154710948378114
"p" 0 0 0 0 0 0 0.10566882148185 0
"будь" 0.00623227696238821 0 0.00551161573015129 0.0144754460246806 0.0203267525471962 0.034563539306425 0 0.0412562529008303
"вечера" 0 0.0240905805829921 0.0165348471904539 0.0144754460246806 0.00508168813679904 0.034563539306425 0.00621581302834411 0.0103140632252076
"взять" 0.0155806924059705 0.012045290291496 0.0192906550555295 0.00723772301234032 0.00762253220519857 0.0192019662813472 0.00310790651417205 0.0309421896756227
"внимание" 0.0155806924059705 0.01505661286437 0.0248022707856808 0.0108565845185105 0.0127042203419976 0.00384039325626944 0.0124316260566882 0.00515703161260378
"вошел" 0.0249291078495528 0.012045290291496 0.0165348471904539 0.0108565845185105 0.0101633762735981 0 0.00621581302834411 0.0309421896756227
"выше" 0.0124645539247764 0.012045290291496 0 0.0144754460246806 0.0457351932311914 0 0.00932371954251616 0
"дать" 0.00934841544358231 0.0240905805829921 0.00275580786507565 0.00723772301234032 0.0127042203419976 0.0192019662813472 0.0248632521133764 0.00515703161260378
"знала" 0.0031161384811941 0.0451698385931101 0.0192906550555295 0.00723772301234032 0.0101633762735981 0 0.00932371954251616 0.00515703161260378
"известно" 0.0218129693683587 0.0331245483016141 0.0137790393253782 0.0108565845185105 0.00254084406839952 0.00768078651253888 0.0124316260566882 0
"княгини" 0 0.0933509997590942 0 0.00361886150617016 0 0 0 0.00515703161260378
"крепко" 0.00934841544358231 0.00301132257287401 0.0137790393253782 0.0180943075308508 0.0203267525471962 0.0115211797688083 0 0.0412562529008303
"михайлыча" 0 0 0.0909416595474963 0 0 0 0 0
"навстречу" 0.0186968308871646 0.00301132257287401 0.00826742359522694 0.00361886150617016 0.0304901288207943 0.0192019662813472 0 0.0257851580630189
"окна" 0.0155806924059705 0.00903396771862202 0.0248022707856808 0.00723772301234032 0.0101633762735981 0.0115211797688083 0.00932371954251616 0.0206281264504151
"повторил" 0.0124645539247764 0.01505661286437 0.0440929258412103 0 0.00508168813679904 0.00384039325626944 0.00932371954251616 0.0103140632252076
"посмотрел" 0.0124645539247764 0.00602264514574801 0.0192906550555295 0.0253320305431911 0.00508168813679904 0.0230423595376167 0.00932371954251616 0.0103140632252076
"самых" 0.00934841544358231 0.018067935437244 0.00551161573015129 0.00361886150617016 0.0203267525471962 0.0115211797688083 0.0217553455992044 0.0154710948378114
"своею" 0.0124645539247764 0.018067935437244 0 0.00361886150617016 0.0152450644103971 0.0153615730250778 0.0248632521133764 0.0206281264504151
"сидит" 0.00623227696238821 0.012045290291496 0.0137790393253782 0.0180943075308508 0 0.0460847190752333 0.00621581302834411 0.0154710948378114
"столько" 0.00623227696238821 0.018067935437244 0.0110232314603026 0 0.0152450644103971 0.0307231460501555 0.00932371954251616 0.0206281264504151
"честь" 0.0031161384811941 0.0240905805829921 0.0248022707856808 0.00723772301234032 0.0127042203419976 0.00768078651253888 0.00932371954251616 0.0154710948378114
"бежит" 0.0436259387367175 0 0.00551161573015129 0.0108565845185105 0.00254084406839952 0 0.0248632521133764 0.0206281264504151
"беспрестанно" 0.0124645539247764 0 0.0192906550555295 0 0.00762253220519857 0.0192019662813472 0.0372948781700646 0.00515703161260378
"большая" 0.0218129693683587 0.00602264514574801 0.0248022707856808 0.0253320305431911 0.00762253220519857 0.00768078651253888 0.00621581302834411 0
"брата" 0.0280452463307469 0 0.0220464629206052 0.00723772301234032 0.0127042203419976 0.00768078651253888 0.00310790651417205 0.0257851580630189
"будут" 0.0031161384811941 0.00602264514574801 0.00826742359522694 0.0253320305431911 0.0203267525471962 0.0115211797688083 0.0248632521133764 0
"верховского" 0 0 0 0 0.0813070101887847 0 0 0
"видит" 0.0124645539247764 0.00301132257287401 0.00826742359522694 0.021713169037021 0.00762253220519857 0.0153615730250778 0.0217553455992044 0.0206281264504151
"дети" 0 0.00903396771862202 0 0.0144754460246806 0.00762253220519857 0.0192019662813472 0.0279711586275485 0.0412562529008303
"молотову" 0 0 0 0.115803568197445 0 0 0 0
"москву" 0 0.00301132257287401 0.0110232314603026 0.00361886150617016 0 0 0 0.134082821927698
"найти" 0.0155806924059705 0.01505661286437 0 0.00723772301234032 0.0152450644103971 0.0115211797688083 0.0248632521133764 0.0154710948378114
"нашел" 0.00934841544358231 0.01505661286437 0.00551161573015129 0.0180943075308508 0.0177859084787967 0.00768078651253888 0.0186474390850323 0.0103140632252076
"образ" 0.0031161384811941 0.00903396771862202 0 0.0253320305431911 0.0152450644103971 0.00384039325626944 0.0310790651417205 0.0206281264504151
"ой" 0.0747873235486585 0.00301132257287401 0.00275580786507565 0.00723772301234032 0 0.0115211797688083 0 0.00515703161260378
"последний" 0.0124645539247764 0.0240905805829921 0.00275580786507565 0.00361886150617016 0.0330309728891938 0.00384039325626944 0.00932371954251616 0.00515703161260378
"постоянно" 0.0031161384811941 0.0331245483016141 0.0275580786507565 0.0144754460246806 0 0 0.0186474390850323 0
"рук" 0.0218129693683587 0.012045290291496 0.00275580786507565 0.00723772301234032 0.0101633762735981 0.0230423595376167 0.0155395325708603 0.0154710948378114
"рукой" 0.0249291078495528 0.012045290291496 0.00826742359522694 0.0180943075308508 0.0127042203419976 0.0115211797688083 0 0.0206281264504151
"самому" 0.0155806924059705 0.021079258010118 0.0137790393253782 0.021713169037021 0.0127042203419976 0.00384039325626944 0.00621581302834411 0.00515703161260378
"скажи" 0.031161384811941 0.00301132257287401 0.00826742359522694 0.00361886150617016 0.0203267525471962 0.0153615730250778 0.00310790651417205 0.0206281264504151
"трудно" 0.00623227696238821 0.012045290291496 0.0110232314603026 0.0398074765678718 0.0101633762735981 0.00384039325626944 0.0124316260566882 0.0103140632252076
"большой" 0.0031161384811941 0.00602264514574801 0.0248022707856808 0.0325697535555314 0.0127042203419976 0.00384039325626944 0.00621581302834411 0.0103140632252076
"воля" 0.0124645539247764 0.012045290291496 0.00826742359522694 0.0108565845185105 0.0254084406839952 0.00768078651253888 0.00932371954251616 0.0103140632252076
"детей" 0.0031161384811941 0.00301132257287401 0.0165348471904539 0.0108565845185105 0.00508168813679904 0.0115211797688083 0.0404027846842367 0.0103140632252076
"думаешь" 0.0218129693683587 0.00301132257287401 0 0.00723772301234032 0.0152450644103971 0.0230423595376167 0.0124316260566882 0.0257851580630189
"думать" 0.0031161384811941 0.00903396771862202 0.00826742359522694 0.00723772301234032 0.0101633762735981 0.0153615730250778 0.0310790651417205 0.0206281264504151
"коней" 0 0 0 0 0.0635211017099881 0.0115211797688083 0 0.0154710948378114
"лицу" 0.00934841544358231 0.00903396771862202 0.0192906550555295 0.0108565845185105 0.0127042203419976 0.0268827527938861 0.00310790651417205 0.0103140632252076
"москве" 0 0.00903396771862202 0.0137790393253782 0 0 0 0 0.118611727089887
"помалу" 0.0218129693683587 0.00903396771862202 0.00551161573015129 0.0108565845185105 0.0152450644103971 0.0153615730250778 0.0186474390850323 0
"помилуй" 0.00623227696238821 0 0.0496045415713616 0.0108565845185105 0.00254084406839952 0.00384039325626944 0 0.0309421896756227
"пошли" 0.0218129693683587 0 0.0137790393253782 0.021713169037021 0.00762253220519857 0.0115211797688083 0.00310790651417205 0.0309421896756227
"ради" 0.00623227696238821 0.0361358708744881 0.0110232314603026 0 0.00508168813679904 0 0.0124316260566882 0.0360992212882265
"редко" 0.0124645539247764 0.00602264514574801 0.00551161573015129 0.0506640610863822 0.0152450644103971 0 0.00932371954251616 0
"сидела" 0.00623227696238821 0.01505661286437 0.0358255022459834 0.00723772301234032 0.00254084406839952 0.0153615730250778 0.00310790651417205 0.0154710948378114
"состояние" 0.0031161384811941 0.021079258010118 0.00826742359522694 0.0144754460246806 0.00254084406839952 0.00384039325626944 0.0435106911984088 0
"страшно" 0.0031161384811941 0.00903396771862202 0.00826742359522694 0.021713169037021 0.0101633762735981 0.0230423595376167 0.0155395325708603 0.0154710948378114
"сына" 0.0155806924059705 0.0240905805829921 0.00551161573015129 0.00723772301234032 0.00762253220519857 0.0115211797688083 0.00621581302834411 0.0309421896756227
"шею" 0.0280452463307469 0.00602264514574801 0.00551161573015129 0.021713169037021 0.0127042203419976 0.0230423595376167 0 0.00515703161260378
"ясно" 0.0155806924059705 0.01505661286437 0.00551161573015129 0.0253320305431911 0.00254084406839952 0.0153615730250778 0.0186474390850323 0.00515703161260378
"вечер" 0 0.00301132257287401 0.0220464629206052 0.0253320305431911 0.0101633762735981 0.0268827527938861 0.00310790651417205 0.0103140632252076
"видишь" 0.00934841544358231 0.012045290291496 0.00275580786507565 0 0.00762253220519857 0.0307231460501555 0.00310790651417205 0.0515703161260379
"воскликнул" 0.0186968308871646 0.00301132257287401 0.0413371179761347 0 0.00508168813679904 0 0.00932371954251616 0.0154710948378114
"доме" 0.0031161384811941 0.021079258010118 0.0248022707856808 0.00361886150617016 0.0101633762735981 0.00768078651253888 0.00932371954251616 0.0154710948378114
"женщины" 0 0.0271019031558661 0.00826742359522694 0.021713169037021 0.0203267525471962 0 0.00932371954251616 0.00515703161260378
"жены" 0.00934841544358231 0.0361358708744881 0.0110232314603026 0 0.0127042203419976 0.00384039325626944 0.00932371954251616 0.0103140632252076
"лес" 0.00934841544358231 0 0.00275580786507565 0.0253320305431911 0.0203267525471962 0.0230423595376167 0 0.0257851580630189
"минут" 0.00623227696238821 0.0391471934473621 0.0165348471904539 0.0108565845185105 0.00508168813679904 0.00384039325626944 0.00310790651417205 0.0103140632252076
"множество" 0.00934841544358231 0 0 0.0180943075308508 0.0203267525471962 0 0.00621581302834411 0.0618843793512454
"могут" 0 0.00602264514574801 0.0110232314603026 0.021713169037021 0.0152450644103971 0 0.0341869716558926 0.00515703161260378
"нарочно" 0.00623227696238821 0.00602264514574801 0.0192906550555295 0.0180943075308508 0.0152450644103971 0.0192019662813472 0.00310790651417205 0.0103140632252076
"никак" 0.0342775232931351 0.018067935437244 0.00826742359522694 0.00361886150617016 0.00762253220519857 0.00384039325626944 0.0124316260566882 0.00515703161260378
"ногами" 0.0155806924059705 0.00301132257287401 0.00551161573015129 0 0.0228675966155957 0.034563539306425 0.00621581302834411 0.0103140632252076
"очередь" 0.0155806924059705 0.012045290291496 0.0413371179761347 0.00361886150617016 0.00762253220519857 0 0.00621581302834411 0
"первая" 0.0031161384811941 0.01505661286437 0.0192906550555295 0.0180943075308508 0.0127042203419976 0.00384039325626944 0.0124316260566882 0.0103140632252076
"пойду" 0.0467420772179116 0.012045290291496 0.00551161573015129 0.00723772301234032 0.00254084406839952 0.0153615730250778 0 0.0103140632252076
"сила" 0.0124645539247764 0.00602264514574801 0.00551161573015129 0.0253320305431911 0.00254084406839952 0.0153615730250778 0.0279711586275485 0.00515703161260378
"собой" 0.00623227696238821 0.00903396771862202 0.0358255022459834 0.00723772301234032 0.0177859084787967 0 0 0.0154710948378114
"спасибо" 0.0560904926614939 0.00301132257287401 0 0.0108565845185105 0.00508168813679904 0.00384039325626944 0.00310790651417205 0.0206281264504151
"старика" 0.0249291078495528 0 0.0192906550555295 0.0253320305431911 0.00508168813679904 0 0.00310790651417205 0.0257851580630189
"третий" 0.00934841544358231 0.00602264514574801 0.0137790393253782 0.0108565845185105 0.0127042203419976 0.0192019662813472 0.0155395325708603 0.0103140632252076
"ха" 0.0654389081050762 0.00903396771862202 0.00826742359522694 0 0 0 0 0.0154710948378114
"хотите" 0.00934841544358231 0.00301132257287401 0.0192906550555295 0.0180943075308508 0.00254084406839952 0.0153615730250778 0.0186474390850323 0.0154710948378114
"части" 0.0124645539247764 0.0271019031558661 0.00826742359522694 0.00723772301234032 0 0 0.0279711586275485 0.0154710948378114
"чрез" 0.00623227696238821 0 0.0165348471904539 0.0361886150617016 0.00254084406839952 0.0153615730250778 0.0186474390850323 0.00515703161260378
"берегу" 0.0155806924059705 0.00301132257287401 0.00826742359522694 0.0144754460246806 0.0203267525471962 0.0153615730250778 0 0.0206281264504151
"верховский" 0 0 0 0 0.0736844779835861 0 0 0
"взглянул" 0.00623227696238821 0 0.0192906550555295 0.0180943075308508 0.0152450644103971 0.00768078651253888 0.00932371954251616 0.0206281264504151
"виде" 0.0031161384811941 0.018067935437244 0.00551161573015129 0.0108565845185105 0.00508168813679904 0.0115211797688083 0.0341869716558926 0.00515703161260378
"воду" 0.0031161384811941 0 0.00551161573015129 0.0289508920493613 0.0101633762735981 0.034563539306425 0.00310790651417205 0.0206281264504151
"воды" 0.00934841544358231 0.00301132257287401 0.0192906550555295 0.00723772301234032 0.0152450644103971 0.00768078651253888 0.0155395325708603 0.0154710948378114
"городе" 0.00623227696238821 0.00301132257287401 0.0303138865158321 0.0144754460246806 0.00254084406839952 0 0.0186474390850323 0.0206281264504151
