"bekhterev_bessmertie" "bekhterev_licnost" "bekhterev_vnushenie" "berdyaev_nerav" "berdyaev_smysl" "berdyaev_smysl2" "bulgakov_istoriya" "bulgakov_vvedenie" "fedorov_samoderzhavie" "fedorov_vopros" "florensky_stolp" "florensky_vodorazdely" "gorsky_istoriya1" "gorsky_istoriya2" "gorsky_vasiliy" "gumilevsky_otcy" "gumilevsky_rus" "gumilevsky_vvedenie" "karamzin_igr1" "karamzin_igr2" "kareev_istorica" "kareev_obschiy" "klyuchevky_boyarskaya1" "klyuchevky_boyarskaya2" "klyuchevky_skazania" "lenin_imp" "lenin_mat" "orlinsky_besedy" "orlinsky_orthodox" "pavlov_otvet" "pavlov_reflex" "pavlov_types" "platonov_godunov" "platonov_grozny" "rozhkov_trud" "rzhanicyn_deva" "rzhanicyn_lik1" "rzhanicyn_lik2" "sechenov_reflexy1" "sechenov_reflexy2" "solovjev_nachala" "solovjev_opravdanie" "solovyev_rossii1" "solovyev_rossii2" "ukhtomsky_dominant1" "ukhtomsky_dominant2"
"отец" 0 0 0 0 0.00202304245354589 0 0.00922892344608001 0.0196155355041193 0.0222915737851092 0.0174649160656681 0.0240911609530463 0.0122073106531674 0.0337966287862786 0.0844335277863064 0.033857315598549 0.0909784586488231 0.0377180575200377 0.125480354482001 0.0108889760006969 0.038295102056447 0.00300729268476054 0.00403575680529491 0.0119896090055285 0.0210725950900853 0.00288783643294444 0 0 0.0325772692104084 0.12759950046153 0 0 0 0.00408997955010225 0.013437248051599 0 0.0168506192602578 0.19588638589618 0.156528816955201 0 0 0.00341221230784979 0.00870530370628305 0.0346598997338615 0.0662568557441013 0 0
"наука" 0.0369344413665743 0.0387409200968523 0 0.0145059408421358 0.109244292491478 0.023142379036565 0.00461446172304001 0 0.0780205082478823 0.0626682282356325 0.0120455804765232 0.0602735963500141 0 0 0 0.00293478898867171 0.00314317146000314 0.0117637832326876 0.00217779520013938 0 0.141342756183746 0.0141251488185322 0 0 0 0.00739207569485511 0.0386310008561465 0 0 0 0 0 0.00204498977505112 0.00335931201289976 0.0273684210526316 0 0 0 0.0126984126984127 0 0.0460648661559722 0.00362720987761794 0.00123785356192362 0 0.00731743011854237 0.0118028917084686
"видеть" 0 0.0193704600484262 0.0595987020727104 0.0224182722105735 0.0111267334945024 0.0124612810196888 0.01845784689216 0.0235386426049431 0.0111457868925546 0.0277383961042964 0.0325230672866125 0.021362793643043 0.0802669933674116 0.0383788762665029 0.0435308343409915 0.041087045841404 0.0251453716800251 0.0509763940083131 0.0152445664009757 0.0344655918508023 0.0240583414780844 0.0262324192344169 0.0333044694598015 0.0210725950900853 0.0202148550306111 0.0110881135422827 0.0250579465012842 0.0488659038156127 0.0217190639083456 0.0103939299449122 0.0203915171288744 0.0429331959471063 0.0245398773006135 0.013437248051599 0.00210526315789474 0 0.0347540362073868 0.0406974924083524 0.0317460317460317 0.0581868963109508 0.0187671676931739 0.0130579555594246 0.0148542427430835 0.0208586397712912 0.0585394409483389 0.0236057834169371
"христианства" 0.0184672206832872 0.00968523002421308 0 0.0395616568421885 0.0637258372866955 0.122832627194076 0.16612062202944 0.0353079639074147 0.0111457868925546 0.0647229242433582 0.00602279023826158 0.00534069841076074 0 0.00383788762665029 0.0145102781136638 0.0176087339320303 0.0848656294200849 0.00392126107756254 0.0370225184023694 0.0038295102056447 0.00451093902714082 0.0585184736767762 0.0066608938919603 0.00263407438626067 0.00144391821647222 0 0 0 0 0 0 0 0 0 0.00842105263157895 0.00842530963012891 0.00947837351110549 0.0125223053564161 0 0 0.00853053076962449 0.0224887012412312 0.0841740422108065 0.0024539576201519 0 0
"далее" 0.00923361034164358 0.0387409200968523 0.0198662340242368 0 0 0.00534054900843807 0.0738313875686401 0.0196155355041193 0 0.00616408802317697 0.0481823219060927 0.0518810702759615 0.0380212073845634 0.0307031010132023 0.00483675937122128 0.0176087339320303 0.00942951438000943 0.0352913496980629 0.0326669280020907 0.0229770612338682 0.0255619878204646 0.0262324192344169 0.0133217877839206 0.00921926035191234 0.046205382927111 0.0184801892371378 0.0146171354590825 0.0325772692104084 0.0162892979312592 0.0103939299449122 0.0407830342577488 0 0.0224948875255624 0.0201558720773985 0.0210526315789474 0.0421265481506445 0.0410729518814571 0.0281751870519363 0.0507936507936508 0.075642965204236 0.0290038046167233 0.0261159111188492 0.0433248746673269 0.00368093643022785 0.0219522903556271 0.0236057834169371
"нами" 0.0738688827331487 0.0290556900726392 0.0264883120323157 0.00395616568421886 0.00606912736063766 0.00712073201125076 0.0553735406764801 0.0706159278148294 0.0111457868925546 0.0256837000965707 0.0240911609530463 0.0335701042962104 0.00422457859828482 0 0.0145102781136638 0.0117391559546869 0 0 0.0239557472015332 0.0191475510282235 0.0375911585595068 0.00605363520794237 0.0106574302271365 0.00263407438626067 0.00433175464941666 0.0591366055588409 0.0522040552110088 0.0488659038156127 0.0488678937937775 0.0831514395592974 0.0203915171288744 0.0858663918942126 0.00613496932515337 0.00671862402579952 0.0442105263157895 0.0505518577807734 0.0221162048592462 0.0406974924083524 0.0380952380952381 0.00581868963109508 0.0238854861549486 0.021037817290184 0.0160920963050071 0.0306744702518988 0.0365871505927118 0.112127471230451
"остается" 0.110803324099723 0.0484261501210654 0.0331103900403947 0.0316493254737508 0.0586682311528307 0.0178018300281269 0.01845784689216 0.0078462142016477 0.0501560410164958 0.0215743080811194 0.0180683707147847 0.0228887074746889 0.0168983143931393 0.0115136628799509 0.0145102781136638 0.0293478898867171 0.0125726858400126 0.0196063053878127 0.00435559040027876 0.0076590204112894 0.0195474024509435 0.0121072704158847 0.0146539665623127 0.007902223158782 0 0.00739207569485511 0.0344546764392658 0 0.013574414942716 0.135121089283858 0.050978792822186 0.0686931135153701 0 0 0.0442105263157895 0 0 0 0.0571428571428571 0.0872803444664262 0.0426526538481224 0.0565844740908398 0.0136163891811599 0.0049079152403038 0.0146348602370847 0.0118028917084686
"отцов" 0.00923361034164358 0.00968523002421308 0 0.0145059408421358 0.0101152122677294 0.00534054900843807 0.0230723086152 0.0117693213024716 0.534997770842621 0.179785900675995 0.0108410224288708 0.00305182766329185 0.00422457859828482 0 0.0290205562273277 0.176087339320303 0.00942951438000943 0.0156850443102502 0.00217779520013938 0.0114885306169341 0 0.00403575680529491 0.0119896090055285 0.00526814877252134 0 0 0 0.0285051105591074 0.00542976597708639 0 0 0 0.00204498977505112 0.00671862402579952 0 0.176931502232707 0.0410729518814571 0.0281751870519363 0 0 0 0.00797986173075946 0.00742712137154175 0.0159507245309874 0 0
"всю" 0.0277008310249307 0.00968523002421308 0.0198662340242368 0.0224182722105735 0.0273110731228695 0.0302631110478157 0.0369156937843201 0.0196155355041193 0.0557289344627731 0.0410939201545131 0.0373412994772218 0.0122073106531674 0.0337966287862786 0.0191894381332515 0.033857315598549 0.0146739449433586 0.0157158573000157 0.0156850443102502 0.0217779520013938 0.0248918163366905 0.0135328170814224 0.0322860544423593 0.0159861453407047 0.0105362975450427 0.0101074275153055 0.0110881135422827 0.0292342709181649 0.0570102211182148 0.0108595319541728 0.0207878598898243 0.0101957585644372 0.0171732783788425 0.0224948875255624 0.0436710561676969 0.0210526315789474 0.0168506192602578 0.00631891567407033 0.0125223053564161 0.0253968253968254 0.0349121377865705 0.0204732738470988 0.024665027167802 0.0185678034288544 0.0503061312131139 0.00731743011854237 0.0118028917084686
"христианство" 0.00923361034164358 0 0 0.0567050414738036 0.0829447405953814 0.13885427421939 0.11074708135296 0.0078462142016477 0.0557289344627731 0.095543364359243 0.00602279023826158 0.0114443537373445 0 0 0 0.00293478898867171 0.0817224579600817 0.00784252215512509 0.0130667712008363 0.00191475510282235 0.00451093902714082 0.0464112032608915 0 0 0.00433175464941666 0.00369603784742756 0 0 0 0 0 0 0 0 0.00210526315789474 0 0.00631891567407033 0.00626115267820806 0 0 0.0102366369235494 0.0152342814859953 0.0569412638484867 0.00122697881007595 0 0
"степени" 0.00923361034164358 0.0484261501210654 0.0662207800807894 0.00791233136843771 0.0111267334945024 0.0160216470253142 0.03230123206128 0.0313848568065908 0.0222915737851092 0.0164375680618053 0.0120455804765232 0.02059983672722 0.00422457859828482 0.0345409886398526 0.00967351874244256 0.00586957797734343 0 0.0156850443102502 0.00217779520013938 0.00957377551411175 0.0195474024509435 0.0403575680529491 0.0186505028974888 0.0184385207038247 0.0173270185976666 0.099793021880544 0.0250579465012842 0.00407215865130105 0.0162892979312592 0.103939299449122 0.0713703099510604 0.13738622703074 0.0122699386503067 0.00671862402579952 0.0631578947368421 0 0.00631891567407033 0.00313057633910403 0.0761904761904762 0.0989177237286163 0.032416016924573 0.0544081481642691 0.00866497493346537 0.0049079152403038 0.0292697204741695 0.0767187961050457
"день" 0.00923361034164358 0.00968523002421308 0.0264883120323157 0.00659360947369809 0.00303456368031883 0.00356036600562538 0.01845784689216 0.0156924284032954 0.0167186803388319 0.0226016560849822 0.0361367414295695 0.0122073106531674 0.0760424147691268 0.0422167638931532 0.033857315598549 0.0322826788753889 0.11001100110011 0.00392126107756254 0.0326669280020907 0.0497836326733811 0.00150364634238027 0.00201787840264746 0.00399653633517618 0.023706669476346 0.0476493011435832 0.00369603784742756 0.00104408110422018 0.073298855723419 0.141173915404246 0.0103939299449122 0 0.0515198351365276 0.0245398773006135 0.0268744961031981 0.0126315789473684 0.00842530963012891 0.0157972891851758 0.0406974924083524 0 0.0407308274176655 0 0.00362720987761794 0.0247570712384725 0.0711647709844051 0.0146348602370847 0.0118028917084686
"всякое" 0.0277008310249307 0.00968523002421308 0.0397324680484736 0.0501114320001055 0.0495645401118743 0.0462847580731299 0.00461446172304001 0.0196155355041193 0.00557289344627731 0.0205469600772566 0.045773205810788 0.0267034920538037 0.00844915719656964 0.0115136628799509 0.0145102781136638 0 0 0.0196063053878127 0.017422361601115 0.00957377551411175 0.0210510487933238 0.0100893920132373 0.00133217877839206 0.00921926035191234 0.00577567286588888 0 0.0135730543548623 0.0285051105591074 0.0434381278166911 0 0 0.0257599175682638 0.0143149284253579 0 0.00842105263157895 0.00842530963012891 0.0221162048592462 0.00626115267820806 0.0253968253968254 0.0349121377865705 0.107484687697269 0.0471537284090332 0.0049514142476945 0.00368093643022785 0.0146348602370847 0.0177043375627029
"нее" 0 0.00968523002421308 0.0264883120323157 0.0474739882106263 0.0323686792567342 0.0160216470253142 0.02768677033824 0 0.0278644672313865 0.0205469600772566 0.0433640897154834 0.0312812335487415 0.0380212073845634 0.0345409886398526 0.0241837968561064 0.0117391559546869 0.0188590287600189 0 0.00653338560041814 0.0038295102056447 0.0270656341628449 0.0282502976370644 0.0119896090055285 0.0263407438626067 0 0 0.0208816220844035 0 0 0.0207878598898243 0.0305872756933116 0.0772797527047913 0.0368098159509202 0.0201558720773985 0.0189473684210526 0 0 0 0.0126984126984127 0.0290934481554754 0.032416016924573 0.0406247506293209 0.0321841926100142 0.0159507245309874 0.0365871505927118 0.04131012097964
"сказал" 0 0 0.0198662340242368 0.00395616568421886 0.00101152122677294 0.00712073201125076 0 0.0196155355041193 0.0111457868925546 0.00205469600772566 0.0530005540967019 0.0106813968215215 0.046470364581133 0.103622965919558 0.0145102781136638 0.0469566238187474 0.0282885431400283 0.0274488275429378 0.0500892896032057 0.103396775552407 0.00300729268476054 0 0.00932525144874442 0.00921926035191234 0.0072195910823611 0 0.0219257031886237 0.0285051105591074 0.0108595319541728 0 0 0 0.0143149284253579 0.0100779360386993 0 0.0758277866711602 0.037913494044422 0.0500892214256645 0 0.00581868963109508 0 0.0058035358041887 0.0544655567246395 0.122697881007595 0 0.0472115668338743
"необходимости" 0 0.0193704600484262 0.0331103900403947 0.0263744378947924 0.19926968167427 0.0462847580731299 0 0.0156924284032954 0.0501560410164958 0.0174649160656681 0.0072273482859139 0.0160220952322822 0.00422457859828482 0.0153515505066012 0.00483675937122128 0.0117391559546869 0.00628634292000629 0 0 0.00191475510282235 0.00902187805428163 0.00807151361058983 0.00133217877839206 0.007902223158782 0.00144391821647222 0.00739207569485511 0.0522040552110088 0.0488659038156127 0.00814464896562958 0.0103939299449122 0 0 0.0122699386503067 0.0167965600644988 0.00421052631578947 0 0.00631891567407033 0.00939172901731209 0 0.00581868963109508 0.0272976984627984 0.0253904691433256 0.00866497493346537 0.0024539576201519 0.00731743011854237 0.0118028917084686
"город" 0 0 0 0 0 0 0.0369156937843201 0 0 0.0195196120733937 0 0.00381478457911482 0.046470364581133 0.0460546515198035 0.0435308343409915 0.00586957797734343 0.0188590287600189 0 0.0718672416045995 0.103396775552407 0.00451093902714082 0.0100893920132373 0.0492906148005062 0.00658518596565167 0.11695737553425 0 0 0 0 0 0 0 0.0531697341513292 0.0369524321418973 0.00842105263157895 0 0.00631891567407033 0.00939172901731209 0 0 0 0.00290176790209435 0.0755090672773411 0.104293198856456 0 0
"одним" 0.0277008310249307 0.0387409200968523 0.0794649360969472 0.00263744378947924 0.00809216981418355 0.0106810980168761 0.01845784689216 0.0156924284032954 0.0111457868925546 0.0256837000965707 0.0397504155725264 0.0259405351379808 0.0211228929914241 0.0345409886398526 0.0290205562273277 0.0264131008980454 0.00942951438000943 0.00784252215512509 0.0283113376018119 0.0287213265423352 0.0421020975866476 0.0322860544423593 0.0319722906814094 0.0223896322832157 0.0158831003811944 0.0406564163217031 0.0187934598759632 0.0162886346052042 0.0162892979312592 0.0727575096143852 0.0203915171288744 0 0.016359918200409 0.00335931201289976 0.0315789473684211 0.0168506192602578 0.018956747022211 0.0156528816955201 0.0444444444444444 0.0465495170487606 0.032416016924573 0.024665027167802 0.0272327783623197 0.0122697881007595 0.0219522903556271 0.0177043375627029
"существует" 0.0646352723915051 0.00968523002421308 0.0264883120323157 0.0712109823159394 0.0293341155764154 0.0676469541068822 0 0.0235386426049431 0.0111457868925546 0.0154102200579424 0.0216820448577417 0.0297553197170956 0 0 0 0 0 0.0313700886205003 0.00435559040027876 0 0.0315765731899857 0.0181609056238271 0.00133217877839206 0 0 0.00739207569485511 0.0803942450249535 0 0.00542976597708639 0.0311817898347365 0.0305872756933116 0.0171732783788425 0.00408997955010225 0.00335931201289976 0.0126315789473684 0 0.00947837351110549 0.00939172901731209 0.0507936507936508 0.0407308274176655 0.0580076092334465 0.0536827061887455 0.00371356068577087 0 0.0146348602370847 0
"царь" 0 0 0 0.00527488757895847 0.00404608490709178 0 0.0369156937843201 0.00392310710082385 0.117030762371823 0.00410939201545131 0.0108410224288708 0.00228887074746889 0.0591441003759875 0.00767577525330058 0.00483675937122128 0.00293478898867171 0.00942951438000943 0.0117637832326876 0.0239557472015332 0.0038295102056447 0.00300729268476054 0.00403575680529491 0.0159861453407047 0.225213360025287 0.0548688922259443 0 0 0.00814431730260211 0.00542976597708639 0 0 0 0.159509202453988 0.188121472722386 0.00210526315789474 0 0.0284351205333165 0.00939172901731209 0 0 0 0.00145088395104718 0.0173299498669307 0.0024539576201519 0 0
"духовной" 0.156971375807941 0.0484261501210654 0 0.120003692421305 0.0424838915244636 0.124612810196888 0 0.0117693213024716 0 0.00513674001931414 0.0277048350960033 0.0358589750436793 0 0.0115136628799509 0 0.0322826788753889 0.0188590287600189 0.00392126107756254 0.00217779520013938 0 0.0120291707390422 0.0403575680529491 0.022647039232665 0.0131703719313033 0 0 0.00208816220844035 0.150669870098139 0.00542976597708639 0 0 0 0 0.00671862402579952 0.0505263157894737 0 0 0.0187834580346242 0 0 0.0102366369235494 0.0159597234615189 0.00371356068577087 0 0 0
"многих" 0.0184672206832872 0.0290556900726392 0.0463545460565525 0.0237369941053131 0.00606912736063766 0.00890091501406345 0.0784458492916801 0.0666928207140055 0.0111457868925546 0.0071914360270398 0.00963646438121853 0.0259405351379808 0.0253474715897089 0.0153515505066012 0.0145102781136638 0.0352174678640606 0.0251453716800251 0.00784252215512509 0.063156060804042 0.0593574081874928 0.0240583414780844 0.044393324858244 0.0199826816758809 0.0171214835106943 0.0360979554118055 0.0221762270845653 0.00939672993798158 0.0203607932565053 0.0271488298854319 0.0311817898347365 0.050978792822186 0.0171732783788425 0.016359918200409 0.0335931201289976 0.00631578947368421 0.0252759288903867 0.0663486145777385 0.0563503741038725 0.00634920634920635 0.0349121377865705 0.0204732738470988 0.0174106074125661 0.019805656990778 0.0122697881007595 0 0
"могло" 0 0.0387409200968523 0 0.00791233136843771 0.0202304245354589 0.0195820130309396 0.03230123206128 0.0431541781090624 0.0167186803388319 0.0452033121699645 0.00963646438121853 0.0122073106531674 0.0802669933674116 0.0575683143997544 0.00483675937122128 0.0117391559546869 0.0188590287600189 0.0274488275429378 0.0239557472015332 0.00957377551411175 0.00751823171190136 0.0181609056238271 0.0159861453407047 0.0144874091244337 0.0274344461129722 0.0184801892371378 0.0167052976675228 0.00407215865130105 0.0162892979312592 0.0207878598898243 0.0203915171288744 0.0429331959471063 0.0245398773006135 0.0302338081160978 0.0210526315789474 0.0168506192602578 0.00315945783703516 0.0219140343737282 0.00634920634920635 0 0.0307099107706481 0.0297431209964671 0.0717955065915702 0.0368093643022785 0.00731743011854237 0.0177043375627029
"образ" 0 0.0193704600484262 0.0198662340242368 0.0474739882106263 0.0525991037921931 0.0498451240787553 0 0.0431541781090624 0.0111457868925546 0.0164375680618053 0.045773205810788 0.0366219319595022 0.0295720501879937 0.0537304267731041 0.0386940749697703 0.0469566238187474 0.0157158573000157 0.0548976550858756 0.0130667712008363 0.0038295102056447 0.00751823171190136 0 0.00399653633517618 0.0131703719313033 0.0101074275153055 0 0.0156612165633026 0.0366494278617095 0.0325785958625183 0 0 0.00858663918942126 0.00204498977505112 0.0100779360386993 0.00210526315789474 0.0168506192602578 0.0442324097184923 0.0438280687474564 0.00634920634920635 0.0814616548353311 0.017061061539249 0.0195869333391369 0.009902828495389 0.0073618728604557 0.080491731303966 0.0118028917084686
"киев" 0 0 0 0 0.01719586085514 0 0.00461446172304001 0 0 0.00102734800386283 0 0.00534069841076074 0 0 0 0 0.066006600660066 0 0.0762228320048783 0.15509516332861 0 0 0.022647039232665 0 0.0101074275153055 0 0 0 0 0 0 0 0 0 0 0 0 0.00626115267820806 0 0 0 0 0.0903633100204246 0.271162317026785 0 0
"пока" 0.0369344413665743 0.0484261501210654 0.0595987020727104 0.00395616568421886 0.00809216981418355 0.00890091501406345 0.0369156937843201 0.00392310710082385 0.0501560410164958 0.0945160163553802 0.0168638126671324 0.0167850521481052 0.00422457859828482 0.00767577525330058 0.00483675937122128 0.00586957797734343 0.022002200220022 0.00784252215512509 0 0.0038295102056447 0.0135328170814224 0.0262324192344169 0.0253113967894491 0.0302918554419977 0.0288783643294444 0.0184801892371378 0.0146171354590825 0 0 0.0207878598898243 0.0101957585644372 0.0858663918942126 0.0388548057259714 0.0167965600644988 0.0252631578947368 0 0.00947837351110549 0.00939172901731209 0.019047619047619 0.0232747585243803 0.017061061539249 0.0398993086537973 0.0222813641146252 0.0196316609612152 0.0731743011854237 0.0708173502508114
"обыкновенно" 0.00923361034164358 0.00968523002421308 0.0728428580888683 0.00263744378947924 0.00101152122677294 0.00890091501406345 0.00922892344608001 0.027461749705767 0.00557289344627731 0.00308204401158849 0.00240911609530463 0.00381478457911482 0.0253474715897089 0.00383788762665029 0.00967351874244256 0.0176087339320303 0.0125726858400126 0.0156850443102502 0.0326669280020907 0.0172327959254011 0.016540109766183 0.0100893920132373 0.0759341903683474 0.0842903803603414 0.0866350929883331 0.0184801892371378 0.0114848921464219 0.0529380624669137 0.00814464896562958 0.0311817898347365 0.0305872756933116 0.0515198351365276 0.0102249488752556 0.00335931201289976 0.0357894736842105 0.0168506192602578 0 0.00626115267820806 0.133333333333333 0.128011171884092 0.0255915923088735 0.0174106074125661 0.0408491675434796 0.00858885167053165 0.00731743011854237 0.0118028917084686
"свободы" 0 0.0290556900726392 0 0.0909918107370337 0.121382547212753 0.172677751272831 0 0.00392310710082385 0.0501560410164958 0.0113008280424911 0.0156592546194801 0.0083925260740526 0.00422457859828482 0.00383788762665029 0 0.00880436696601514 0.00628634292000629 0.0235275664653753 0.00435559040027876 0.00574426530846705 0.00601458536952109 0.0605363520794237 0.00266435755678412 0.00131703719313033 0.00433175464941666 0.0184801892371378 0.00730856772954123 0.00407215865130105 0.00814464896562958 0 0 0 0 0.00671862402579952 0.0168421052631579 0 0 0.00313057633910403 0 0 0.0187671676931739 0.0362720987761794 0 0.00122697881007595 0 0
"итак" 0 0.0290556900726392 0.0198662340242368 0 0.00303456368031883 0.00178018300281269 0.00922892344608001 0.00392310710082385 0.0278644672313865 0.0256837000965707 0.0337276253342649 0.0312812335487415 0.0844915719656964 0.0537304267731041 0.0145102781136638 0.00293478898867171 0.00314317146000314 0.0588189161634382 0.0130667712008363 0.0038295102056447 0.00902187805428163 0.00403575680529491 0.0146539665623127 0.00658518596565167 0.00144391821647222 0.0110881135422827 0.0250579465012842 0.0407215865130105 0.00271488298854319 0.0311817898347365 0.0611745513866232 0.0257599175682638 0.0102249488752556 0.0100779360386993 0.04 0.0421265481506445 0.0315945783703517 0.0469586450865604 0.101587301587302 0.0872803444664262 0.127957961544367 0.0384484247027502 0.0123785356192362 0.00122697881007595 0.00731743011854237 0.00590144585423429
"хотел" 0 0 0 0.0184621065263547 0.00708064858741061 0.0106810980168761 0.01845784689216 0 0.00557289344627731 0.00616408802317697 0.0108410224288708 0.00381478457911482 0.0337966287862786 0.0767577525330058 0.0967351874244256 0.0322826788753889 0.0188590287600189 0.00784252215512509 0.0892896032057145 0.231685367441504 0.00451093902714082 0 0.00932525144874442 0.00658518596565167 0.00866350929883331 0.00739207569485511 0.00939672993798158 0.00407215865130105 0 0 0.0101957585644372 0 0.0102249488752556 0.013437248051599 0.00631578947368421 0.0168506192602578 0.00315945783703516 0.0250446107128322 0.00634920634920635 0 0 0.00435265185314153 0.0334220461719379 0.127605796247899 0.0146348602370847 0
"сколько" 0.00923361034164358 0.0290556900726392 0.0397324680484736 0.0118684970526566 0.00809216981418355 0.00356036600562538 0.01384338516912 0.0235386426049431 0.0111457868925546 0.0164375680618053 0.0132501385241755 0.0083925260740526 0.0633686789742723 0.0575683143997544 0.0435308343409915 0.0675001467394494 0.0377180575200377 0.0745039604736883 0.0108889760006969 0.00574426530846705 0.0390948049018871 0.0161430272211797 0.0239792180110571 0.0421451901801707 0.0346540371953333 0.00369603784742756 0.0313224331266053 0.0325772692104084 0.0407232448281479 0.114333229394034 0.0407830342577488 0.00858663918942126 0.0204498977505112 0.00335931201289976 0.04 0.0168506192602578 0.00631891567407033 0.0187834580346242 0.0126984126984127 0 0.0187671676931739 0.0101561876573302 0.0408491675434796 0.0208586397712912 0 0.0177043375627029
"совсем" 0 0 0.00662207800807894 0.0210995503158339 0.0637258372866955 0.0178018300281269 0.02768677033824 0.0235386426049431 0.0167186803388319 0.0215743080811194 0.0156592546194801 0.0236516643905119 0.0549195217777027 0.0498925391464538 0 0.0146739449433586 0.044004400440044 0.0117637832326876 0.017422361601115 0.00574426530846705 0.049620329298549 0.0544827168714813 0.022647039232665 0.027657781055737 0.0274344461129722 0.0221762270845653 0.0323665142308254 0.00407215865130105 0.00814464896562958 0.0415757197796487 0.0611745513866232 0.034346556757685 0.0143149284253579 0.013437248051599 0.00842105263157895 0.00842530963012891 0.00631891567407033 0.00313057633910403 0 0 0.0272976984627984 0.021037817290184 0.00123785356192362 0.00368093643022785 0.0219522903556271 0.0295072292711714
"всё" 0 0 0 0.225501444000475 0 0 0 0.184386033738721 0 0.00205469600772566 0 0.000762956915822963 0 0 0 0 0.0157158573000157 0.0274488275429378 0 0 0 0 0 0 0.0534249740094721 0.188497930218805 0 0.138453394144236 0.00542976597708639 0 0 0 0 0 0 0.109529025191676 0.176929638873969 0.153398240616097 0 0 0.0017061061539249 0 0 0 0 0
"очевидно" 0.0277008310249307 0.0387409200968523 0.1258194821535 0 0.00202304245354589 0.00178018300281269 0.02768677033824 0.0431541781090624 0.0557289344627731 0.035957180135199 0.0072273482859139 0.0137332244848133 0.0253474715897089 0.0153515505066012 0.0193470374848851 0.00880436696601514 0.00942951438000943 0.0235275664653753 0 0 0 0.00201787840264746 0.021314860454273 0.0144874091244337 0 0.00369603784742756 0.0250579465012842 0 0 0.0415757197796487 0.101957585644372 0.034346556757685 0.016359918200409 0.0167965600644988 0.0147368421052632 0.0337012385205156 0.0600296989036681 0.0156528816955201 0.0126984126984127 0.0174560688932852 0.203026632317063 0.0565844740908398 0 0 0.0365871505927118 0.0531130126881086
"отсюда" 0.0554016620498615 0 0.0397324680484736 0.00659360947369809 0.00202304245354589 0.00534054900843807 0.0415301555073601 0.0313848568065908 0.0111457868925546 0.0123281760463539 0.0517959960490496 0.0251775782221578 0.0380212073845634 0.0460546515198035 0.00967351874244256 0.00293478898867171 0.0125726858400126 0.00392126107756254 0 0.00191475510282235 0.00902187805428163 0.0121072704158847 0.0293079331246253 0.0144874091244337 0.01299526394825 0.0221762270845653 0.0208816220844035 0 0 0.0311817898347365 0.0305872756933116 0.0515198351365276 0.00408997955010225 0 0.0568421052631579 0.0168506192602578 0.0315945783703517 0.0125223053564161 0.0444444444444444 0.110555102990806 0.0375343353863477 0.036997540751703 0.0643683852200285 0.023312597391443 0.0219522903556271 0.0354086751254057
"закон" 0.0738688827331487 0 0 0.0250557160000527 0.0374262853905989 0.00356036600562538 0 0.0666928207140055 0.00557289344627731 0.0164375680618053 0.022886602905394 0.0190739228955741 0.0126737357948545 0.0345409886398526 0.00483675937122128 0.00880436696601514 0.00942951438000943 0.0509763940083131 0.00871118080055752 0.00957377551411175 0.0105255243966619 0.0121072704158847 0.0119896090055285 0.0460963017595617 0.01299526394825 0.0110881135422827 0.053248136315229 0.00814431730260211 0.0162892979312592 0 0.050978792822186 0 0.00613496932515337 0.00335931201289976 0.0589473684210526 0.0252759288903867 0.0157972891851758 0.0250446107128322 0 0.0174560688932852 0.0443587600020473 0.0500554963111276 0.0123785356192362 0 0 0
"истина" 0.00923361034164358 0.00968523002421308 0 0.0263744378947924 0.0849677830489273 0.0124612810196888 0 0.0392310710082385 0.00557289344627731 0.00410939201545131 0.152978872051844 0.00610365532658371 0 0.00383788762665029 0 0.020543522920702 0.00628634292000629 0.0392126107756254 0.00435559040027876 0 0.0105255243966619 0.00201787840264746 0 0 0 0 0.0469836496899079 0.0122164759539032 0.0271488298854319 0 0 0 0.00204498977505112 0 0.00421052631578947 0.0421265481506445 0.0221162048592462 0.0281751870519363 0.019047619047619 0.00581868963109508 0.107484687697269 0.0203123753146605 0 0 0.0146348602370847 0.0118028917084686
"части" 0.0184672206832872 0 0.00662207800807894 0.00791233136843771 0.00606912736063766 0.023142379036565 0.01384338516912 0.0235386426049431 0.0278644672313865 0.0256837000965707 0.0156592546194801 0.0328071473803874 0.0380212073845634 0.026865213386552 0.0145102781136638 0.0146739449433586 0.0157158573000157 0.0313700886205003 0.00871118080055752 0.00957377551411175 0.0421020975866476 0.0908045281191355 0.0319722906814094 0.011853334738173 0.0274344461129722 0.0517445298639858 0.0250579465012842 0.0203607932565053 0.013574414942716 0.124727159338946 0.0713703099510604 0.0171732783788425 0 0.0167965600644988 0.0210526315789474 0.0168506192602578 0.0157972891851758 0.0156528816955201 0.0571428571428571 0.075642965204236 0.0238854861549486 0.0137833975349482 0.0247570712384725 0.0098158304806076 0 0
