"dostoevsky_idiot" "dostoevsky_prestuplenie" "goncharov_oblomov" "goncharov_obryv" "leskov_nekuda" "leskov_nozhy" "tolstoy_karenina1" "tolstoy_vojna1" "turgenev_nov" "turgenev_otcy"
"год" 0.00905918028722369 0.0132753833988445 0.0362657067447499 0.0121698387930997 0.0223331791280489 0.0152048216178775 0.0131038097602692 0.00472656803894692 0.00651932981289523 0.0164284540824708
"подле" 0.0190719584994183 0.0300139102930397 0.0181328533723749 0.0230357662869387 0 0 0.022759248530994 0.0302500354492603 0.00130386596257905 0.00365076757388241
"своею" 0.0100127782121946 0.00923504932093528 0.00402952297163887 0.00130391129926068 0.013293559004791 0.0257637255191813 0.0413804518745345 0.0321406626648391 0.00260773192515809 0.0219046054432945
"серьезно" 0.0328991284114966 0.0207788609721044 0.00805904594327775 0.0165162097906353 0.0116983319242161 0.00971419158919951 0.00827609037490689 0.0141797041168408 0.00912706173805333 0.00912691893470602
"ответ" 0.0147807678370492 0.00692628699070146 0.0167896790484953 0.0269475001847208 0.00957136248344952 0.0211178078026076 0.0103451129686336 0.00661719525452569 0.0130386596257905 0.0146030702955296
"синтянина" 0 0 0 0 0 0.100520765140412 0 0 0 0
"будут" 0.0133503709495928 0.00981223990349374 0.0147749175626759 0.0121698387930997 0.0271188603697736 0.0168942462420861 0.0137934839581782 0.0103984496856832 0.0156463915509486 0.0146030702955296
"вокруг" 0.0033375927373982 0.000577190582558455 0.0235055506678934 0.0252089517857065 0.0026587118009582 0.0308319993918071 0.0117244613644514 0.0236328401947346 0.00782319577547428 0.018253837869412
"дай" 0.0033375927373982 0.0115438116511691 0.0382804682305693 0.0312938711822564 0.0079761354028746 0.00971419158919951 0.0089657645728158 0.00945313607789384 0.0130386596257905 0.018253837869412
"чрез" 0.0543550817233422 0.00923504932093528 0.0120885689149166 0.00347709679802849 0.0026587118009582 0.0177389585541904 0.0200005517393583 0.00472656803894692 0 0
"чрезвычайно" 0.0591230713481967 0.025396385632572 0.00134317432387962 0.00130391129926068 0.0053174236019164 0.0080247669649909 0.0117244613644514 0.00472656803894692 0.0104309277006324 0.00912691893470602
"глава" 0.00143039688745637 0 0 0.00173854839901424 0.0483885547774392 0.055328656442832 0.00344837098954454 0.00189062721557877 0 0
"кем" 0.0119199740621364 0.00808066815581837 0.010745394591037 0.0212972178879245 0.020737952047474 0.0168942462420861 0.0213799001351761 0.00472656803894692 0.0130386596257905 0.0127776865085884
"рогожин" 0.112524555146568 0 0 0 0 0 0 0 0 0
"слегка" 0.00381439169988366 0.006349096408143 0.0120885689149166 0.00825810489531765 0.0180792402465158 0.0240743008949727 0.0103451129686336 0.0207968993713665 0.0339005150270552 0.0474599784604713
"бертольди" 0 0 0 0 0.124959454645035 0 0 0 0 0
"насчет" 0.028131138786642 0.0282823385453643 0.00738745878133794 0.00304245969827493 0.013293559004791 0.013937753149721 0.00482771938536236 0.00378125443115754 0.0365082469522133 0.0219046054432945
"первых" 0.0290847367116129 0.019047289224429 0.00604428445745831 0.00521564519704273 0.00903962012325788 0.0206954516465555 0.00827609037490689 0.0056718816467363 0.0299889171393181 0.0237299892302357
"улыбаясь" 0.00715198443728186 0.00230876233023382 0.00134317432387962 0.00130391129926068 0.00903962012325788 0.0080247669649909 0.0682777455929819 0.069007893368625 0.00130386596257905 0.00365076757388241
"филипповна" 0.112047756184083 0 0 0 0 0 0 0 0 0
"должны" 0.0133503709495928 0.0167385268941952 0.010745394591037 0.00565028229679629 0.0233966638484322 0.0198507393344512 0.0206902259372672 0.0113437632934726 0.0117347936632114 0.0109523027216472
"продолжала" 0.00905918028722369 0.006349096408143 0.0127601560768564 0.0199933065886638 0.0164840131659408 0.0156271777739296 0.0220695743330851 0.0151250177246301 0.0195579894386857 0.0146030702955296
"всякий" 0.0119199740621364 0.0121210022337276 0.0275350736395323 0.0130391129926068 0.0101031048436412 0.0223848762707641 0.0089657645728158 0.00945313607789384 0.0156463915509486 0.0164284540824708
"подозеров" 0 0 0 0 0 0.0984089843601515 0 0 0 0
"вечером" 0.0209791543493601 0.00923504932093528 0.0174612662104351 0.0152122984913746 0.0249918909290071 0.0130930408376167 0.00827609037490689 0.00850782247010446 0.00651932981289523 0.0127776865085884
"кругом" 0.0348063242614384 0.0305911008755981 0.0114169817529768 0.0121698387930997 0.00691265068249132 0.00380120540446937 0.00551739358327126 0.0103984496856832 0.0130386596257905 0.018253837869412
"медленно" 0.00572158754982549 0.0161613363116367 0.0295498351253517 0.028686048583735 0.00850787776306624 0.00549063002867798 0.0110347871665425 0.00850782247010446 0.0182541234761067 0.0255553730171769
"одни" 0.0133503709495928 0.012698192816286 0.0100738074290972 0.0169508468903889 0.0180792402465158 0.0160495339299818 0.0179315291456316 0.012289076901262 0.00651932981289523 0.0219046054432945
"думать" 0.0119199740621364 0.0167385268941952 0.0221623763440138 0.00608491939654985 0.0106348472038328 0.010981260057356 0.0324146873017187 0.0113437632934726 0.0169502575135276 0.0219046054432945
"ростов" 0 0 0 0 0 0 0 0.218367443399348 0 0
"сестра" 0.00905918028722369 0.0213560515546628 0.00604428445745831 0.00782346779556409 0.0377537075736064 0.0206954516465555 0.00620706778118017 0.00283594082336815 0.0117347936632114 0.0127776865085884
"взять" 0.00667518547479641 0.0178929080593121 0.0167896790484953 0.0147776613916211 0.0164840131659408 0.0223848762707641 0.00965543877072471 0.00472656803894692 0.0195579894386857 0.0146030702955296
"главное" 0.033375927373982 0.0207788609721044 0.00335793580969906 0.00434637099753561 0.00159522708057492 0.00844712312104305 0.0282766421142652 0.0151250177246301 0.0260773192515809 0.0164284540824708
"дал" 0.0138271699120783 0.0144297645639614 0.0201476148581944 0.0156469355911282 0.0116983319242161 0.016471890086034 0.0158625065519049 0.012289076901262 0.0130386596257905 0.00547615136082361
"часть" 0.0295615356740984 0.0340542443709488 0.0127601560768564 0.00782346779556409 0.00478568124172476 0.0130930408376167 0.00413804518745345 0.012289076901262 0.00912706173805333 0.0109523027216472
"батюшка" 0.0104895771746801 0.0248191950500136 0.0167896790484953 0.00738883069581053 0.034031511052265 0.00675769849683444 0.00620706778118017 0.0189062721557877 0.00651932981289523 0.0146030702955296
"хуже" 0.00858238132473824 0.00750347757325991 0.0154465047246157 0.00912737909482478 0.0111665895640244 0.0173166023981383 0.0337940356975365 0.0132343905090514 0.0247734532890019 0.018253837869412
"понять" 0.0238399481242729 0.0155841457290783 0.00738745878133794 0.00565028229679629 0.0053174236019164 0.0105589039013038 0.0268972937184474 0.024578153802524 0.0195579894386857 0.0219046054432945
"успел" 0.0243167470867583 0.0196244798069875 0.0114169817529768 0.0156469355911282 0.0106348472038328 0.00718005465288659 0.00827609037490689 0.0179609585479983 0.0130386596257905 0.0219046054432945
"васильевна" 0 0 0 0.0517218148706737 0.00053174236019164 0.0435026840733717 0 0.000945313607789384 0.00391159788773714 0
"ганя" 0.108233364484199 0 0 0 0 0 0 0 0 0
"легко" 0.0104895771746801 0.00461752466046764 0.0228339635059536 0.00825810489531765 0.0143570437251743 0.0118259723694603 0.0282766421142652 0.0207968993713665 0.0143425255883695 0.0273807568041181
"любить" 0.00953597924970915 0.00577190582558455 0.0174612662104351 0.0234704033866923 0.0154205284455576 0.0135153969936689 0.0310353389059009 0.00378125443115754 0.00521546385031619 0.00547615136082361
"пора" 0.00762878339976732 0.012698192816286 0.0154465047246157 0.0143430242918675 0.019142724966899 0.016471890086034 0.0158625065519049 0.00661719525452569 0.0195579894386857 0.0219046054432945
"прошу" 0.0119199740621364 0.0115438116511691 0.00671587161939812 0.0104312903940855 0.0186109826067074 0.0282978624554942 0.0124141355623603 0.012289076901262 0.0130386596257905 0.00730153514776482
"сидела" 0.00858238132473824 0.006349096408143 0.010745394591037 0.0147776613916211 0.0292458298105402 0.0122483285255124 0.0144831581560871 0.0198515857635771 0.00912706173805333 0.0255553730171769
"евгений" 0.0672286537104495 0 0 0 0 0 0 0 0 0.153332238103061
"ею" 0.00381439169988366 0.00346314349535073 0.00805904594327775 0.0199933065886638 0.0154205284455576 0.0261860816752335 0.0234489227289029 0.0113437632934726 0.0130386596257905 0.0109523027216472
"любил" 0.0128735719871074 0.0132753833988445 0.0100738074290972 0.0156469355911282 0.0101031048436412 0.0118259723694603 0.0358630582912632 0.00756250886231507 0.00912706173805333 0.018253837869412
"рук" 0.00619838651231095 0.00750347757325991 0.0154465047246157 0.0191240323891567 0.0180792402465158 0.0228072324268162 0.00758641617699799 0.00945313607789384 0.0182541234761067 0.0164284540824708
"вашего" 0.0190719584994183 0.0196244798069875 0.00470111013357869 0.0126044758928533 0.0127618166445994 0.0114036162134081 0.0117244613644514 0.00756250886231507 0.0339005150270552 0.0219046054432945
"зато" 0.0147807678370492 0.00923504932093528 0.021490789182074 0.00956201619457834 0.0170157555261325 0.0202730954905033 0.0089657645728158 0.00378125443115754 0.0208618554012647 0.018253837869412
"коли" 0.0305151335990693 0.0248191950500136 0.0127601560768564 0.00565028229679629 0.00159522708057492 0.000844712312104305 0.000689674197908908 0.024578153802524 0.056066236390899 0.018253837869412
"головы" 0.0100127782121946 0.00923504932093528 0.021490789182074 0.0204279436884174 0.013293559004791 0.0156271777739296 0.00965543877072471 0.0151250177246301 0.0104309277006324 0.0127776865085884
"которому" 0.0138271699120783 0.00865785873837682 0.00134317432387962 0.00869274199507122 0.0159522708057492 0.0244966570510248 0.0200005517393583 0.0207968993713665 0.0156463915509486 0.00912691893470602
"сделала" 0.00476798962485458 0.006349096408143 0.00470111013357869 0.0304245969827493 0.0101031048436412 0.0211178078026076 0.0234489227289029 0.0103984496856832 0.00782319577547428 0.00730153514776482
"сына" 0.011443175099651 0.00230876233023382 0.00805904594327775 0.00260782259852136 0.0239284062086238 0.00633534234078229 0.0331043614996276 0.0293047218414709 0.00521546385031619 0.0602376649690597
"бывает" 0.0119199740621364 0.00808066815581837 0.0194760276962546 0.0130391129926068 0.0186109826067074 0.0114036162134081 0.0186212033435405 0.0160703313324195 0.0130386596257905 0.0127776865085884
"видела" 0.00715198443728186 0.00692628699070146 0.0141033304007361 0.0156469355911282 0.0101031048436412 0.0185836708662947 0.037242406687081 0.0113437632934726 0.00521546385031619 0.00730153514776482
"кое" 0.0133503709495928 0.00692628699070146 0.0201476148581944 0.024774314685953 0.0175474978863241 0.0160495339299818 0.00275869679163563 0.00283594082336815 0.0130386596257905 0.0109523027216472
"скорее" 0.0162111647245056 0.00865785873837682 0.0127601560768564 0.0134737500923604 0.0186109826067074 0.0152048216178775 0.015172832353996 0.0170156449402089 0.00260773192515809 0.0164284540824708
"случай" 0.0247935460492438 0.0271279573802474 0.00604428445745831 0.00651955649630341 0.0127618166445994 0.0219625201147119 0.00344837098954454 0.0056718816467363 0.00391159788773714 0.0146030702955296
"спать" 0.0119199740621364 0.00692628699070146 0.0167896790484953 0.0173854839901424 0.0196744673270907 0.0185836708662947 0.0131038097602692 0.00283594082336815 0.00782319577547428 0.018253837869412
"мгновение" 0.0243167470867583 0.0323226726232735 0.00738745878133794 0.00347709679802849 0.0079761354028746 0.0126706846815646 0.00827609037490689 0.0198515857635771 0.00391159788773714 0.0237299892302357
"села" 0.00381439169988366 0.00923504932093528 0.0100738074290972 0.0204279436884174 0.0239284062086238 0.0147824654618253 0.0172418549477227 0.00661719525452569 0.0260773192515809 0.00365076757388241
"часа" 0.0185951595369328 0.0132753833988445 0.0201476148581944 0.0104312903940855 0.0196744673270907 0.0080247669649909 0.00482771938536236 0.00661719525452569 0.0221657213638438 0.0310315243780005
"всему" 0.00953597924970915 0.019047289224429 0.0161180918865555 0.0160815726908817 0.00850787776306624 0.0173166023981383 0.0131038097602692 0.0141797041168408 0.0104309277006324 0.0109523027216472
"воскликнул" 0.0143039688745637 0.006349096408143 0.00201476148581944 0.00130391129926068 0.0164840131659408 0.0223848762707641 0.000689674197908908 0 0.0717126279418476 0.0565868973951773
"марк" 0 0 0 0.0947508877462762 0 0 0 0 0 0
"наш" 0.0128735719871074 0.00577190582558455 0.010745394591037 0.00304245969827493 0.0297775721707318 0.0143601093057732 0.00551739358327126 0.0207968993713665 0.0339005150270552 0.0219046054432945
"откуда" 0.00905918028722369 0.0109666210686106 0.0221623763440138 0.0204279436884174 0.00957136248344952 0.0211178078026076 0.00620706778118017 0.0056718816467363 0.0104309277006324 0.0164284540824708
"перебил" 0.011443175099651 0.0132753833988445 0.0295498351253517 0.0134737500923604 0.00212696944076656 0.00971419158919951 0.0110347871665425 0.0141797041168408 0.0169502575135276 0.0456345946735301
"петр" 0.00143039688745637 0.0698400604895731 0 0.00130391129926068 0.0292458298105402 0.00211178078026076 0.00137934839581782 0.00472656803894692 0 0.0438092108865889
"скажет" 0.00762878339976732 0.00577190582558455 0.0382804682305693 0.0230357662869387 0.0106348472038328 0.00633534234078229 0.0144831581560871 0.0113437632934726 0.0117347936632114 0.00912691893470602
"скажи" 0.00667518547479641 0.00923504932093528 0.0235055506678934 0.0291206856834886 0.00744439304268296 0.0152048216178775 0.00965543877072471 0.00283594082336815 0.0182541234761067 0.00912691893470602
"сказали" 0.0190719584994183 0.0103894304860522 0.0141033304007361 0.0226011291871852 0.0111665895640244 0.00760241080893875 0.0110347871665425 0.012289076901262 0.0143425255883695 0.0146030702955296
"боюсь" 0.0171647626494765 0.0178929080593121 0.0141033304007361 0.0252089517857065 0.0101031048436412 0.00760241080893875 0.0124141355623603 0.00472656803894692 0.00391159788773714 0.0146030702955296
"веры" 0.00619838651231095 0 0.00268634864775925 0.0747575811576125 0.00159522708057492 0.0080247669649909 0 0.00283594082336815 0.00260773192515809 0.0018253837869412
"окно" 0.00858238132473824 0.0103894304860522 0.0114169817529768 0.0265128630849672 0.0116983319242161 0.019428383178399 0.0131038097602692 0.00756250886231507 0.00521546385031619 0.00730153514776482
"видимо" 0.0209791543493601 0.0138525739814029 0.000671587161939812 0.00304245969827493 0.00319045416114984 0.00422356156052153 0.0186212033435405 0.0784610294465189 0.00391159788773714 0.0200792216563532
"голова" 0.00905918028722369 0.0173157174767536 0.0221623763440138 0.0143430242918675 0.0143570437251743 0.0080247669649909 0.00620706778118017 0.0151250177246301 0.0234695873264228 0.0219046054432945
"случилось" 0.0200255564243892 0.0173157174767536 0.0100738074290972 0.0121698387930997 0.0079761354028746 0.016471890086034 0.015172832353996 0.00945313607789384 0.0130386596257905 0.00912691893470602
"неужели" 0.0267007418991856 0.0404033407790918 0.00402952297163887 0.00130391129926068 0.00106348472038328 0.00422356156052153 0.022759248530994 0.012289076901262 0.0195579894386857 0.0127776865085884
"очевидно" 0.0152575667995346 0.0138525739814029 0.00335793580969906 0.00782346779556409 0.00159522708057492 0.00971419158919951 0.0400011034787167 0.0397031715271541 0.00912706173805333 0.00547615136082361
"прекрасно" 0.0100127782121946 0.00173157174767536 0.00604428445745831 0.00565028229679629 0.0106348472038328 0.0342108486402244 0.0213799001351761 0.00850782247010446 0.0156463915509486 0.0292061405910593
"спросить" 0.0200255564243892 0.0121210022337276 0.0154465047246157 0.0204279436884174 0.00957136248344952 0.0088694792770952 0.00827609037490689 0.00945313607789384 0.0117347936632114 0.0219046054432945
"всякого" 0.0176415616119619 0.0138525739814029 0.0127601560768564 0.00912737909482478 0.0196744673270907 0.0156271777739296 0.0117244613644514 0.00661719525452569 0.00651932981289523 0.018253837869412
"нарочно" 0.034329525298953 0.0311682914581566 0.00940222026715737 0.00695419359605697 0.00478568124172476 0.00760241080893875 0.0117244613644514 0.00850782247010446 0.00260773192515809 0.00547615136082361
"петербурге" 0.0171647626494765 0.00865785873837682 0.0053726972955185 0.010865927493839 0.0164840131659408 0.0177389585541904 0.00965543877072471 0.012289076901262 0.0221657213638438 0.0237299892302357
"стараясь" 0.00429119066236912 0.00808066815581837 0.0154465047246157 0.0243396775861994 0.0138253013649826 0.00549063002867798 0.0365527324891721 0.0132343905090514 0.00391159788773714 0.00547615136082361
"девушка" 0.00762878339976732 0.0132753833988445 0.00268634864775925 0.0113005645935926 0.0249918909290071 0.0181613147102426 0.015172832353996 0.00756250886231507 0.0247734532890019 0.00912691893470602
"таком" 0.0243167470867583 0.0178929080593121 0.00738745878133794 0.0021731854987678 0.0111665895640244 0.0206954516465555 0.00965543877072471 0.00661719525452569 0.0195579894386857 0.0164284540824708
"хе" 0.0271775408616711 0.0865785873837683 0 0 0 0 0 0 0.00391159788773714 0.00547615136082361
"взглянул" 0.00572158754982549 0.00750347757325991 0.0167896790484953 0.0221664920874316 0.0079761354028746 0.0088694792770952 0.0255179453226296 0.0189062721557877 0.0104309277006324 0.018253837869412
"дети" 0.0152575667995346 0.0219332421372213 0.0161180918865555 0.00912737909482478 0.0127618166445994 0.00422356156052153 0.0262076195205385 0.00945313607789384 0.00912706173805333 0.0127776865085884
"крепко" 0.016687963686991 0.0161613363116367 0.0120885689149166 0.0147776613916211 0.0159522708057492 0.0135153969936689 0.00689674197908908 0.00850782247010446 0.0104309277006324 0.0127776865085884
"михайловна" 0.000476798962485458 0 0.000671587161939812 0 0.00584916596210804 0 0.0124141355623603 0.0775157158387295 0.127778864332747 0
"пьер" 0 0 0.000671587161939812 0.000434637099753561 0 0 0.00137934839581782 0.195679916812403 0 0
"целый" 0.0162111647245056 0.019047289224429 0.0221623763440138 0.0212972178879245 0.00903962012325788 0.00675769849683444 0.0103451129686336 0.00661719525452569 0.00391159788773714 0.00730153514776482
"чай" 0.00476798962485458 0.0161613363116367 0.0228339635059536 0.010865927493839 0.0170157555261325 0.010981260057356 0.0110347871665425 0.00472656803894692 0.0169502575135276 0.0401584433127065
"видишь" 0.00810558236225278 0.0236648138848967 0.0248487249917731 0.0169508468903889 0.0111665895640244 0.0101365477452517 0.0117244613644514 0.0056718816467363 0.00521546385031619 0.00730153514776482
"груди" 0.00715198443728186 0.00981223990349374 0.0147749175626759 0.0230357662869387 0.0170157555261325 0.0135153969936689 0.00344837098954454 0.0103984496856832 0.0156463915509486 0.0200792216563532
"каких" 0.0152575667995346 0.0184700986418706 0.0188044405343147 0.0117352016933461 0.0154205284455576 0.0152048216178775 0.00689674197908908 0.00378125443115754 0.0104309277006324 0.00730153514776482
"узнал" 0.0181183605744474 0.0248191950500136 0.00805904594327775 0.0130391129926068 0.00638090832229968 0.00633534234078229 0.0200005517393583 0.0141797041168408 0.0130386596257905 0.0109523027216472
"четыре" 0.0147807678370492 0.0132753833988445 0.0228339635059536 0.00912737909482478 0.0223331791280489 0.0080247669649909 0.00344837098954454 0.0132343905090514 0.0104309277006324 0.0237299892302357
"читать" 0.0147807678370492 0.00923504932093528 0.0181328533723749 0.0156469355911282 0.0244601485688154 0.00971419158919951 0.0117244613644514 0.00661719525452569 0.00391159788773714 0.00730153514776482
"губы" 0.0104895771746801 0.0115438116511691 0.010745394591037 0.0160815726908817 0.0079761354028746 0.00549063002867798 0.0206902259372672 0.00945313607789384 0.0339005150270552 0.0365076757388241
"соломин" 0 0 0 0 0 0 0 0 0.272507986179021 0
"борис" 0 0 0 0.046506169673631 0.00106348472038328 0 0 0.0775157158387295 0.0221657213638438 0
"коля" 0.0858238132473824 0.006349096408143 0 0 0 0 0 0 0.0208618554012647 0.0018253837869412
"невозможно" 0.0162111647245056 0.0121210022337276 0.00402952297163887 0.00608491939654985 0.0170157555261325 0.0181613147102426 0.0206902259372672 0.012289076901262 0.0130386596257905 0.00912691893470602
"стола" 0.011443175099651 0.0132753833988445 0.0161180918865555 0.00912737909482478 0.0186109826067074 0.00929183543314736 0.0165521807498138 0.0198515857635771 0.0130386596257905 0.00730153514776482
"столько" 0.0128735719871074 0.0167385268941952 0.0154465047246157 0.00695419359605697 0.0116983319242161 0.0181613147102426 0.0186212033435405 0.0113437632934726 0.00912706173805333 0.00365076757388241
"сын" 0.0181183605744474 0.00404033407790918 0.0114169817529768 0.00434637099753561 0.013293559004791 0.00506827387262583 0.0137934839581782 0.0463203667816798 0.00782319577547428 0.0438092108865889
"вероятно" 0.011443175099651 0.0202016703895459 0.00873063310521756 0.00478100809728917 0.00691265068249132 0.0130930408376167 0.0137934839581782 0.0198515857635771 0.0365082469522133 0.0200792216563532
"другим" 0.0109663761371655 0.00808066815581837 0.0141033304007361 0.0147776613916211 0.0154205284455576 0.0143601093057732 0.0144831581560871 0.0170156449402089 0.0130386596257905 0.00547615136082361
"самым" 0.028131138786642 0.0155841457290783 0.00268634864775925 0.000434637099753561 0.0218014367678572 0.0130930408376167 0.0117244613644514 0.00472656803894692 0.0130386596257905 0.0219046054432945
"свет" 0.0119199740621364 0.00750347757325991 0.0221623763440138 0.0143430242918675 0.013293559004791 0.0152048216178775 0.0200005517393583 0.0056718816467363 0.00651932981289523 0.00365076757388241
"сквозь" 0.00762878339976732 0.00865785873837682 0.0201476148581944 0.0121698387930997 0.0218014367678572 0.0122483285255124 0.00413804518745345 0.0141797041168408 0.0182541234761067 0.0237299892302357
"пойду" 0.00905918028722369 0.0184700986418706 0.0134317432387962 0.0239050404864458 0.0138253013649826 0.0088694792770952 0.00482771938536236 0.0103984496856832 0.0117347936632114 0.00912691893470602
"смерти" 0.0123967730246219 0.0213560515546628 0.00873063310521756 0.00478100809728917 0.0053174236019164 0.0240743008949727 0.0165521807498138 0.0151250177246301 0.00651932981289523 0.0109523027216472
"старый" 0.0033375927373982 0.00461752466046764 0.00873063310521756 0.0191240323891567 0.0159522708057492 0.0118259723694603 0.0193108775414494 0.0340312898804178 0.00651932981289523 0.0109523027216472
"ваша" 0.0185951595369328 0.0144297645639614 0.00805904594327775 0.0182547581896496 0.013293559004791 0.0126706846815646 0.00344837098954454 0.00945313607789384 0.0143425255883695 0.00912691893470602
"сергеевна" 0 0 0.0154465047246157 0 0.0478568124172476 0 0 0 0 0.16610992461165
"смотрела" 0.00905918028722369 0.0178929080593121 0.0181328533723749 0.0221664920874316 0.0116983319242161 0.00337884924841722 0.0193108775414494 0.0132343905090514 0.00391159788773714 0.0018253837869412
"ха" 0.0386207159613221 0.0271279573802474 0 0.00651955649630341 0.00638090832229968 0.0114036162134081 0 0.00661719525452569 0.00782319577547428 0.0164284540824708
"ходить" 0.011443175099651 0.0184700986418706 0.0154465047246157 0.0156469355911282 0.0148887860853659 0.00760241080893875 0.0193108775414494 0.00756250886231507 0.00651932981289523 0.00365076757388241
"взяла" 0.00810558236225278 0.00981223990349374 0.00940222026715737 0.0221664920874316 0.0175474978863241 0.016471890086034 0.0103451129686336 0.0056718816467363 0.0117347936632114 0.00365076757388241
"прокофьевна" 0.0967901893845479 0 0 0 0 0 0 0 0 0
"вполне" 0.0224095512368165 0.0196244798069875 0.00268634864775925 0.00738883069581053 0.00425393888153312 0.0130930408376167 0.0213799001351761 0.00850782247010446 0.0169502575135276 0.0146030702955296
"говоря" 0.0247935460492438 0.0161613363116367 0.00335793580969906 0.00825810489531765 0.0106348472038328 0.00760241080893875 0.015172832353996 0.0179609585479983 0.0117347936632114 0.018253837869412
"никаких" 0.00810558236225278 0.0144297645639614 0.0114169817529768 0.0134737500923604 0.0148887860853659 0.0228072324268162 0.00758641617699799 0.00472656803894692 0.00912706173805333 0.0127776865085884
"выражение" 0.00715198443728186 0.00865785873837682 0.00738745878133794 0.00434637099753561 0.0079761354028746 0.00211178078026076 0.0351733840933543 0.0406484851349435 0.0195579894386857 0.0383330595257653
"могло" 0.0209791543493601 0.0155841457290783 0.00805904594327775 0.00565028229679629 0.00638090832229968 0.016471890086034 0.022759248530994 0.012289076901262 0.00521546385031619 0.00730153514776482
"моему" 0.0247935460492438 0.0294367197104812 0.00201476148581944 0.00347709679802849 0.0106348472038328 0.016471890086034 0.00689674197908908 0.00189062721557877 0.0117347936632114 0.0127776865085884
"лишь" 0.011443175099651 0.00230876233023382 0.021490789182074 0.0160815726908817 0.0053174236019164 0.0282978624554942 0.000689674197908908 0.00283594082336815 0.0156463915509486 0.018253837869412
"обломова" 0 0 0.134317432387962 0 0 0 0 0 0 0
"показалось" 0.0238399481242729 0.0225104327197797 0.00268634864775925 0.00260782259852136 0.00638090832229968 0.0130930408376167 0.0213799001351761 0.0103984496856832 0.0117347936632114 0.0127776865085884
"помню" 0.022886350199302 0.0184700986418706 0.010745394591037 0.0152122984913746 0.00744439304268296 0.0126706846815646 0.00620706778118017 0.0103984496856832 0.00391159788773714 0.00365076757388241
"висленева" 0 0 0 0 0 0.0840488750543784 0 0 0 0
"женщин" 0.00286079377491275 0.00692628699070146 0.00805904594327775 0.0121698387930997 0.0239284062086238 0.0211178078026076 0.0165521807498138 0.0113437632934726 0.00521546385031619 0.0109523027216472
"одному" 0.0243167470867583 0.019047289224429 0.00940222026715737 0.00912737909482478 0.00638090832229968 0.00971419158919951 0.0103451129686336 0.012289076901262 0.0169502575135276 0.00730153514776482
"трудно" 0.0247935460492438 0.0161613363116367 0.010745394591037 0.00565028229679629 0.0122300742844077 0.00633534234078229 0.0117244613644514 0.0151250177246301 0.0143425255883695 0.0146030702955296
"виде" 0.0176415616119619 0.0173157174767536 0.00805904594327775 0.00478100809728917 0.0122300742844077 0.013937753149721 0.00965543877072471 0.012289076901262 0.0234695873264228 0.0127776865085884
"книги" 0.00619838651231095 0.00346314349535073 0.0201476148581944 0.0417251615763418 0.0138253013649826 0.00506827387262583 0.00551739358327126 0.000945313607789384 0.00521546385031619 0.00365076757388241
"николаевич" 0.0195487574619038 0 0 0 0.0303093145309235 0.0397014786689023 0 0 0.00260773192515809 0.00730153514776482
"ушел" 0.00905918028722369 0.00692628699070146 0.0228339635059536 0.0208625807881709 0.0111665895640244 0.0114036162134081 0.00827609037490689 0.0056718816467363 0.0104309277006324 0.0200792216563532
"волосы" 0.00429119066236912 0.0115438116511691 0.00873063310521756 0.0273821372844743 0.0127618166445994 0.0088694792770952 0.00827609037490689 0.00756250886231507 0.0221657213638438 0.018253837869412
"замуж" 0.0181183605744474 0.00288595291279227 0.00805904594327775 0.00912737909482478 0.0101031048436412 0.0266084378312856 0.0193108775414494 0.00661719525452569 0.00130386596257905 0.00547615136082361
"немножко" 0.00286079377491275 0.00346314349535073 0.000671587161939812 0.00304245969827493 0.020737952047474 0.041390903293111 0.00689674197908908 0.000945313607789384 0.0247734532890019 0.018253837869412
"никому" 0.00858238132473824 0.00981223990349374 0.0174612662104351 0.0156469355911282 0.0164840131659408 0.0135153969936689 0.00758641617699799 0.012289076901262 0.0156463915509486 0.0018253837869412
"последнее" 0.0190719584994183 0.0265507667976889 0.00268634864775925 0.00608491939654985 0.00691265068249132 0.0114036162134081 0.0193108775414494 0.012289076901262 0.00912706173805333 0.00912691893470602
"ум" 0.00953597924970915 0.0150069551465198 0.0248487249917731 0.0212972178879245 0.00850787776306624 0.0126706846815646 0.00482771938536236 0.00378125443115754 0.00521546385031619 0.00730153514776482
"александра" 0.0295615356740984 0.000577190582558455 0 0 0.00159522708057492 0.049838026414154 0.000689674197908908 0.0103984496856832 0 0
"думаете" 0.0262239429367002 0.0155841457290783 0.00201476148581944 0.00738883069581053 0.0148887860853659 0.0088694792770952 0.00482771938536236 0.0103984496856832 0.0130386596257905 0.0310315243780005
"мною" 0.00715198443728186 0.0121210022337276 0.00201476148581944 0.00608491939654985 0.019142724966899 0.0266084378312856 0.00620706778118017 0.00189062721557877 0.0325966490644762 0.0146030702955296
"райского" 0 0.000577190582558455 0 0.0847542344519444 0 0 0 0 0 0
"страсть" 0.00429119066236912 0.00230876233023382 0.00738745878133794 0.0560681858682093 0.00319045416114984 0.00633534234078229 0.00689674197908908 0.00378125443115754 0.00391159788773714 0.00912691893470602
"утро" 0.016687963686991 0.00808066815581837 0.0194760276962546 0.00912737909482478 0.0148887860853659 0.00971419158919951 0.0131038097602692 0.00756250886231507 0.0169502575135276 0.0109523027216472
