"karamzin_igr1" "karamzin_igr2" "kareev_istorica" "kareev_obschiy" "klyuchevky_boyarskaya1" "klyuchevky_boyarskaya2" "klyuchevky_skazania" "platonov_godunov" "platonov_grozny" "rozhkov_trud" "solovyev_rossii1" "solovyev_rossii2"
"ту" 0.0130667712008363 0.0134032857197564 0.016540109766183 0.0242145408317695 0.0266435755678412 0.0144874091244337 0.0202148550306111 0.0224948875255624 0.0268744961031981 0.0168421052631579 0.0160920963050071 0.0196316609612152
"государстве" 0.00435559040027876 0.0076590204112894 0.00150364634238027 0.0242145408317695 0.0066608938919603 0.035560004214519 0.0808594201224443 0.0408997955010225 0.013437248051599 0.00842105263157895 0.00123785356192362 0
"далеко" 0.00435559040027876 0.00191475510282235 0.0436057439290279 0.022196662429122 0.0293079331246253 0.0171214835106943 0.0288783643294444 0.016359918200409 0.00671862402579952 0.0294736842105263 0.009902828495389 0.0073618728604557
"новый" 0.017422361601115 0.0325508367479799 0.00300729268476054 0.0282502976370644 0.0266435755678412 0.0210725950900853 0.01299526394825 0.0265848670756646 0.0201558720773985 0.0126315789473684 0.0111406820573126 0.0196316609612152
"последнего" 0.00653338560041814 0.00957377551411175 0.0105255243966619 0.0100893920132373 0.0239792180110571 0.007902223158782 0.0158831003811944 0.0102249488752556 0 0.00842105263157895 0.0334220461719379 0.0552140464534178
"слово" 0.017422361601115 0.0363803469536246 0.0405984512442674 0.00605363520794237 0.0293079331246253 0.007902223158782 0.00433175464941666 0.0122699386503067 0.0167965600644988 0.0210526315789474 0.0222813641146252 0.0110428092906835
"см" 0 0.00191475510282235 0.0751823171190136 0 0.0333044694598015 0.019755557896955 0.0505371375765277 0 0.00335931201289976 0.0189473684210526 0 0
"знать" 0.0261335424016725 0.0153180408225788 0.0375911585595068 0.00807151361058983 0.022647039232665 0.019755557896955 0.0101074275153055 0.0388548057259714 0.013437248051599 0.00210526315789474 0.00742712137154175 0.0208586397712912
"класса" 0 0 0.00451093902714082 0.00605363520794237 0.0719376540331712 0.0566325993046044 0.0187709368141388 0.00613496932515337 0.0235151840902983 0.0126315789473684 0.00371356068577087 0
"московские" 0 0.00191475510282235 0 0 0.0293079331246253 0.03951111579391 0.0418736282776943 0.0613496932515337 0.0671862402579952 0.00631578947368421 0 0
"надобно" 0.0370225184023694 0.0153180408225788 0 0 0.043961899686938 0.0381940786007797 0.0072195910823611 0.0224948875255624 0.013437248051599 0 0.0136163891811599 0.0208586397712912
"наиболее" 0 0 0.0315765731899857 0.048429081663539 0.0266435755678412 0.0223896322832157 0.0274344461129722 0.0224948875255624 0.0403117441547971 0.0189473684210526 0.00247570712384725 0
"виде" 0.00653338560041814 0 0.0526276219833095 0.0141251488185322 0.0119896090055285 0.00921926035191234 0.033210118978861 0.0143149284253579 0.0201558720773985 0.0294736842105263 0.0272327783623197 0.00122697881007595
"назад" 0.00435559040027876 0.00574426530846705 0.0150364634238027 0.0141251488185322 0.00532871511356824 0.00131703719313033 0.01299526394825 0.0184049079754601 0.0100779360386993 0.00421052631578947 0.029708485486167 0.073618728604557
"отношениях" 0.00435559040027876 0 0.0390948049018871 0.0403575680529491 0.0159861453407047 0.0171214835106943 0.0101074275153055 0.0081799591002045 0 0.0189473684210526 0.0272327783623197 0.023312597391443
"суда" 0.0283113376018119 0.0191475510282235 0.00902187805428163 0 0.0359688270165856 0.0342429670213887 0.033210118978861 0.0122699386503067 0.013437248051599 0.0168421052631579 0.009902828495389 0.00368093643022785
"формы" 0.00217779520013938 0 0.0405984512442674 0.0343039328450068 0.0173183241190968 0.0171214835106943 0.0072195910823611 0.00204498977505112 0.00335931201289976 0.0947368421052632 0.0123785356192362 0.00122697881007595
"xii" 0.0239557472015332 0.0076590204112894 0.00300729268476054 0.0201787840264746 0.0746020115899554 0.0131703719313033 0.00577567286588888 0.00204498977505112 0 0.0694736842105263 0.00123785356192362 0.0024539576201519
"гораздо" 0.0304891328019513 0.0134032857197564 0.016540109766183 0.0181609056238271 0.022647039232665 0.0105362975450427 0.0375418736282777 0.0102249488752556 0.00335931201289976 0.0189473684210526 0.0210435105527016 0.0110428092906835
"реки" 0.045733699202927 0.0325508367479799 0 0.0100893920132373 0.00399653633517618 0.00131703719313033 0.0375418736282777 0.00408997955010225 0.00335931201289976 0.0105263157894737 0.0420870211054032 0.0220856185813671
"святополка" 0.00435559040027876 0.0651016734959599 0 0 0.00266435755678412 0 0 0 0 0 0.0371356068577087 0.0797536226549368
"христианства" 0.0370225184023694 0.0038295102056447 0.00451093902714082 0.0585184736767762 0.0066608938919603 0.00263407438626067 0.00144391821647222 0 0 0.00842105263157895 0.0841740422108065 0.0024539576201519
"мономах" 0.00217779520013938 0.082334469421361 0 0 0.00932525144874442 0 0 0 0 0.00631578947368421 0.00123785356192362 0.0944773683758482
"поход" 0.00217779520013938 0.00957377551411175 0.00150364634238027 0.00605363520794237 0.0133217877839206 0.011853334738173 0.0115513457317778 0.0102249488752556 0.0335931201289976 0.00421052631578947 0.0445627282292505 0.0515331100231899
"юрия" 0 0.00574426530846705 0 0 0.00932525144874442 0 0 0 0.0201558720773985 0 0.00123785356192362 0.141102563158734
"двор" 0.0108889760006969 0.0210623061310458 0.00300729268476054 0 0.0239792180110571 0.0223896322832157 0.0274344461129722 0.0429447852760736 0.0201558720773985 0.00210526315789474 0.0111406820573126 0.0269935338216709
"жители" 0.0609782656039026 0.0516983877762034 0 0.0121072704158847 0 0.00263407438626067 0.0216587732470833 0.00204498977505112 0 0.00631578947368421 0.0321841926100142 0.0282205126317468
"значения" 0 0 0.0405984512442674 0.0201787840264746 0.0333044694598015 0.023706669476346 0.01299526394825 0.00204498977505112 0.00671862402579952 0.0484210526315789 0.0136163891811599 0.00613489405037975
"летопись" 0.0108889760006969 0.0038295102056447 0.0120291707390422 0 0.0692732964763871 0.00921926035191234 0 0 0.0167965600644988 0.0252631578947368 0.0408491675434796 0.00858885167053165
"московское" 0 0 0.00150364634238027 0 0.0306401119030174 0.031608892635128 0.046205382927111 0.0695296523517382 0.0403117441547971 0 0.00618926780961812 0
"начала" 0.00217779520013938 0.0038295102056447 0.0255619878204646 0.0464112032608915 0.022647039232665 0.0144874091244337 0.0144391821647222 0.00613496932515337 0.0268744961031981 0.0147368421052632 0.0334220461719379 0.00613489405037975
"пор" 0 0 0.0180437561085633 0.0363218112476542 0.00932525144874442 0.00658518596565167 0.0144391821647222 0.0224948875255624 0.0100779360386993 0.00421052631578947 0.0445627282292505 0.0331284278720506
"послов" 0.0500892896032057 0.0229770612338682 0.00150364634238027 0 0.00799307267035236 0.007902223158782 0.0635324015247776 0.0204498977505112 0.00335931201289976 0 0.0136163891811599 0.0208586397712912
"возможность" 0 0 0.00601458536952109 0.0121072704158847 0.00932525144874442 0.00921926035191234 0.0158831003811944 0.0347648261758691 0.0369524321418973 0.0484210526315789 0.0284706319242434 0.025766555011595
"восток" 0.0239557472015332 0.00191475510282235 0.00150364634238027 0.0565005952741288 0.022647039232665 0.00263407438626067 0.0346540371953333 0.00613496932515337 0.0167965600644988 0 0.0433248746673269 0.00368093643022785
"самые" 0.0675116512043207 0.0153180408225788 0.0270656341628449 0.0201787840264746 0.0159861453407047 0.00921926035191234 0.0115513457317778 0.00408997955010225 0.0100779360386993 0.0105263157894737 0.0259949248003961 0.00613489405037975
"хозяйство" 0 0 0.00451093902714082 0.0201787840264746 0.0106574302271365 0.011853334738173 0.00144391821647222 0.00613496932515337 0.0100779360386993 0.195789473684211 0 0
"являются" 0.00217779520013938 0.00191475510282235 0.0421020975866476 0.0141251488185322 0.0559515086924665 0.00921926035191234 0.00288783643294444 0 0 0.0231578947368421 0.0334220461719379 0.0049079152403038
"дать" 0.0108889760006969 0.0114885306169341 0.0180437561085633 0.00807151361058983 0.0119896090055285 0.0171214835106943 0.0259905278964999 0.0245398773006135 0.0235151840902983 0.00631578947368421 0.0185678034288544 0.0306744702518988
"две" 0.0130667712008363 0.0134032857197564 0.0210510487933238 0.0363218112476542 0.021314860454273 0.0105362975450427 0.0288783643294444 0.0122699386503067 0.0201558720773985 0.0105263157894737 0.0160920963050071 0.0122697881007595
"ист" 0 0 0.00150364634238027 0 0.0532871511356824 0.0974607522916447 0.01299526394825 0 0.00335931201289976 0.00842105263157895 0 0
"последних" 0.00653338560041814 0.0038295102056447 0.0180437561085633 0.0161430272211797 0.0159861453407047 0.011853334738173 0.0274344461129722 0.0081799591002045 0.0201558720773985 0.0105263157894737 0.0470384353530977 0.0134967669108354
"ясно" 0.00435559040027876 0.00574426530846705 0.00601458536952109 0.00201787840264746 0.0159861453407047 0.007902223158782 0.0187709368141388 0.0184049079754601 0.0235151840902983 0.04 0.0408491675434796 0.024539576201519
"нежели" 0.0609782656039026 0.0325508367479799 0.0360875122171265 0.0302681760397118 0.00399653633517618 0 0.0548688922259443 0 0 0 0.00247570712384725 0.00122697881007595
"северо" 0.00871118080055752 0.00191475510282235 0.00300729268476054 0.0100893920132373 0.0239792180110571 0.003951111579391 0.0519810557929999 0 0.00671862402579952 0.0189473684210526 0.0445627282292505 0.0147237457209114
"старший" 0.00871118080055752 0.0210623061310458 0.00150364634238027 0 0.0119896090055285 0.011853334738173 0 0.0143149284253579 0.00335931201289976 0 0.0247570712384725 0.0809806014650127
"степени" 0.00217779520013938 0.00957377551411175 0.0195474024509435 0.0403575680529491 0.0186505028974888 0.0184385207038247 0.0173270185976666 0.0122699386503067 0.00671862402579952 0.0631578947368421 0.00866497493346537 0.0049079152403038
"говорить" 0.0217779520013938 0.00957377551411175 0.0436057439290279 0.0201787840264746 0.00532871511356824 0.0144874091244337 0.00866350929883331 0.016359918200409 0.00335931201289976 0.00842105263157895 0.009902828495389 0.0380363431123545
"городе" 0.0239557472015332 0.0172327959254011 0 0.00605363520794237 0.0133217877839206 0.003951111579391 0.0404297100612221 0.0204498977505112 0.013437248051599 0.00210526315789474 0.0259949248003961 0.0331284278720506
"искать" 0.0239557472015332 0.0248918163366905 0.0150364634238027 0.0100893920132373 0.0106574302271365 0.0171214835106943 0.0072195910823611 0.016359918200409 0.0268744961031981 0.0126315789473684 0.0173299498669307 0.0319014490619747
"новгорода" 0 0 0 0 0.0479584360221142 0.00131703719313033 0.0259905278964999 0.00613496932515337 0.0201558720773985 0.0147368421052632 0.0346598997338615 0.0343554066821266
"политических" 0 0 0.0300729268476054 0.0282502976370644 0.0466262572437221 0.0408281529870404 0.00144391821647222 0.0102249488752556 0.0167965600644988 0.0336842105263158 0 0
"приказов" 0 0 0 0 0.0159861453407047 0.125118533347382 0.0274344461129722 0.00204498977505112 0 0 0 0
"должна" 0.017422361601115 0.0038295102056447 0.0556349146680701 0.0322860544423593 0.00932525144874442 0.00526814877252134 0.0144391821647222 0.00408997955010225 0.0100779360386993 0.0189473684210526 0.0259949248003961 0.00858885167053165
"древней" 0.0413781088026482 0.0134032857197564 0.0195474024509435 0.0403575680529491 0.0279757543462333 0.007902223158782 0.0072195910823611 0.00408997955010225 0 0.0273684210526316 0.0222813641146252 0.0024539576201519
"нами" 0.0239557472015332 0.0191475510282235 0.0375911585595068 0.00605363520794237 0.0106574302271365 0.00263407438626067 0.00433175464941666 0.00613496932515337 0.00671862402579952 0.0442105263157895 0.0160920963050071 0.0306744702518988
"эпоху" 0 0 0.0285692805052252 0.149323001795912 0.00399653633517618 0.00131703719313033 0.00288783643294444 0.0102249488752556 0.00335931201289976 0.04 0.00247570712384725 0
"борьба" 0.00217779520013938 0 0.00902187805428163 0.0161430272211797 0.00799307267035236 0.007902223158782 0.0115513457317778 0.0388548057259714 0.0100779360386993 0.0105263157894737 0.0321841926100142 0.0453982159728102
"оба" 0.00435559040027876 0.0038295102056447 0.0180437561085633 0.0242145408317695 0.0239792180110571 0.0263407438626067 0.00433175464941666 0.00613496932515337 0.0167965600644988 0.00631578947368421 0.019805656990778 0.0355823854922026
"отдельные" 0 0 0.0706713780918728 0.0524648384688339 0.0106574302271365 0.0105362975450427 0.00288783643294444 0.00204498977505112 0.00335931201289976 0.0547368421052632 0.00742712137154175 0
"действительно" 0.0261335424016725 0.0248918163366905 0.0285692805052252 0.044393324858244 0.00133217877839206 0.007902223158782 0.0101074275153055 0.0224948875255624 0.0335931201289976 0.00842105263157895 0.00866497493346537 0.0147237457209114
"культуры" 0 0 0.0451093902714082 0.147305123393264 0 0 0.00433175464941666 0.00204498977505112 0 0.0357894736842105 0 0
"например" 0.017422361601115 0.00574426530846705 0.00601458536952109 0.0302681760397118 0.0133217877839206 0.0263407438626067 0.00288783643294444 0.0429447852760736 0.013437248051599 0.0126315789473684 0.0284706319242434 0.0098158304806076
"начало" 0.017422361601115 0.0076590204112894 0.0120291707390422 0.0565005952741288 0.00932525144874442 0.00658518596565167 0.0115513457317778 0.0143149284253579 0.013437248051599 0.0168421052631579 0.0383734604196324 0.0073618728604557
"несмотря" 0.0130667712008363 0.0172327959254011 0.00300729268476054 0.00605363520794237 0.00133217877839206 0.00131703719313033 0.0259905278964999 0.0122699386503067 0.0167965600644988 0.0147368421052632 0.039611313981556 0.0417172795425823
"отношение" 0 0 0.0601458536952109 0.0201787840264746 0.0266435755678412 0.0289748182488673 0.00144391821647222 0.016359918200409 0 0.0252631578947368 0.009902828495389 0.00368093643022785
"первого" 0.0261335424016725 0.0172327959254011 0.00902187805428163 0.0201787840264746 0.0119896090055285 0.0250237066694763 0.01299526394825 0.0102249488752556 0.00671862402579952 0.0252631578947368 0.0222813641146252 0.0159507245309874
"пришел" 0.00435559040027876 0.0153180408225788 0.00150364634238027 0 0.00399653633517618 0.00131703719313033 0 0.0081799591002045 0.00335931201289976 0 0.0358977532957851 0.0920234107556963
"ростислава" 0 0.0612721632903152 0 0 0 0 0 0 0 0 0.00371356068577087 0.10920111409676
"связь" 0.017422361601115 0.0038295102056447 0.0180437561085633 0.0121072704158847 0.0119896090055285 0.00921926035191234 0.00577567286588888 0.0081799591002045 0.00671862402579952 0.0189473684210526 0.0569412638484867 0.0184046821511392
"столько" 0.00653338560041814 0.00191475510282235 0.0255619878204646 0.0121072704158847 0.022647039232665 0.0210725950900853 0.0418736282776943 0.0122699386503067 0 0.0126315789473684 0.0160920963050071 0.0122697881007595
"фактов" 0 0 0.160890158634689 0.0100893920132373 0.0066608938919603 0 0 0 0.00335931201289976 0.0126315789473684 0 0
"x" 0.0108889760006969 0.00574426530846705 0.00601458536952109 0.0201787840264746 0.0532871511356824 0.015804446317564 0.01299526394825 0.00408997955010225 0 0.0821052631578947 0 0
"движение" 0.00217779520013938 0.0038295102056447 0.0135328170814224 0.0262324192344169 0.0159861453407047 0.0131703719313033 0.0433175464941666 0.00613496932515337 0.013437248051599 0.0147368421052632 0.0309463390480906 0.00858885167053165
"жителей" 0.0348447232022301 0.0536131428790258 0.00150364634238027 0.0181609056238271 0.00133217877839206 0 0.0519810557929999 0.00613496932515337 0 0 0.0148542427430835 0.0208586397712912
"изяславу" 0.00217779520013938 0.0574426530846705 0 0 0 0 0 0 0 0 0.00247570712384725 0.110428092906836
"умер" 0.00871118080055752 0.0248918163366905 0 0.00201787840264746 0.00532871511356824 0.00131703719313033 0 0.0265848670756646 0.013437248051599 0 0.0272327783623197 0.074845707414633
"вопросы" 0.00217779520013938 0 0.0646567927223517 0.0141251488185322 0.0173183241190968 0.0526814877252134 0 0.00408997955010225 0.0167965600644988 0.0126315789473684 0.0049514142476945 0.00122697881007595
"людям" 0.017422361601115 0.0038295102056447 0.00902187805428163 0.00807151361058983 0.0199826816758809 0.0381940786007797 0.0360979554118055 0.0286298568507157 0.0167965600644988 0.00842105263157895 0.00618926780961812 0.00613489405037975
"развитие" 0 0 0.0210510487933238 0.115019068950905 0.0106574302271365 0.00526814877252134 0.0158831003811944 0.00204498977505112 0.013437248051599 0.0421052631578947 0.00371356068577087 0
"разумеется" 0 0.00191475510282235 0.016540109766183 0.00605363520794237 0.00932525144874442 0.0171214835106943 0.0173270185976666 0.0224948875255624 0.00671862402579952 0.0168421052631579 0.049514142476945 0.0171777033410633
"случаях" 0.0130667712008363 0.00191475510282235 0.0736786707766333 0.00807151361058983 0.0279757543462333 0.023706669476346 0.00577567286588888 0.0143149284253579 0 0.0105263157894737 0.00742712137154175 0.00122697881007595
"торговли" 0.0152445664009757 0.0038295102056447 0.00300729268476054 0.0302681760397118 0.0186505028974888 0.00526814877252134 0.0505371375765277 0.00408997955010225 0.0100779360386993 0.0357894736842105 0.0235192176765489 0.0024539576201519
"точки" 0 0 0.0962333659123374 0.070625744092661 0.00266435755678412 0.00263407438626067 0.00288783643294444 0.0122699386503067 0.013437248051599 0.0147368421052632 0 0
"ix" 0.0413781088026482 0.00574426530846705 0.00601458536952109 0.0363218112476542 0.0306401119030174 0.0184385207038247 0.0101074275153055 0.00408997955010225 0 0.0126315789473684 0.0321841926100142 0
"большой" 0.00217779520013938 0 0.00601458536952109 0.022196662429122 0.0119896090055285 0.0184385207038247 0.0360979554118055 0.0265848670756646 0.0235151840902983 0.0210526315789474 0.0210435105527016 0.0122697881007595
"великим" 0.0304891328019513 0.0497836326733811 0.00300729268476054 0.00807151361058983 0.0253113967894491 0.0144874091244337 0.00288783643294444 0.0286298568507157 0.0335931201289976 0.00421052631578947 0.0049514142476945 0.0159507245309874
"времена" 0.0544448800034845 0.0038295102056447 0.0255619878204646 0.0423754464555966 0.00799307267035236 0.007902223158782 0.00144391821647222 0.0102249488752556 0 0.0126315789473684 0.0358977532957851 0.00368093643022785
"севере" 0.0130667712008363 0 0 0.0141251488185322 0.0279757543462333 0.00131703719313033 0.0101074275153055 0.00613496932515337 0.00671862402579952 0.0168421052631579 0.0408491675434796 0.0404903007325063
"земля" 0.017422361601115 0.0172327959254011 0.00150364634238027 0.00201787840264746 0.0199826816758809 0.0171214835106943 0.0101074275153055 0.016359918200409 0.0167965600644988 0.0336842105263158 0.0259949248003961 0.0196316609612152
"исторических" 0.00435559040027876 0 0.123299000075182 0.0403575680529491 0.00399653633517618 0.00131703719313033 0.00433175464941666 0.00204498977505112 0 0.0126315789473684 0.00247570712384725 0
"историю" 0.0239557472015332 0.00191475510282235 0.0751823171190136 0.0786972577032508 0.00399653633517618 0.00131703719313033 0.00433175464941666 0.00204498977505112 0.00671862402579952 0.0105263157894737 0.0049514142476945 0
"новое" 0.00217779520013938 0.0153180408225788 0.016540109766183 0.0605363520794237 0.021314860454273 0.023706669476346 0.00577567286588888 0.00613496932515337 0.0100779360386993 0.0105263157894737 0.0185678034288544 0.0073618728604557
"будут" 0.0196001568012544 0.0229770612338682 0.033080219532366 0.00807151361058983 0.0106574302271365 0.0105362975450427 0.0101074275153055 0 0.0167965600644988 0.00421052631578947 0.0284706319242434 0.023312597391443
"взять" 0.00653338560041814 0.0459541224677364 0.00300729268476054 0 0.00532871511356824 0.00921926035191234 0.0072195910823611 0.0245398773006135 0.013437248051599 0.00631578947368421 0.0247570712384725 0.0429442583526582
"европе" 0.045733699202927 0.00191475510282235 0.0120291707390422 0.100893920132373 0 0.00131703719313033 0.0274344461129722 0.00408997955010225 0.0100779360386993 0.0126315789473684 0.00866497493346537 0.00122697881007595
"лиц" 0 0 0.0270656341628449 0.00201787840264746 0.04529407846533 0.031608892635128 0.0101074275153055 0.0306748466257669 0.0167965600644988 0.0252631578947368 0.00247570712384725 0.00122697881007595
"относительно" 0 0 0.0315765731899857 0.0100893920132373 0 0.00131703719313033 0.0187709368141388 0.00408997955010225 0.013437248051599 0.0105263157894737 0.0569412638484867 0.0269935338216709
"римской" 0 0 0.0225546951357041 0.185644813043566 0.00133217877839206 0.00131703719313033 0.00288783643294444 0 0.00335931201289976 0.0126315789473684 0.00123785356192362 0
"условия" 0.0108889760006969 0.00957377551411175 0.0285692805052252 0.0383396896503017 0.0146539665623127 0.0144874091244337 0.00577567286588888 0.0143149284253579 0.0201558720773985 0.0463157894736842 0.00742712137154175 0.0049079152403038
"церковь" 0.0283113376018119 0.0402098571592693 0.00150364634238027 0.0423754464555966 0.00532871511356824 0.00263407438626067 0.0101074275153055 0.0122699386503067 0.0100779360386993 0 0.0420870211054032 0.00858885167053165
"членов" 0 0 0.00451093902714082 0.00605363520794237 0.0279757543462333 0.071120008429038 0.0101074275153055 0.0102249488752556 0.013437248051599 0.00842105263157895 0.0185678034288544 0.00368093643022785
"благодаря" 0.00217779520013938 0 0.016540109766183 0.0322860544423593 0.0253113967894491 0.0302918554419977 0.033210118978861 0.0122699386503067 0.0167965600644988 0.00631578947368421 0.00371356068577087 0.0098158304806076
"видя" 0.0326669280020907 0.0631869183931375 0 0.00403575680529491 0.00266435755678412 0.00131703719313033 0.0101074275153055 0.00408997955010225 0.00335931201289976 0 0.0160920963050071 0.0515331100231899
"владения" 0.0239557472015332 0.00957377551411175 0.00150364634238027 0.0181609056238271 0.0426297209085459 0.00131703719313033 0.0115513457317778 0.00408997955010225 0.00671862402579952 0.0147368421052632 0.039611313981556 0.0098158304806076
"друга" 0.0152445664009757 0.038295102056447 0.00451093902714082 0.0121072704158847 0.0146539665623127 0.00921926035191234 0.01299526394825 0.0143149284253579 0 0.0126315789473684 0.0272327783623197 0.024539576201519
"наука" 0.00217779520013938 0 0.141342756183746 0.0141251488185322 0 0 0 0.00204498977505112 0.00335931201289976 0.0273684210526316 0.00123785356192362 0
"отвечал" 0 0.0038295102056447 0.00150364634238027 0.00201787840264746 0.0066608938919603 0.007902223158782 0.0144391821647222 0.00204498977505112 0.00335931201289976 0 0.0259949248003961 0.0858885167053165
"политические" 0 0 0.0105255243966619 0.0363218112476542 0.0519549723572903 0.047413338952692 0.00144391821647222 0.00408997955010225 0.0201558720773985 0.0168421052631579 0.00123785356192362 0
"рядом" 0.00217779520013938 0.00191475510282235 0.0270656341628449 0.0262324192344169 0.0546193299140745 0.023706669476346 0.00577567286588888 0.0081799591002045 0.0201558720773985 0.0126315789473684 0.00618926780961812 0.00122697881007595
"больших" 0.00653338560041814 0 0.0105255243966619 0.0161430272211797 0.0399653633517618 0.019755557896955 0.0389857918447499 0.00613496932515337 0.0201558720773985 0.0147368421052632 0.0136163891811599 0
"вполне" 0 0 0.0466130366137884 0.0161430272211797 0.0106574302271365 0.0289748182488673 0.00577567286588888 0.0081799591002045 0.013437248051599 0.0568421052631579 0.009902828495389 0.00122697881007595
"закон" 0.00871118080055752 0.00957377551411175 0.0105255243966619 0.0121072704158847 0.0119896090055285 0.0460963017595617 0.01299526394825 0.00613496932515337 0.00335931201289976 0.0589473684210526 0.0123785356192362 0
"купцы" 0.0239557472015332 0.0114885306169341 0 0 0.0106574302271365 0.00131703719313033 0.092410765854222 0.0081799591002045 0 0.0168421052631579 0.0160920963050071 0.0024539576201519
"название" 0.00653338560041814 0 0.033080219532366 0.00403575680529491 0.0173183241190968 0.007902223158782 0.0115513457317778 0.00204498977505112 0.0100779360386993 0.0231578947368421 0.0482762889150214 0.0110428092906835
"причем" 0.00217779520013938 0 0.0255619878204646 0.0302681760397118 0.00133217877839206 0.00658518596565167 0 0.016359918200409 0.00671862402579952 0.0610526315789474 0.0222813641146252 0.025766555011595
"роль" 0 0 0.049620329298549 0.0827330145085457 0.00932525144874442 0.00263407438626067 0 0.0204498977505112 0.013437248051599 0.0231578947368421 0.00618926780961812 0.0049079152403038
"стороне" 0.0130667712008363 0.0172327959254011 0.016540109766183 0.0121072704158847 0.00932525144874442 0.00658518596565167 0.0231026914635555 0.00613496932515337 0.00671862402579952 0.00842105263157895 0.0259949248003961 0.0331284278720506
"числе" 0.0108889760006969 0.0172327959254011 0.0225546951357041 0.00807151361058983 0.0319722906814094 0.0250237066694763 0.0101074275153055 0.0143149284253579 0.013437248051599 0.00631578947368421 0.009902828495389 0.0147237457209114
"борьбы" 0 0 0.00751823171190136 0.0121072704158847 0.0173183241190968 0.011853334738173 0.0115513457317778 0.032719836400818 0.0436710561676969 0.00842105263157895 0.019805656990778 0.0319014490619747
"брату" 0.00871118080055752 0.0555278979818481 0 0 0.00532871511356824 0 0 0.0122699386503067 0.00671862402579952 0 0.00371356068577087 0.0834345590851646
"князьями" 0.00435559040027876 0.0229770612338682 0.00150364634238027 0 0.0333044694598015 0.007902223158782 0.00433175464941666 0.00204498977505112 0.00335931201289976 0.00631578947368421 0.029708485486167 0.0466251947828861
"московский" 0 0 0.00150364634238027 0 0.043961899686938 0.043462227373301 0.0346540371953333 0.0286298568507157 0.0302338081160978 0.00421052631578947 0 0
"племена" 0.0130667712008363 0 0.00150364634238027 0.0141251488185322 0.0119896090055285 0 0.0101074275153055 0 0.00335931201289976 0.00210526315789474 0.101503992077737 0.0024539576201519
"послы" 0.045733699202927 0.0306360816451576 0 0 0.00532871511356824 0.007902223158782 0.0404297100612221 0.0184049079754601 0.0100779360386993 0 0.0235192176765489 0.0122697881007595
"приказа" 0 0 0 0 0.0133217877839206 0.11853334738173 0.0173270185976666 0 0.00335931201289976 0 0.00123785356192362 0.0024539576201519
"сначала" 0.00653338560041814 0 0.00300729268476054 0.0504469600661864 0.00532871511356824 0.00921926035191234 0.00288783643294444 0.0122699386503067 0.00335931201289976 0.0463157894736842 0.0247570712384725 0.0294474914418228
"стран" 0.00217779520013938 0.00191475510282235 0.0375911585595068 0.0948402849244305 0.00133217877839206 0.00131703719313033 0.0216587732470833 0.00408997955010225 0.00335931201289976 0.0252631578947368 0.0111406820573126 0.00122697881007595
"стране" 0.0196001568012544 0.00574426530846705 0.0240583414780844 0.00807151361058983 0.0119896090055285 0.00131703719313033 0.0346540371953333 0.00408997955010225 0.0201558720773985 0.0168421052631579 0.0383734604196324 0.00368093643022785
"взяли" 0.0196001568012544 0.0497836326733811 0 0 0.00399653633517618 0.00131703719313033 0.00288783643294444 0.00408997955010225 0.0201558720773985 0.00210526315789474 0.0111406820573126 0.0687108133642532
"общее" 0.0196001568012544 0.00574426530846705 0.0421020975866476 0.0322860544423593 0.0159861453407047 0.0144874091244337 0.00144391821647222 0.0122699386503067 0.0268744961031981 0.0168421052631579 0.0123785356192362 0.00368093643022785
"чисто" 0 0 0.0736786707766333 0.0565005952741288 0.00932525144874442 0.007902223158782 0.0101074275153055 0.00408997955010225 0.00335931201289976 0.0210526315789474 0.00371356068577087 0.0024539576201519
"быта" 0 0 0.0300729268476054 0.0524648384688339 0.00932525144874442 0.00263407438626067 0.00288783643294444 0.00204498977505112 0.0100779360386993 0.00842105263157895 0.0581791174104103 0.0024539576201519
"западе" 0.00217779520013938 0.0038295102056447 0.0105255243966619 0.0968581633270779 0.00266435755678412 0.00131703719313033 0.00577567286588888 0 0.0100779360386993 0.0273684210526316 0.0284706319242434 0.0122697881007595
"игорь" 0.0479114944030663 0.0478688775705587 0 0 0.00133217877839206 0 0 0 0 0.00210526315789474 0.0358977532957851 0.0441712371627342
"идет" 0.0108889760006969 0.0210623061310458 0.0225546951357041 0.00201787840264746 0.00799307267035236 0.007902223158782 0 0.0081799591002045 0.00335931201289976 0.0168421052631579 0.0247570712384725 0.0453982159728102
"имела" 0.00871118080055752 0.0210623061310458 0.00601458536952109 0.0242145408317695 0.0173183241190968 0.0144874091244337 0.0375418736282777 0.016359918200409 0.0100779360386993 0.0126315789473684 0.0148542427430835 0.0049079152403038
"общество" 0.00217779520013938 0 0.00902187805428163 0.0282502976370644 0.0492906148005062 0.00658518596565167 0.00866350929883331 0.0081799591002045 0 0.0610526315789474 0.0136163891811599 0.00122697881007595
"сих" 0.0914673984058539 0.0306360816451576 0.016540109766183 0.0181609056238271 0.00266435755678412 0.00131703719313033 0.00288783643294444 0.00408997955010225 0.00335931201289976 0 0.0160920963050071 0.0184046821511392
"сомнения" 0.0675116512043207 0.0306360816451576 0.0120291707390422 0 0 0 0.01299526394825 0.0081799591002045 0.0167965600644988 0.0210526315789474 0.0210435105527016 0.0171777033410633
