"gener_aliceai_official" "gener_chatgpt5_official" "gener_chatgpt5_peasants1" "gener_chatgpt5_peasants2" "gener_gigachat_official" "gener_gigachat_peasants" "gener_saiga_official" "gener_saiga_peasants" "gener_yandex.api_official" "gener_yandex.api_peasants" "natur_gogol_nos" "natur_gogol_shinel" "natur_goncharov_istoriya1" "natur_goncharov_istoriya2" "natur_goncharov_istoriya3" "natur_turgenev_zapiski1" "natur_turgenev_zapiski2" "natur_turgenev_zapiski3" "natur_turgenev_zapiski4"
"который" 0.165380374862183 0.122613417411105 0.107139378591604 0.104801829268293 0.148669796557121 0.084883092831237 0.150466445982546 0.207277752187932 0.158019489070319 0.141663125088539 0.155319699715247 0.147885241052943 0.0499600319744205 0.0777777777777778 0.0229463056447912 0.0417144644905621 0.0378250591016548 0.0347270454229754 0.0286971494164913
"потом" 0 0.192678227360308 0.243498587708191 0.266768292682927 0.0625978090766823 0.0617331584227178 0 0.0115154306771073 0 0.0141663125088539 0.0776598498576236 0.276052449965493 0.129896083133493 0.111111111111111 0.240936209270307 0.0312858483679216 0.066193853427896 0.118071954438116 0.00956571647216376
"люди" 0 0.0525486074619023 0.146099152624915 0.142911585365854 0.0156494522691706 0.223782699282352 0.0200621927976728 0.115154306771073 0.0175577210078132 0.502904094064315 0.0129433083096039 0.0394360642807848 0.0799360511590727 0.0444444444444444 0.0688389169343736 0.0417144644905621 0.0189125295508274 0.0347270454229754 0.0478285823608188
"всегда" 0.0183755972069092 0.192678227360308 0.16557903964157 0.123856707317073 0 0 0.0902798675895275 0.138185168125288 0.289702396628918 0.389573593993484 0.0906031581672275 0.0690131124913734 0.0399680255795364 0.0222222222222222 0.057365764111978 0.0312858483679216 0.0283687943262411 0.0208362272537852 0.0191314329443275
"свою" 0.110253583241455 0.0175162024873008 0.0194798870166553 0.0190548780487805 0.187793427230047 0.115749672042596 0.0902798675895275 0.103638876093966 0.245808094109385 0.212494687632809 0.0776598498576236 0.118308192842354 0.0299760191846523 0.0111111111111111 0.0344194584671868 0.0938575451037647 0.0567375886524823 0.0694540908459508 0.0956571647216377
"иванович" 0.275633958103638 0 0 0.0285823170731707 0.109546165884194 0.0694498032255575 0.0601865783930184 0.034546292031322 1.04468439996488 0.0849978750531237 0.0129433083096039 0.00985901607019619 0.00999200639488409 0 0 0 0 0 0
"лет" 0.110253583241455 0.0875810124365038 0.0584396610499659 0.114329268292683 0.226917057902973 0.162049540859634 0.0601865783930184 0.0806080147397513 0.0965674655429725 0.0495820937809888 0.0517732332384157 0.049295080350981 0.109912070343725 0.0444444444444444 0.057365764111978 0.135572009594327 0.0756501182033097 0.083344909015141 0.0860914482494739
"себе" 0.110253583241455 0.122613417411105 0.0779195480666212 0.0857469512195122 0.109546165884194 0.0540165136198781 0.0601865783930184 0.0230308613542146 0.0702308840312527 0.0637484062898428 0.142376391405643 0.108449176772158 0.0499600319744205 0.144444444444444 0.0688389169343736 0.166857857962248 0.160756501182033 0.104181136268926 0.105222881193801
"чем" 0 0.262743037309511 0.126619265608259 0.161966463414634 0.0469483568075117 0.0308665792113589 0.050155481994182 0.034546292031322 0.0263365815117198 0.0283326250177079 0.0906031581672275 0.177462289263531 0.0999200639488409 0.166666666666667 0.0803120697567692 0.114714777349046 0.132387706855792 0.131962772607307 0.0956571647216377
"её" 0.0183755972069092 0.157645822385707 0.233758644199864 0.0666920731707317 0.0938967136150235 0.208349409676673 0.170528638780219 0.368493781667434 0.0965674655429725 0.283326250177079 0 0 0 0 0 0 0 0 0
"словно" 0 0.22771063233491 0.0681796045582936 0.133384146341463 0.148669796557121 0.115749672042596 0.130404253184873 0.149700598802395 0.00877886050390659 0.0495820937809888 0 0 0.0199840127897682 0 0 0.0938575451037647 0.198581560283688 0.201416863453257 0.105222881193801
"вам" 0 0.157645822385707 0.0194798870166553 0.0952743902439024 0.0312989045383412 0.00771664480283973 0.0100310963988364 0 0 0 0.245922857882475 0.0394360642807848 0.229816147082334 0.0666666666666667 0.114731528223956 0.166857857962248 0.359338061465721 0.0625086817613557 0.181748612971112
